,지역,시군구,제목,모집기관,봉사기간
0,경상북도,영주시,무료급식봉사활동,영주시종합자원봉사센터,2019-08-24 ~ 2019-08-24
1,경상북도,영주시,제13회 경상북도 사회복지사 체육대회 지원,영주시종합자원봉사센터,2019-08-31 ~ 2019-08-31
2,경상북도,영주시,제13회 경상북도 사회복지사 체육대회 지원,영주시종합자원봉사센터,2019-08-31 ~ 2019-08-31
3,경상북도,영주시,근로장애인 신발생산 보조 및 주방업무 보조,영주시종합자원봉사센터,2019-08-01 ~ 2019-10-31
4,경상북도,영주시,근로장애인 신발 생산 보조 및 주방업무 보조,영주시종합자원봉사센터,2019-07-01 ~ 2019-09-30
