지역,시군구,기관,주소
충남,충청남도 부여군,한음지역아동센터,충청남도 부여군 규암면 반산로 20-7
충남,충청남도 부여군,은산지역아동센터,충청남도 부여군 은산면 충의로 703상가 3층
충남,충청남도 부여군,행복한노인요양원,충청남도 부여군 장암면 합곡로 54
충남,충청남도 부여군,부여효요양원,충청남도 부여군 석성면 왕릉로773
충남,충청남도 부여군,사비지역아동센터,"충청남도 부여군 부여읍 성왕로256, 3층"
충남,충청남도 부여군,부여군수화통역센터,충청남도 부여군 규암면 흥수로816(부여군재활센터내 1층)
충남,충청남도 부여군,부여지역아동센터,충청남도 부여군 규암면 수북로6 새마을회관 2층
충남,충청남도 부여군,부여밀알의집,충청남도 부여군 장암면 의자로1235번길167-26
충남,충청남도 부여군,예사랑실버웰,충청남도 부여군 임천면 부흥로248
충남,충청남도 부여군,부여장수요양원,충청남도 부여군 조현로43번길1
충남,충청남도 부여군,정다운집,충청남도 부여군 외산면 외산로79번길 31영진빌라 1동 101호
충남,충청남도 부여군,부여사랑노인요양원,충청남도 부여군 규암면 진변로 7부여사랑노인요양원
충남,충청남도 부여군,벧엘노인복지센터,충남 부여군 석성면증산리 785-12
충남,충청남도 부여군,동산노인복지센터,충남 부여군 규암면 반산리261-2
충남,충청남도 부여군,충남부여지역자활센터,충남 부여군 규암면합송리 742-1
충남,충청남도 부여군,사회복지법인 오석산요양원,충청남도 부여군 부여읍 청마로61
충남,충청남도 부여군,건양부여요양원,충남 부여군 부여읍 동남리 598
충남,충청남도 부여군,만수노인복지원,충청남도 부여군 외산면 외산로 25-19만수노인복지원
충남,충청남도 부여군,부여군사회복지협의회,충남 부여군 부여읍군수리134-13
충남,충청남도 부여군,사회복지법인삼신보육원,충남 부여군 석성면 증산리 1310
충남,충청남도 부여군,부여군장애인종합복지관,충청남도 부여군 규암면 흥수로 816
