지역,시군구,기관,주소
충남,충청남도 청양군,화성지역아동센터,충남 청양군 화성면 구봉로 17 화성지역아동센터
충남,충청남도 청양군,로뎀의집,충남 청양군 비봉면 록평용당로 110-29 로뎀의집
충남,충청남도 청양군,정산종합재가센터,충남 청양군 정산면 천장호길 69정산종합재가센터
충남,충청남도 청양군,청양군재가노인지원센터,충청남도 청양군 정산면 천장호길 69상세주소
충남,충청남도 청양군,청양군장애인재활근로센터,충청남도 청양군 청양읍 칠갑산로87
충남,충청남도 청양군,청양군노인종합복지관,충청남도 청양군 청양읍 칠갑산로2길4
충남,충청남도 청양군,정산요양원,충청남도 청양군 천장호길69
충남,충청남도 청양군,청양군노인요양원,충청남도 청양군 청신로 1341-4청양군노인요양원
충남,충청남도 청양군,의료법인연훈의료재단 청양훈요양병원,충청남도 청양군 청양읍 칠갑산로 157청양훈요양병원
충남,충청남도 청양군,청양군청소년상담복지센터,충남 청양군 청양읍 읍내리문화체육센터3층
충남,충청남도 청양군,청양푸드뱅크,충청남도 청양군 운곡면 청신로402
충남,충청남도 청양군,청양공부방지역아동센터,충청남도 청양군 청양읍 묵동길 45-9
충남,충청남도 청양군,청양군사회복지협의회,충청남도 청양군 청양읍 읍내리 칠갑산로9길 32
