지역,시군구,기관,주소
울산,울산광역시 동구,우리동구장애인자립생활센터,울산 동구 진성1길 3 (전하동).
울산,울산광역시 동구,(사)지체장애인동구지회,울산 동구 문현2길 41-1 (방어동).
울산,울산광역시 동구,울산동구종합사회복지관 부설 재가노인복지센터,울산 동구 봉수로 155 (화정동)1층 재가노인복지센터
울산,울산광역시 동구,울산동구종합사회복지관,울산 동구 봉수로 155 (화정동)2층
울산,울산광역시 동구,의료법인 정흡의료재단 효림요양병원,울산 동구 방어진순환도로 693-1 (일산동)효림요양병원
울산,울산광역시 동구,사단법인 현주,울산 동구 봉수로 101 (화정동)평생교육원102호
울산,울산광역시 동구,동구재가노인지원서비스센터,울산 동구 동진로 87 (방어동)3층
울산,울산광역시 동구,방어진노인복지관,울산광역시 동구 꽃바위로356
울산,울산광역시 동구,현대중공업,울산광역시 동구 방어진순환도로1000
울산,울산광역시 동구,푸른솔지역아동센터,울산광역시 동구 방어동 등대4길25
울산,울산광역시 동구,화정재가노인지원서비스센터,울산광역시 동구 서부동 명덕6길33
울산,울산광역시 동구,울산광역시동구장애인복지관,울산광역시 동구 서부동 방어진순환도로1273-1
울산,울산광역시 동구,금모올재가노인복지센터,울산 동구 방어진순환도로 594 (화정동)3층
울산,울산광역시 동구,큰빛지역아동센터,울산광역시 동구 전하동 진성6가길22
울산,울산광역시 동구,동구장애인보호작업장,울산광역시 동구 문현2길41-1
울산,울산광역시 동구,울산광역시동구청소년문화의집,울산광역시 동구 봉수로155 3층 동구청소년문화의집
울산,울산광역시 동구,가은실버홈푸른삶복지센터,울산광역시 동구 후릉길 (방어동)대동스타타워 1층
울산,울산광역시 동구,해누리지역아동센터,울산 동구 방어동 924-17 2층
울산,울산광역시 동구,흰돌행복한홈스쿨,울산광역시 동구 월봉6가길 3 (방어동)
울산,울산광역시 동구,밀알의집,울산광역시 동구 문재5길 39 (방어동)2층
울산,울산광역시 동구,울산밀알주간보호센터,울산 동구 방어동 1097-10번지
울산,울산광역시 동구,다흰주간보호센터,울산 동구 전하동 544-60번지
울산,울산광역시 동구,울산여성회부설지역아동센터자람터,울산 동구 동부동262번지
울산,울산광역시 동구,울산광역시동구다문화가족지원센터,울산광역시 동구 대학길 59 (화정동)3층
울산,울산광역시 동구,희망장애인보호작업장,울산 동구 방어동480-7 백화맨션 상가 희망장애인보호작업장
울산,울산광역시 동구,(사)대한노인회 울산광역시동구지회,울산 동구 방어동914-3번지 동구노인복지회관2층
울산,울산광역시 동구,울산광역시동구노인요양원,울산 동구 서부동615번지
울산,울산광역시 동구,울산북구청소년상담복지센터,울산광역시 북구 제내1길 6 (신천동)나운빌딩 4층(울산북구청소년상담복지센터)
울산,울산광역시 동구,울산참사랑의집,울산광역시 동구 방어진순환도로1355
울산,울산광역시 동구,동구가정성폭력통합상담소,울산광역시 동구 방어동  183-2 (2층)
울산,울산광역시 동구,큰빛사랑의나눔운동,울산광역시 동구 진성6가길 22 (전하동)
울산,울산광역시 동구,남목청소년문화의집,울산 동구 서부동 449번지
울산,울산광역시 동구,울산광역시 동구정신건강증진센터,울산광역시 동구 화정동  222번지 동구보건소 3층
울산,울산광역시 동구,사회복지법인 다비다복지재단,울산 동구 봉수로 28 (방어동)다비다노인요양원
울산,울산광역시 동구,사랑울타리,울산 동구 방어동982-1번지 2층
울산,울산광역시 동구,울산시동구노인복지관,울산 동구 서부동 113-190번지
울산,울산광역시 동구,울산동구지역자활센터,울산광역시 동구 방어동258-7
울산,울산광역시 동구,울산대학교병원,울산광역시 동구 방어진순환도로 877 (전하동)본관 3층 사회사업실 (36/37병동 사이)
