지역,시군구,기관,주소
제주,제주특별자치도 서귀포시,해인주간활동센터,제주특별자치도 서귀포시 하신상로 410 (상효동)해인주간활동센터
제주,제주특별자치도 서귀포시,제주특별자치도서귀포시노인보호전문기관,제주특별자치도 서귀포시 일주동로 8660 (동홍동)2층 서귀포시노인보호전문기관
제주,제주특별자치도 서귀포시,서귀포시장애인자립생활센터,제주특별자치도 서귀포시 중산간동로 8062-3 (서홍동)서귀포시장애인자립생활센터
제주,제주특별자치도 서귀포시,(재)원불교대정원광어린이집,제주특별자치도 서귀포시 대정읍 송악관광로 126-30대정원광어린이집
제주,제주특별자치도 서귀포시,사회적협동조합 파란나라,제주특별자치도 서귀포시 서홍로 159-4 (서홍동)사회적협동조합 파란나라
제주,제주특별자치도 서귀포시,서귀포시서부종합사회복지관,제주특별자치도 서귀포시 대정읍 신영로 23
제주,제주특별자치도 서귀포시,청각언어장애인주간보호시설 돌담정낭,제주특별자치도 서귀포시 호근서호로 94 (호근동)1층 청각언어장애인주간보호시설돌담정낭
제주,제주특별자치도 서귀포시,예담재가복지센터,제주특별자치도 서귀포시 동홍로 89 (동홍동)2층
제주,제주특별자치도 서귀포시,희망모아 주간활동센터,제주특별자치도 서귀포시 색달로 131 (색달동)희망모아주간활동센터
제주,제주특별자치도 서귀포시,한마음노인복지센터,제주특별자치도 서귀포시 성산읍 고성오조로15
제주,제주특별자치도 서귀포시,서귀포시노인복지관,제주특별자치도 서귀포시 서호남로19-42
제주,제주특별자치도 서귀포시,대정지역아동센터,"제주특별자치도 서귀포시 대정읍 동일하모로200, 2충"
제주,제주특별자치도 서귀포시,가족요양원,제주특별자치도 서귀포시 대정읍 인안성로52-7
제주,제주특별자치도 서귀포시,익수노인복지센터,제주특별자치도 서귀포시 1100로 31-6 (중문동)31-6 1층 익수노인복지센터
제주,제주특별자치도 서귀포시,드림요양원,"제주특별자치도 서귀포시 대정읍 하모중앙로68번길5 성환상가 101호,102호"
제주,제주특별자치도 서귀포시,샘물지역아동센터,제주특별자치도 서귀포시 강정동 말질로150번길 37샘물지역아동센터
제주,제주특별자치도 서귀포시,성자현,제주특별자치도 서귀포시 남위남성로 111(남원읍)
제주,제주특별자치도 서귀포시,대정골지역아동센터,제주특별자치도 서귀포시 대정읍 추사로 10-1(안성리사무소)
제주,제주특별자치도 서귀포시,중문요양원,제주특별자치도 서귀포시 일주서로728번길74 (중문동)
제주,제주특별자치도 서귀포시,예담노인전문요양원,제주특별자치도 서귀포시 번영로3428번길107 (표선리) (예담노인전문요양원)
제주,제주특별자치도 서귀포시,성읍지역아동센터,제주특별자치도 서귀포시 표선면 표선리 664
제주,제주특별자치도 서귀포시,기로회요양원,제주특별자치도 서귀포시 상효로74-8(상효동)
제주,제주특별자치도 서귀포시,서귀포시다문화가족지원센터,제주특별자치도 서귀포시 서귀동  299-4
제주,제주특별자치도 서귀포시,성산포지역아동센터,제주특별자치도 서귀포시 성산읍 성산리 196-7
제주,제주특별자치도 서귀포시,위미지역아동센터,제주특별자치도 서귀포시 남원읍 위미리 2858
제주,제주특별자치도 서귀포시,지적발달장애인복지협회 서귀포시지부 부설 주간보호센터,제주특별자치도 서귀포시 동홍로12번길3 (서귀동)
제주,제주특별자치도 서귀포시,안덕지역아동센터,제주특별자치도 서귀포시 안덕면 화순리 1171-29
제주,제주특별자치도 서귀포시,중문제일행복한홈스쿨 지역아동센터,제주특별자치도 서귀포시 1100로49번길 11 (중문동)2층
제주,제주특별자치도 서귀포시,모슬포지역아동센터,제주특별자치도 서귀포시 최남단해안로125번길47
제주,제주특별자치도 서귀포시,동홍지역아동센터,제주특별자치도 서귀포시 동홍동  119-2
제주,제주특별자치도 서귀포시,내친구가사는집 자미성,제주 서귀포시 남원읍위미리  2506
제주,제주특별자치도 서귀포시,서귀포시장애인가족지원센터,제주특별자치도 서귀포시 중산간동로 8037(서홍동) 2층
제주,제주특별자치도 서귀포시,행복나눔푸드마켓,제주 서귀포시 서귀동   326-27
제주,제주특별자치도 서귀포시,신례지역아동센터,제주특별자치도 서귀포시 남원읍 신례로230
제주,제주특별자치도 서귀포시,서귀포오석학교,제주특별자치도 서귀포시 중동로43-2
제주,제주특별자치도 서귀포시,에코소랑,제주 서귀포시 토평동   2895
제주,제주특별자치도 서귀포시,한국시각장애인연합회서귀포시지회,제주 서귀포시 서귀동783-15
제주,제주특별자치도 서귀포시,서호요양원,제주특별자치도 서귀포시 서호호근로238번길 10 (서호동)서호요양원
제주,제주특별자치도 서귀포시,보목지역아동센터,제주특별자치도 서귀포시 보목로 85-2 (보목동)보목지역아동센터
제주,제주특별자치도 서귀포시,소망지역아동센터,제주 서귀포시 서귀동256-14
제주,제주특별자치도 서귀포시,온누리지역아동센터,제주 서귀포시 동홍동353-1 서귀포종합사회복지관내
제주,제주특별자치도 서귀포시,자광원,제주 서귀포시 대포동1146-1
제주,제주특별자치도 서귀포시,중문지역아동센터,제주 서귀포시 중문동1392
제주,제주특별자치도 서귀포시,장애인주간보호시설 행복나눔,제주특별자치도 서귀포시 동홍동로26번길 26 (동홍동)장애인주간보호시설 행복나눔
제주,제주특별자치도 서귀포시,감산지역아동센터,제주특별자치도 서귀포시 안덕면 감산중로 16-13
제주,제주특별자치도 서귀포시,비전지역아동센터,제주특별자치도 서귀포시 중산간서로 88-5 (강정동)제주국제순복음교회
제주,제주특별자치도 서귀포시,서귀포시각장애인주간보호시설,제주 서귀포시 중문동2349-1
제주,제주특별자치도 서귀포시,구세군아름다운지역아동센터,제주특별자치도 서귀포시 동홍중앙로52번길 42 (동홍동)496-11
제주,제주특별자치도 서귀포시,제주특별자치도서귀포의료원,제주특별자치도 서귀포시 동홍동 장수로47 서귀포의료원 공공보건의료팀
제주,제주특별자치도 서귀포시,서귀포시니어클럽,"제주특별자치도 서귀포시 일주동로 8711 (서귀동)2층, 서귀포시니어클럽"
제주,제주특별자치도 서귀포시,제주노인복지타운,제주특별자치도 서귀포시 회수동 일주서로670번길4
제주,제주특별자치도 서귀포시,직업재활시설 어울림터,제주특별자치도 서귀포시 인정오름로 26직업재활시설 어울림터
제주,제주특별자치도 서귀포시,디딤돌그룹홈,제주특별자치도 서귀포시 중문상로 61 (중문동)61-6 4층
제주,제주특별자치도 서귀포시,성산원광소규모요양시설,제주 서귀포시 성산읍 고성리1090-6
제주,제주특별자치도 서귀포시,미타요양원,제주 서귀포시 성산읍 수산리3057번지
제주,제주특별자치도 서귀포시,성산일출봉농업협동조합,제주 서귀포시 성산읍 고성리1106-3번지
제주,제주특별자치도 서귀포시,대정농업협동조합,제주 서귀포시 대정읍 하모리947
제주,제주특별자치도 서귀포시,평안재가노인복지센터,제주 서귀포시 토평동1702
제주,제주특별자치도 서귀포시,동광효도마을,제주특별자치도 서귀포시 안덕면 한창로 619동광효도마을
제주,제주특별자치도 서귀포시,제일요양원,제주 서귀포시 토평동808
제주,제주특별자치도 서귀포시,정혜재활원,제주특별자치도 서귀포시 인정오름로85번길 41 (토평동)정혜재활원
제주,제주특별자치도 서귀포시,경천전문요양원,제주특별자치도 서귀포시 토평로170
제주,제주특별자치도 서귀포시,위미에덴요양원,제주 서귀포시 남원읍 위미리 2727
제주,제주특별자치도 서귀포시,(사)제주특별자치도농아인협회서귀포시지회,제주특별자치도 서귀포시 남성중로 130 (서홍동)제주특별자치도농아인협회 서귀포시지회
제주,제주특별자치도 서귀포시,동부종합사회복지관,제주특별자치도 서귀포시 성산읍 일출로 14-11동부종합사회복지관
제주,제주특별자치도 서귀포시,서귀포작은예수의집,제주 서귀포시 호근동 1586-4
제주,제주특별자치도 서귀포시,경천노인복지센터,제주특별자치도 서귀포시 토평로170
제주,제주특별자치도 서귀포시,서귀원광노인복지센터,제주 서귀포시 서홍동1740-1
제주,제주특별자치도 서귀포시,성요셉요양원,제주특별자치도 서귀포시 배낭골로81(상효동 1421-7)
제주,제주특별자치도 서귀포시,서귀포시사랑원,제주특별자치도 서귀포시 분토왓로174번길49-8 (서홍동)
제주,제주특별자치도 서귀포시,한빛여성의쉼터,제주 서귀포시 서호동    1171
제주,제주특별자치도 서귀포시,사회복지법인평화의마을,제주 서귀포시 대정읍 구억리 308
제주,제주특별자치도 서귀포시,남제주요양원,제주특별자치도 서귀포시 대정읍 대한로88번길 78 남제주요양원
제주,제주특별자치도 서귀포시,제남아동복지센터,제주 서귀포시 서호동 584
제주,제주특별자치도 서귀포시,사회복지법인 천사의집,제주 서귀포시 대정읍 하모리 1100
제주,제주특별자치도 서귀포시,서귀포종합사회복지관,제주 서귀포시 동홍동353-1
제주,제주특별자치도 서귀포시,서귀포시장애인종합복지관,제주특별자치도 서귀포시 인정오름로 24 (토평동)24
제주,제주특별자치도 서귀포시,평안전문요양원,제주 서귀포시 토평동1702
