지역,시군구,기관,주소
울산,울산광역시 중구,푸른세상효요양원,울산 중구 학성로 115 (옥교동).
울산,울산광역시 중구,사회적협동조합 시민비앤에프,울산 중구 북부순환도로 149 (태화동)1층
울산,울산광역시 중구,지역아동센터 정말잘돼,울산 중구 옥교로 1 (옥교동)3층
울산,울산광역시 중구,장수재가노인지원서비스센터,울산 중구 학성로 116 (옥교동)1층
울산,울산광역시 중구,버팀목장애인주간보호센터,울산광역시 중구 성동길 88 (성안동)버팀목장애인주간보호센터
울산,울산광역시 중구,울산중구중독관리통합지원센터,울산광역시 중구 학성로 84-1 (성남동)3층
울산,울산광역시 중구,(사)아나봉,울산광역시 중구 번영로 371 (학산동)
울산,울산광역시 중구,백정애 건강실버타운,울산광역시 중구 백양로 205 (성안동)
울산,울산광역시 중구,의료법인 동강의료재단 동천동강병원,울산광역시 중구 외솔큰길 215 (남외동)
울산,울산광역시 중구,A+헤븐실버케어요양원,"울산광역시 중구 해오름길 11-8 (반구동, 다모필하우스)1-4층"
울산,울산광역시 중구,위하라재가노인지원서비스센터,울산 중구 염포로 13 (반구동)4층
울산,울산광역시 중구,함월노인복지관,울산광역시 중구 종가3길15
울산,울산광역시 중구,늘푸른주야간보호센터,울산광역시 중구 성안9길18
울산,울산광역시 중구,평화주간보호센터,울산광역시 중구 백양로160
울산,울산광역시 중구,울산광역시제2장애인체육관,울산광역시 중구 교동129
울산,울산광역시 중구,하늘물고기장애인보호작업장,울산광역시 중구 성안동 백양로123
울산,울산광역시 중구,신나는아동쉼터,"울산광역시 중구 성안동 성안3길21, 4층"
울산,울산광역시 중구,세민에스요양병원,울산광역시 중구 반구동777-5
울산,울산광역시 중구,중구정신건강증진센터,울산광역시 중구 남외동 외솔큰길225
울산,울산광역시 중구,성베네딕도이주민센터,울산광역시 중구 복산동 학성1길19
울산,울산광역시 중구,중구시각주간보호센터,울산광역시 중구 반구동26-5
울산,울산광역시 중구,의료법인주보배의료재단 주성혜요양병원,울산광역시 중구 도화골14길 3주성혜요양병원
울산,울산광역시 중구,희망나눔동행,울산광역시 중구 성안동  494-1번지
울산,울산광역시 중구,시민장애인주간보호센터,울산광역시 중구 북부순환도로145
울산,울산광역시 중구,사단법인한국국제봉사기구,울산광역시 중구 다운동  763-5번지 1층
울산,울산광역시 중구,대한적십자사 울산혈액원,울산광역시 중구 성안동  872-5
울산,울산광역시 중구,울산장애인부모회,울산광역시 중구 반구정14길 12 (반구동)반구동새마을금고 4층
울산,울산광역시 중구,(사)한국청소년울산연맹,울산 북구 상방로 143 (연암동)성산빌딩 3층
울산,울산광역시 중구,우정성경대학,울산 중구 우정동 389 우정성경대학
울산,울산광역시 중구,울산중구 건강가정다문화가족지원센터,울산광역시 중구 중앙길 162 (옥교동)4층(시티빌딩)
울산,울산광역시 중구,중구노인복지관,울산 중구 남외동 1010-1번지 (해오름2길 50)
울산,울산광역시 중구,(사)울산여성회부설 햇살지역아동센터,울산 중구 반구1동 452-3
울산,울산광역시 중구,밝은세상지역아동센타,울산 중구 우정동 439-55
울산,울산광역시 중구,어깨동무지역아동센터,울산 중구 남외동 995-4
울산,울산광역시 중구,사단법인 사랑실천천사운동 울산본부,울산광역시 중구 새즈믄해거리 24
울산,울산광역시 중구,울산중구청소년문화의집,울산광역시 중구 종가5길15
울산,울산광역시 중구,사)울산청소년교육문화공동체 함께,울산 북구 상방로 137 (연암동)2층 사)울산청소년교육문화공동체 함께
울산,울산광역시 중구,노엘지역아동센터,울산 중구 다운5길 38 (다운동)2층
울산,울산광역시 중구,울산환경운동연합,울산 중구 장춘로 114 (성남동)3층
울산,울산광역시 중구,울산중구재가노인지원서비스센터,울산광역시 중구 태화동928-1번지
울산,울산광역시 중구,사회복지법인 열린교실어린이집,울산 중구 복산동496-1번지
울산,울산광역시 중구,울산미래사회봉사단,울산 중구 태화동 157번지 양지동산맨션201호
울산,울산광역시 중구,사단법인21세기울산공동체운동,울산광역시 중구 화합로 366-1.5층 (반구동)
울산,울산광역시 중구,울산원광지역아동센터,울산 중구 교동256-21번지
