,지역,시군구,기관,주소
0,부산광역시,사상구,낙동강관리본부,부산광역시 북구  낙동대로1739번길 7 낙동강관리본부
1,부산광역시,사상구,덕포1동주민센터,부산광역시 사상구 사상로292번길 12 덕포1동 주민센터
2,부산광역시,사상구,부산구치소,부산광역시 사상구 학장로 268 부산구치소
3,부산광역시,사상구,부산사상경찰서 덕포파출소,부산광역시 사상구 사상로 257 덕포파출소
4,부산광역시,사상구,사상경찰서 감전지구대,부산광역시 사상구 가야대로 39 감전지구대
5,부산광역시,사상구,사상경찰서 엄궁파출소,부산광역시 사상구 낙동대로 740 엄궁파출소
6,부산광역시,사상구,사상구청 복지정책과,부산광역시 사상구 학감대로 242 사상구청 복지정책과 (여성친화정책담당)
7,부산광역시,사상구,사상구청 자치행정과,부산광역시 사상구  학감대로 242 사상구청 자치행정과
8,부산광역시,사상구,사상구청환경위생과,부산광역시 사상구 학감대로 242 사상구청 6층 환경위생과
9,부산광역시,사상구,사상생활사박물관,부산광역시 사상구 낙동대로1258번길 36
0,부산광역시,사상구,부산광역시사상구,부산광역시 사상구 학감대로 242
1,부산광역시,사상구,부산사상구드림스타트,부산광역시 사상구 가야대로344번길 3 부산사상구드림스타트센터
2,부산광역시,사상구,부산시 사상구 감전동주민센터,부산광역시 사상구 새벽시장로56번길 20 감전동 주민센터
3,부산광역시,사상구,사상구보건소,부산광역시 사상구 학감대로 242 사상구청 사상구보건소
4,부산광역시,사상구,사상구청,부산광역시 사상구 학감대로 242
5,부산광역시,사상구,삼락동주민센터,부산광역시 사상구 낙동대로1310번길 19 삼락동 주민센터
6,부산광역시,사상구,엄궁동주민센터,부산광역시 사상구 엄궁북로 15 엄궁동 주민센터
7,부산광역시,사상구,주례1동주민센터,부산광역시 사상구 가야대로255번길 17
8,부산광역시,사상구,주례2동주민센터,부산광역시 사상구 주례로10번길 15 주례2동 주민센터
9,부산광역시,사상구,학장동행정복지센터,부산광역시 사상구 학감대로147번길 11 학장동 주민센터
0,부산광역시,사상구,괘법동주민센터,부산광역시 사상구 광장로97번길 6 괘법동주민센터
1,부산광역시,사상구,대한적십자사부산광역시지사,부산광역시 부산진구 동성로 144
2,부산광역시,사상구,덕포2동주민센터,부산광역시 사상구 사상로333번길 17 덕포2동주민센터
3,부산광역시,사상구,모라1동주민센터,부산광역시 사상구 모라로 93
4,부산광역시,사상구,모라3동주민센터,부산광역시 사상구 모라로110번길 99 모라3동 주민센터
5,부산광역시,사상구,부산사상경찰서 학장파출소,부산광역시 사상구 대동로 169 학장파출소
6,부산광역시,사상구,사상경찰서 삼락지구대,부산광역시 사상구 모덕로 13 사상경찰서 삼락지구대
7,부산광역시,사상구,사상경찰서 주례지구대,부산광역시 사상구 가야대로 344 주례지구대
8,부산광역시,사상구,사상구청 문화교육홍보과,부산광역시 사상구  학감대로 242 사상구청 문화교육홍보과
9,부산광역시,사상구,주례3동주민센터,부산광역시 사상구 냉정로 10 주례3동주민센터
0,부산광역시,사상구,덕포여자중학교,부산광역시 사상구 사상로310번길 110
1,부산광역시,사상구,동주중학교,부산광역시 사상구 주례로 107
2,부산광역시,사상구,부산광역시 사회적경제지원센터,부산광역시 사상구 모라로 22 부산벤처타워 801호
3,부산광역시,사상구,부산광역시이동청소년쉼터,부산광역시 사상구 모덕로 82 이동청소년쉼터
4,부산광역시,사상구,부산남자단기청소년쉼터,부산광역시 사상구 모덕로 82 청소년종합지원센터 내 남자단기청소년쉼터
5,부산광역시,사상구,부산남자중장기청소년쉼터,부산광역시 사상구 모덕로 82 청소년종합지원센터 2층 남자중장기청소년쉼터
6,부산광역시,사상구,부산북부운전면허시험장,부산광역시 사상구 사상로367번길 35 부산북부운전면허시험장
7,부산광역시,사상구,사상구국제화센터,부산광역시 사상구 덕상로72번길 27
8,부산광역시,사상구,사상구다문화가족지원센터,부산광역시 사상구 가야대로196번길 51 다누림센터 4층 다문화가족지원센터
9,부산광역시,사상구,일시청소년쉼터(부산청소년종합),부산광역시 사상구 모덕로 82
0,부산광역시,사상구,대한노인회부산시사상구지회,부산광역시 사상구 사상로319번길 6
1,부산광역시,사상구,모동중학교,부산광역시 사상구 모라로192번길 51
