지역,시군구,기관,주소
경남,경상남도 거제시,(사)함께하는우리마음,경남 거제시 장평로6길 11 (장평동).
경남,경상남도 거제시,거제YWCA성폭력상담소,경남 거제시 탑곡로 75 (아주동)2층
경남,경상남도 거제시,거제실버웰노인요양센터,경남 거제시 사등면 청곡길 37.
경남,경상남도 거제시,거제시장애인복지관,경남 거제시 양정1길 45 (양정동)거제시장애인복지관
경남,경상남도 거제시,민족사관어린이집,경상남도 거제시 수월2길 45 (수월동)
경남,경상남도 거제시,아주어린이집,경상남도 거제시 용소2길16
경남,경상남도 거제시,덕산키즈 어린이집,경상남도 거제시 아주로100-10
경남,경상남도 거제시,선인노인요양원,경상남도 거제시 하청면 유계7길6-10
경남,경상남도 거제시,재단법인 거제시희망복지재단,경상남도 거제시 고현동 계룡로 125거제시청 복리동
경남,경상남도 거제시,한우리노인통합지원센터,경상남도 거제시 거제면 서정리 746-3번지 1층
경남,경상남도 거제시,성지원,경상남도 거제시 거제대로3679-13
경남,경상남도 거제시,거제YWCA,경상남도 거제시 탑곡로75(아주동)
경남,경상남도 거제시,성로원,경상남도 거제시 기성로5길17
경남,경상남도 거제시,거제시사회복지협의회,경상남도 거제시 고현동 거제중앙로1849(공공청사 3층 303호)
경남,경상남도 거제시,사회복지법인함께하는마음재단 거제지부,경남 거제시 수월동   216
경남,경상남도 거제시,파랑포작은예수의집,경남 거제시 옥포동 86-4
경남,경상남도 거제시,파랑포안나의집,경상남도 거제시 팔랑포2길52
경남,경상남도 거제시,실로암,경남 거제시 연초면연사리 1165-1
경남,경상남도 거제시,거제중증장애인자립지원센터,경상남도 거제시 상동11길 5 (상동동)2층(거제시중증장애인자립생활지원센터)
경남,경상남도 거제시,거제시다문화가족지원센터,경상남도 거제시 아주동 탑곡로75(근로자가족복지회관 2층)
경남,경상남도 거제시,거제시종합사회복지관,경남 거제시 양정1길 45 (양정동)거제시종합사회복지관
경남,경상남도 거제시,노인요양원 정원,경남 거제시 거제면 두동로 308-19301-1
경남,경상남도 거제시,베데스다의집,경남 거제시 연초면 송정6길 34608-6
경남,경상남도 거제시,중증장애인요양시설 반야원,경남 거제시 동부면 율포로 555-20반야원
경남,경상남도 거제시,거제사랑의집,경상남도 거제시 거제면 두동로308-25
경남,경상남도 거제시,옥포종합사회복지관,경남 거제시 옥포대첩로 84 (옥포동)옥포종합사회복지관 사무실
경남,경상남도 거제시,애빈,경남 거제시 장승포동521-4
경남,경상남도 거제시,거제노인전문요양원 솔향,경상남도 거제시 거제면 거제남서로3568 솔향
경남,경상남도 거제시,민들레집,경상남도 거제시 거제대로 3063 (장승포동)민들레집
경남,경상남도 거제시,애광원,경상남도 거제시 거제대로 3063 (장승포동)거제도애광원
