지역,시군구,기관,주소
광주,광주광역시 남구,사단법인 광주다문화지원연대,광주 남구 금화로470번길 1 (월산동)2층
광주,광주광역시 남구,소화누리,광주 남구 용대로74번길 27 (봉선동)소화누리
광주,광주광역시 남구,소화천사의집,광주 남구 용대로74번길 25-1 (봉선동)소화천사의집
광주,광주광역시 남구,소화아람일터,광주 남구 용대로74번길 27 (봉선동)소화아람일터
광주,광주광역시 남구,남구노인복지관노인복지센터,광주 남구 대남대로308번길 32 (월산동)노인복지센터
광주,광주광역시 남구,에바다공동생활가정,"광주 남구 서문대로 760 (주월동, 신천그린아파트)102동 107호"
광주,광주광역시 남구,마루한주간보호센터,광주 남구 노대실로 48 (노대동)마치빌딩 303
광주,광주광역시 남구,꿈사랑공동생활가정,"광주 남구 효우2로 90 (행암동, 효천엘에이치천년나무6단지아파트)605동 1004호"
광주,광주광역시 남구,일터선한마루,광주 남구 경열로54번길 21 (월산동)일터선한마루
광주,광주광역시 남구,(사)노인낙원보훈봉사단,광주 남구 백운로 35 (백운동).
광주,광주광역시 남구,늘찬봄공동생활가정,광주광역시 남구 회재로1223번길 38 (주월동)1층
광주,광주광역시 남구,라온장애인주간보호센터,광주광역시 남구 효우로 81 (노대동)302호
광주,광주광역시 남구,희망찬장애인주간보호센터,광주광역시 남구 효우2로26번길 18 (행암동)
광주,광주광역시 남구,광주남구학교밖청소년지원센터,광주광역시 남구 서문대로693
광주,광주광역시 남구,광주발달장애인주간보호시설,광주광역시 남구 석교안길14
광주,광주광역시 남구,정성나눔재가노인복지센터,광주광역시 남구 봉선1로36번길1
광주,광주광역시 남구,혜송주간보호센터,광주광역시 남구 치마봉길22
광주,광주광역시 남구,문화행동 S#ARP,광주광역시 남구 중앙로123-1
광주,광주광역시 남구,효천LH천년나무1단지경로당,광주광역시 남구 효우로262
광주,광주광역시 남구,세그리노인복지센터,광주광역시 남구 방림동 용대로196
광주,광주광역시 남구,사단법인 광주희망재단,"광주광역시 남구 월산동 대남대로297, 2층"
광주,광주광역시 남구,광주광역시남구장애인종합복지관,광주광역시 남구 월산동150-3
광주,광주광역시 남구,엠마우스주간보호센터,광주광역시 남구 월산동 군분로77번안길28
광주,광주광역시 남구,초록노인복지센터,광주광역시 남구 백운동 백운로 18
광주,광주광역시 남구,도담지역아동센터,광주광역시 남구 백운동 대남대로 254(백운동) 도담지역아동센터
광주,광주광역시 남구,봉선어린이집,광주광역시 남구 봉선동 봉선중앙로35
광주,광주광역시 남구,빛고을전남대학교병원,광주 남구 덕남길 80 (덕남동)권역류마티스및퇴행성관절염센터
광주,광주광역시 남구,비젼지역아동센터,광주광역시 남구 주월동 봉선로51번길9
광주,광주광역시 남구,행복발달코칭센터,광주광역시 남구 월산동964-3 3층 행복발달코칭센터
