지역,시군구,기관,주소
광주,광주광역시 북구,동행재활요양병원,광주 북구 무등로 226 (신안동)동행재활요양병원
광주,광주광역시 북구,평화의집,광주 북구 양산제로137번길 48-8 (연제동)평화의집
광주,광주광역시 북구,다온직업재활센터,광주 북구 양일로 66 (연제동)201호
광주,광주광역시 북구,효담재가복지센터,광주 북구 서하로 87-5 (매곡동)효담재가복지센터
광주,광주광역시 북구,참사랑그룹홈,광주 북구 양지길 12-4 (일곡동)참사랑그룹홈
광주,광주광역시 북구,푸른하늘장애인보호작업장,광주 북구 경열로 215 (유동)푸른하늘장애인보호작업장
광주,광주광역시 북구,북구어린이집,광주 북구 경양로97번길 23 (신안동)북구어린이집
광주,광주광역시 북구,빛고을재가복지센터,광주 북구 대천로157번길 104-13 (문흥동)(문흥동)
광주,광주광역시 북구,해달별지역아동센터,광주 북구 서방로51번길 46 (우산동)해달별지역아동센터
광주,광주광역시 북구,유한회사재매뜰,광주 북구 청계로 52 (용봉동)오손도손요양원
광주,광주광역시 북구,우리실버홈,광주 북구 월동로 49-3 (두암동)(두암동)
광주,광주광역시 북구,한빛주간보호센터,광주 북구 어매마을길 32-4 (매곡동)1층
광주,광주광역시 북구,새롬실버요양원,광주 북구 우치로311번길 7 (오치동)새롬실버요양원
광주,광주광역시 북구,새롬요양원,광주 북구 첨단연신로107번길 45-22 (신용동)5층
광주,광주광역시 북구,일곡중앙지역아동센터,광주 북구 일곡로49번길 35-1 (일곡동)2층
광주,광주광역시 북구,빛고을요양원,광주 북구 죽곡길 9 (망월동)빛고을요양원
광주,광주광역시 북구,밀알재가노인복지센터,광주 북구 설죽로370번길 10-23 (오치동)밀알재가노인복지센터
광주,광주광역시 북구,서림지역아동센터,광주 북구 서림로 122 (임동)2층
광주,광주광역시 북구,씨튼장애인주간보호센터데레사의집,광주 북구 앰코로 123 (오룡동)데레사의집
광주,광주광역시 북구,상록수요양원,광주 북구 우치로275번길 33 (오치동)상록수요양원
광주,광주광역시 북구,샛별주간보호센터,광주광역시 북구 첨단연신로91번길 38 (신용동)301-1호
광주,광주광역시 북구,사단법인한국생명사랑재단,광주 북구 설죽로 254 (용봉동)4F
광주,광주광역시 북구,성신요양원,광주광역시 북구 월동로13번길 10 (두암동)
광주,광주광역시 북구,새롬공동생활가정,"광주 북구 서하로 120 (용봉동, 삼성아파트)삼성아파트 7동 102호"
광주,광주광역시 북구,목화재가노인복지센터,광주광역시 북구 독립로 367 (중흥동)43 3층/4층
광주,광주광역시 북구,사단법인 광주공동체,광주광역시 북구 무등로 10-1 (임동)
