,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,경상북도 포항시,,, 학산종합사회복지관 송도무료급식소 자원봉사자 모집,학산종합사회복지관,,2019-05-27 2019-12-31
1,경상북도 포항시,,, 굿네이버스 경북동부지부에서  성폭력예방인형극 강사를 모집합니다,경북동부아동보호전문기관(경북동부지부),,2018-12-20 2019-11-01
2,경상북도 포항시,36.0099648,129.3673786, 중증장애인목욕탕 남성 세신지원 자원봉사단체를 모집합니다,포항시장애인종합복지관,대한민국 경상북도 포항시 남구 해도동 181-1,2018-04-16 2019-12-31
3,경상북도 포항시,,, 초록우산 어린이재단 경북지역본부 행정자원봉사자 모집,어린이재단 경북지역본부,,2019-01-01 2019-12-31
