,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,서울특별시 관악구,37.4675185,126.9448533, 예술공학창작 프로그램 보조교사를 모집합니다,관악구건강가정지원센터,대한민국 서울특별시 관악구 대학동 신림로3길 35,2019-09-21 2019-09-28
1,서울특별시 관악구,37.4675185,126.9448533, 엄마는 푸드플레이어 프로그램 보조교사를 모집합니다,관악구건강가정지원센터,대한민국 서울특별시 관악구 대학동 신림로3길 35,2019-09-20 2019-09-27
2,서울특별시 관악구,37.4667434,126.9312164, [성민종합사회복지관]복지관 캠페인 자원봉사자를 모집합니다,경향복지재단 성민종합사회복지관,대한민국 서울특별시 관악구 삼성동 호암로 549,2019-08-30 2019-08-30
3,서울특별시 관악구,37.4675185,126.9448533, 유아체육교실 프로그램 보조교사를 모집합니다,관악구건강가정지원센터,대한민국 서울특별시 관악구 대학동 신림로3길 35,2019-09-03 2019-09-24
4,서울특별시 관악구,,, [이마트] 희망마차 식품나눔행사 자원봉사자 모집() ,서울특별시사회복지협의회,,2019-09-06 2019-09-06
5,서울특별시 관악구,,, 어르신 도시락 반찬 포장 및 배달활동 전화로 신청해주세요,서울봉천종합사회복지관,,2019-08-21 2019-10-31
6,서울특별시 관악구,37.4830195,126.9411664, 시각장애인 점자도서관 장서 장리 보조 봉사자 모집 ,실로암시각장애인복지관,대한민국 서울특별시 관악구 은천동 남부순환로 1717 6층,2019-08-23 2019-08-28
7,서울특별시 관악구,37.4675185,126.9448533, 예비부부교실 보조교사를 모집합니다,관악구건강가정지원센터,대한민국 서울특별시 관악구 대학동 신림로3길 35,2019-08-24 2019-08-31
8,서울특별시 관악구,37.4930151,126.9263377, 정기 결연후원자 자원봉사자 모집,시립관악노인종합복지관,대한민국 서울특별시 관악구 봉천동 726-3,2019-08-20 2019-12-31
9,서울특별시 관악구,,, 그림 재능기부 봉사(다문화교육자료),서울봉천종합사회복지관,,2019-08-24 2019-08-24
10,서울특별시 관악구,37.4930151,126.9263377, 고령자취업알선사업 사후 관리 업무 지원 봉사자 모집,시립관악노인종합복지관,대한민국 서울특별시 관악구 봉천동 726-3,2019-08-13 2019-12-31
11,서울특별시 관악구,37.4786585,126.9435529, [관악구육아종합지원센터] 월 어린이집 문화공연 자원봉사 모집 ,서울관악구육아종합지원센터,대한민국 서울특별시 관악구 쑥고개로,2019-09-18 2019-09-18
12,서울특별시 관악구,,, (전화신청) 어르신 도시락 반찬 포장 및 배달활동  ,서울봉천종합사회복지관,,2019-08-14 2019-10-31
13,서울특별시 관악구,37.4830195,126.9411664,  () 시각장애인 맷돌체조 프로그램 보조 봉사자 모집  ,실로암시각장애인복지관,대한민국 서울특별시 관악구 은천동 남부순환로 1717 6층,2019-07-30 2019-11-21
14,서울특별시 관악구,37.4930151,126.9263377, 관악노인종합복지관 노인사회활동지원사업 나들이 자원봉사자 모집,시립관악노인종합복지관,대한민국 서울특별시 관악구 봉천동 726-3,2019-09-17 2019-09-20
0,서울특별시 관악구,37.4796559,126.9439475, [스타칼리지] 음악 미술 체육 등 수업진행해주실 선생님을 모집합니다,사단법인 청소년과가족의좋은친구들,대한민국 서울특별시 관악구 봉천동,2019-08-26 2019-12-06
1,서울특별시 관악구,37.4930151,126.9263377, 관악노인종합복지관 복지박람회 행사 보조 자원봉사자 모집,시립관악노인종합복지관,대한민국 서울특별시 관악구 봉천동 726-3,2019-09-04 2019-09-04
2,서울특별시 관악구,37.4930151,126.9263377, 관악노인종합복지관 경로식당 캠페인 활동 자원봉사자 모집,시립관악노인종합복지관,대한민국 서울특별시 관악구 봉천동 726-3,2019-08-13 2019-12-24
3,서울특별시 관악구,37.4930151,126.9263377, 관악노인종합복지관 기능회복실 나들이 자원 봉사자 모집,시립관악노인종합복지관,대한민국 서울특별시 관악구 봉천동 726-3,2019-09-20 2019-09-20
4,서울특별시 관악구,37.4786585,126.9435529, [관악구육아종합지원센터]우리동네 가족소풍 직업체험 테마파크행사보조,서울관악구육아종합지원센터,대한민국 서울특별시 관악구 쑥고개로,2019-08-06 2019-09-19
5,서울특별시 관악구,37.4749615,126.934949, 발달장애청소년자립프로그램     봉사자 모집 ,한울림장애인자립생활센터,대한민국 서울 관악구 서림[신림2동]동 404-1,2019-08-24 2019-08-25
6,서울특별시 관악구,37.4762991,126.9769154, 작은음악회 홍보 포스터 및 인쇄 디자인 재능기부 ,청소년사회복귀시설 비상,대한민국 서울특별시 관악구 남현동 1057-15,2019-08-01 2019-08-31
7,서울특별시 관악구,37.4842193,126.9529461, [관악구] 독거어르신 생활지원 자원봉사자 모집,엔젤복지센터,대한민국 서울특별시 관악구 중앙동 중앙길 32 1층,2019-06-20 2020-12-31
8,서울특별시 관악구,37.4930151,126.9263377, [관악노인종합복지관] 복지관 이용어르신 상담봉사자 모집,시립관악노인종합복지관,대한민국 서울특별시 관악구 봉천동 726-3,2019-06-24 2019-12-20
