,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,서울특별시 양천구,37.5190384,126.8402161,  한빛 바자회 당일 봉사,한빛종합사회복지관,대한민국 서울특별시 양천구 신월4동 540-1,2019-09-20 2019-09-20
1,서울특별시 양천구,37.5190384,126.8402161,  한빛바자회 행사 전일 봉사,한빛종합사회복지관,대한민국 서울특별시 양천구 신월4동 540-1,2019-09-19 2019-09-19
2,서울특별시 양천구,37.5104056,126.8586214,  어르신들에게 친절한 미소로 자원봉사 해주실 선생님을 모집합니다,양천어르신종합복지관,대한민국 서울특별시 양천구 신정동 325-3,2019-08-26 2019-11-25
3,서울특별시 양천구,37.5169838,126.8765399, [양천외국인노동자센터]증명사진 촬영 및 편집 자원봉사자 모집 ,시립신목종합사회복지관,대한민국 서울특별시 양천구 신정2동 1278-1,2019-08-21 2019-11-30
4,서울특별시 양천구,37.5264068,126.8604559, 재가 어르신 밑반찬 배달 및 안부확인 봉사활동,신정종합사회복지관,대한민국 신정동 904-4번지 양천구 서울특별시 KR,2019-08-21 2019-12-31
5,서울특별시 양천구,37.5199787,126.8473171, [신월종합사회복지관]추석맞이기념행사보조 자원봉사자 모집 ,신월종합사회복지관,대한민국 서울특별시 양천구 신월동 611-2,2019-09-10 2019-09-10
6,서울특별시 양천구,37.5264068,126.8604559, 북한이탈아동지원사업  두리하나마을 멘토(정기 자원봉사자)를 모집합니다 ,신정종합사회복지관,대한민국 신정동 904-4번지 양천구 서울특별시 KR,2019-09-02 2020-06-30
7,서울특별시 양천구,37.5104056,126.8586214, 양천어르신종합복지관 평일 경로식당 자원봉사자를 모집합니다,양천어르신종합복지관,대한민국 서울특별시 양천구 신정동 325-3,2019-08-26 2019-08-30
8,서울특별시 양천구,,, [기아대책] 도담도담지원센터 일일 자원봉사자 모집 (월일),(사)한국국제기아대책기구,,2019-08-24 2019-08-24
9,서울특별시 양천구,,, [체인지메이커] 소외계층에게 선물 할 핸즈온 물품 포장 분류 및 수선봉사 ,(사)체인지메이커,,2019-08-23 2019-08-23
10,서울특별시 양천구,,, [체인지메이커] 소외계층에게 선물 할 핸즈온 물품 포장 분류 및 수선봉사 ,(사)체인지메이커,,2019-08-22 2019-08-22
11,서울특별시 양천구,37.5169838,126.8765399, 양천구 골목장터 자원봉사자 모집,시립신목종합사회복지관,대한민국 서울특별시 양천구 신정2동 1278-1,2019-08-19 2019-08-27
12,서울특별시 양천구,37.5264068,126.8604559, 안전왕 초록자전거 자원봉사자 모집( 마을 자전거 안전활동),신정종합사회복지관,대한민국 신정동 904-4번지 양천구 서울특별시 KR,2019-09-02 2019-12-31
