,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,서울특별시 마포구,37.5468224,126.9500658, [서울시사회복지협의회 서울에너지복지시민기금] 행정업무보조 자원봉사자 모집 ,서울특별시사회복지협의회,대한민국 서울특별시 마포구 아현동 백범로31길 21 6층,2019-09-02 2019-09-30
1,서울특별시 마포구,,, [영등포구건강가정지원센터]주거취약가정 환경개선 자원봉사자 모집,영등포구건강가정지원센터,,2019-08-27 2019-08-27
2,서울특별시 마포구,37.5637498,126.9084656, [매주 수] 청소년 요리교실 봉사자를 모집합니다 ,마포장애인종합복지관,대한민국 서울특별시 마포구 성산1동 성산로 128,2019-08-21 2019-11-27
3,서울특별시 마포구,,, 월일(토) 행사보조 자원봉사자 모집합니다,자비의전화,,2019-09-21 2019-09-21
4,서울특별시 마포구,37.5637498,126.9084656, [매주 화] 발달장애아동 취학지원반 프로그램 봉사자를 모집합니다  ),마포장애인종합복지관,대한민국 서울특별시 마포구 성산1동 성산로 128,2019-08-27 2019-11-26
5,서울특별시 마포구,37.5697271,126.9029931, 이동치과 진료 지원 봉사활동  푸르메재단 넥슨어린이재활병원 ,푸르메재단 넥슨어린이재활병원,대한민국 서울특별시 마포구 월드컵북로,2019-08-21 2019-12-17
6,서울특별시 마포구,,, [굿네이버스 강북] 가족그림편지쓰기대회 업무보조,사단법인 굿네이버스 인터내셔날 서울본부,,2019-08-23 2019-09-06
7,서울특별시 마포구,37.5491487,126.9112357, [마포구건강가정다문화가족지원센터] 가족프로그램 자원봉사자 모집,마포구 다문화가족지원센터,대한민국 서울특별시 마포구 합정동 양화로 19,2019-09-04 2019-09-04
8,서울특별시 마포구,,, 제회 서울장애인힐클라임대회 자원봉사 ,서울특별시장애인체육회,,2019-08-31 2019-08-31
9,서울특별시 마포구,37.5488741,126.9321881,  년 대학생 전문 자원봉사단  서포터즈 모집,마포노인종합복지관,대한민국 서울특별시 마포구 창전동 서강로 68,2019-09-02 2019-11-28
10,서울특별시 마포구,37.5453699,126.9300859, [세이브더칠드런] 신생아살리기 캠페인 사무실 정리 자원봉사자 모집,세이브더칠드런코리아,대한민국 서울특별시 마포구 창전동 169-2,2019-08-27 2019-08-28
11,서울특별시 마포구,,, [초록우산 어린이재단] 행정보조 자원봉사자 모집합니다,영등포종합사회복지관,,2019-08-21 2019-08-30
12,서울특별시 마포구,,, 후원사업단순행정업무 ,(복지) 사랑의전화복지재단,,2019-08-21 2019-09-11
13,서울특별시 마포구,37.5468224,126.9500658, [서울시사회복지협의회] 서울사회복지대회 진행보조,서울특별시사회복지협의회,대한민국 서울특별시 마포구 아현동 백범로31길 21 6층,2019-09-05 2019-09-05
14,서울특별시 마포구,37.5697271,126.9029931, [푸르메재단 넥슨어린이재활병원] 음악치료 프로그램 자원봉사자 모집,푸르메재단 넥슨어린이재활병원,대한민국 서울특별시 마포구 월드컵북로,2019-08-22 2019-12-26
0,서울특별시 마포구,37.5637498,126.9084656, 장애가족 오케스트라 나눔소리 뮤직캠프 봉사자모집 (회 봉사),마포장애인종합복지관,대한민국 서울특별시 마포구 성산1동 성산로 128,2019-08-31 2019-08-31
1,서울특별시 마포구,37.5488741,126.9321881,  년 대학생 전문 자원봉사단  서포터즈 모집,마포노인종합복지관,대한민국 서울특별시 마포구 창전동 서강로 68,2019-09-02 2019-11-28
2,서울특별시 마포구,37.5468224,126.9500658, [서울시사회복지협의회] 서울사회복지대회 업무보조,서울특별시사회복지협의회,대한민국 서울특별시 마포구 아현동 백범로31길 21 6층,2019-08-22 2019-08-22
3,서울특별시 마포구,37.5807776,126.8784294, 초등학생 학습지도,삼동지역 아동복지센타,대한민국 서울특별시 마포구 상암동 가양대로 124,2019-08-26 2019-12-31
4,서울특별시 마포구,37.5438705,126.9527504, [한국아동복지협회] 업무보조 봉사자 모집,한국아동복지협회,대한민국 서울특별시 마포구 아현동,2019-08-12 2019-08-23
5,서울특별시 마포구,37.54474099999999,126.9545343, <멘토링 두드림 봉사자 모집>,사랑의전화마포종합사회복지관,대한민국 서울특별시 마포구 신공덕동 15-66,2019-08-09 2019-12-31
