,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,서울특별시 강북구,37.6229002,127.0185329, [급구] 어린이도서관 사서 자원봉사자 모집,삼양동종합복지센터,대한민국 서울특별시 강북구 미아동 삼양로47길 9,2019-08-20 2019-12-31
1,서울특별시 강북구,37.6256612,127.0133829, 옥상 텃밭 정리를 도와주실 봉사자를 모집합니다,구세군강북종합사회복지관,대한민국 서울특별시 강북구 삼양동 791-1509,2019-08-31 2019-08-31
2,서울특별시 강북구,37.6229002,127.0185329, [급구] 어린이도서관 사서 자원봉사자 모집,삼양동종합복지센터,대한민국 서울특별시 강북구 미아동 삼양로47길 9,2019-08-09 2019-12-31
3,서울특별시 강북구,,, [강북늘푸른교육센터]아웃리치(거리상담) 봉사자 모집 ,사단법인 청소년내길찾기,,2019-08-08 2019-11-21
4,서울특별시 강북구,37.6187913,127.0226365, 강북 돌산공부방지역아동센터에서 자원봉사자를 모집합니다,돌산공부방 지역아동센터,대한민국 서울특별시 강북구 미아동 681-3 3층,2019-06-25 2019-12-31
5,서울특별시 강북구,,, [굿피플] 너나들이 프로젝트,사단법인 굿피플,,2019-06-27 2019-10-31
6,서울특별시 강북구,37.64304449999999,127.0220015, 나눔코리아 가족봉사단모집,나눔코리아,대한민국 서울특별시 강북구 수유2동 한천로 1091,2019-06-25 2020-12-31
7,서울특별시 강북구,37.6435514,127.0222838, 이미용봉사 모집,강북광산데이케어센터,대한민국 서울특별시 강북구 수유2동 노해로 87 501호,2019-06-24 2020-06-23
8,서울특별시 강북구,,, 경증치매어르신을 위한 재능봉사활동,번동단지종합사회복지관,,2019-09-03 2019-10-29
9,서울특별시 강북구,,, 경증치매 어르신 프로그램 재능나눔 봉사(미술치료 원예치료 치매교육 등),번동단지종합사회복지관,,2019-07-03 2019-12-11
10,서울특별시 강북구,,, 어르신 프로그램 활동보조 봉사활동 구인,번동단지종합사회복지관,,2019-06-19 2019-12-18
11,서울특별시 강북구,37.6169608,127.0156059, 거동 가능하신 배회 위험 어르신 이동 동행 봉사자 모집,강북구치매지원센터,대한민국 서울특별시 강북구 삼각산동 삼양로19길 154 보건소 삼각산분소 2층,2019-06-17 2019-09-17
12,서울특별시 강북구,,, 강북늘푸른교육센터]검정고시 과학 과목 교육지원 봉사자 모집 ,사단법인 청소년내길찾기,,2019-05-27 2019-08-30
13,서울특별시 강북구,,, 급긱봉사,사단법인 한우리봉사회,,2019-05-07 2019-12-30
14,서울특별시 강북구,,, 중학생 학습활동(수학 영어),옹달샘지역아동센터,,2019-05-03 2019-12-31
0,서울특별시 강북구,37.6256612,127.0133829, 강북마을기자단 기 모집,구세군강북종합사회복지관,대한민국 서울특별시 강북구 삼양동 791-1509,2019-04-27 2019-11-30
1,서울특별시 강북구,37.6256612,127.0133829, 강북마을기자단 기 모집,구세군강북종합사회복지관,대한민국 서울특별시 강북구 삼양동 791-1509,2019-04-27 2019-11-30
2,서울특별시 강북구,37.6356738,127.0187195, [시립강북노인종합복지관] 동양화 전문자원봉사 모집,시립강북노인종합복지관,대한민국 서울특별시 강북구 인수동 삼양로92길 40,2019-06-03 2019-12-31
