,지역,시군구,기관,주소
0,경상북도,예천군,감천면행정복지센터,경상북도 예천군 감천면 충효로 1389 감천면행정복지센터
1,경상북도,예천군,개포행정복지지원센터,경상북도 예천군 개포면 신음리길 28-8 개포면행복복지센터
2,경상북도,예천군,보문면행정복지센터,경상북도 예천군 보문면 미호길 127 보문면사무소
3,경상북도,예천군,예천읍행정복지센터,경상북도 예천군 예천읍 효자로 89 (예천읍행정복지센터)
4,경상북도,예천군,용궁면행정복지센터,경상북도 예천군 용궁면 읍부1길 45 용궁면행정복지센터
5,경상북도,예천군,유천면행정복지센터,경상북도 예천군 유천면 예성로 699-8 유천면행정복지센터
6,경상북도,예천군,은풍면행정복지센터,경상북도 예천군 은풍면 은풍로 88 은풍면행정복지센터
7,경상북도,예천군,풍양면사무소,경상북도 예천군 풍양면 낙상2길 50 풍양면사무소
8,경상북도,예천군,호명면행정복지센터,경상북도 예천군 호명면 오천길 2
9,경상북도,예천군,효자면행정복지센터,경상북도 예천군 효자면 도효자로 1481
0,경상북도,예천군,(사)한국자원봉사사회개발원안동지부,경상북도 예천군 예천읍 효자로 119-1 2층
1,경상북도,예천군,로뎀지역아동센터,경상북도 예천군 지보면 지보로 163 밭농약사 2층 로뎀지역아동센터
2,경상북도,예천군,예천경찰서,경상북도 예천군 예천읍 군청길 21 예천경찰서
3,경상북도,예천군,예천군 도로명주소 서포터즈,경상북도 예천군 예천읍 군청길 33 예천군청 종합민원실
4,경상북도,예천군,예천군 드림스타트,경상북도 예천군 예천읍 충효로 393 3층 드림스타트 (청소년수련관)
5,경상북도,예천군,예천군청,경상북도 예천군 예천읍 충효로 111 예천군청
6,경상북도,예천군,예천군청소년상담복지센터,경상북도 예천군 충효로 393 .
7,경상북도,예천군,용문면행정복지센터,경상북도 예천군 용문면 금당실길 54 용문면행정복지센터
8,경상북도,예천군,지보면행정복지센터,경상북도 예천군 지보면 지보로 126-5
9,경상북도,예천군,한국법무보호복지공단경북지부,경상북도 예천군 호명면 봉호로 4057 한국법무보호복지공단경북지부
0,경상북도,예천군,(재)스타항공우주,경상북도 예천군 감천면 충효로 1078 (재)스타항공우주_예천천문우주센터
1,경상북도,예천군,교통장애인협회예천군지회,경상북도 예천군 예천읍 대심1길 22 교통장애인협회예천군지회
2,경상북도,예천군,대경케어노인복지센터,경상북도 예천군 예천읍 도효자로 168-13 대경케어노인복지센터
3,경상북도,예천군,사단법인 예천군새마을회,경상북도 예천군 예천읍 중앙로 71-5 예천군새마을회관
4,경상북도,예천군,성락어린이집,경상북도 예천군 예천읍 효자로 196 성락어린이집
5,경상북도,예천군,예천군 어린이급식관리지원센터,경상북도 예천군 예천읍 양궁로 57 예천군 어린이급식관리지원센터
6,경상북도,예천군,예천군지역사회보장협의체,경상북도 예천군 예천읍 충효로 111 주민복지과 내 지역사회보장협의체
7,경상북도,예천군,예천예총,경상북도 예천군 예천읍 효자로 82 2층 (사)한국예총예천지회
8,경상북도,예천군,예천읍지역사회보장협의체,경상북도 예천군 예천읍 효자로 89
9,경상북도,예천군,징검다리거점센터(감천),경상북도 예천군 감천면 충효로 1402 보듬이재가복지센터
0,경상북도,예천군,(주)예천위드제이,경상북도 예천군 은풍면 은풍로 182-50 탑리 519
1,경상북도,예천군,경진노인요양원,경상북도 예천군 개포면 동소리길 8 경진노인요양원
2,경상북도,예천군,꿈터도서관,경상북도 예천군 호명면 새움3로 16 넘버1 타워 702호
3,경상북도,예천군,보문지역아동센터,경상북도 예천군 보문면 미호길 158 보문지역아동센터
4,경상북도,예천군,아롱다롱어린이집,경상북도 예천군 예천읍 구남골길 4 아롱다롱어린이집
5,경상북도,예천군,예천군수화통역센터,경상북도 예천군 예천읍 맛고을길 69
6,경상북도,예천군,예천군장애인생활이동지원센터,경상북도 예천군 예천읍 시장로 168 (2층)
7,경상북도,예천군,예천지역아동센터,경상북도 예천군 예천읍 대심3길 14-5 예천지역아동센터
8,경상북도,예천군,은풍골지역아동센터,경상북도 예천군 하리면 은풍로 88 은풍지역아동센터
