,지역,시군구,기관,주소
0,경상북도,울릉군,새마을운동울릉군지회,경상북도 울릉군 울릉읍 울릉순환로 397-6 3층 새마을지회
1,경상북도,울릉군,울릉경찰서,경상북도 울릉군 울릉읍 도동2길 62 울릉경찰서
2,경상북도,울릉군,울릉교육지원청,경상북도 울릉군 울릉읍 약수터길 40
3,경상북도,울릉군,울릉군 드림스타트센터,경상북도 울릉군 울릉읍 울릉순환로 286 한마음회관 3층 울릉군 드림스타트센터
4,경상북도,울릉군,울릉군자원봉사센터,경상북도 울릉군 울릉읍 도동길 143 울릉군 자원봉사센터
5,경상북도,울릉군,울릉노인복지회관,경북 울릉군 울릉읍 저동리 50번지
6,경상북도,울릉군,울릉문화원,경상북도 울릉군 울릉읍 도동리 169
7,경상북도,울릉군,울릉보건의료원요양병동,경상북도 울릉군 울릉읍 울릉순환로 396 -18
8,경상북도,울릉군,울릉선거관리위원회,경상북도 울릉군 울릉읍 사동리 190-12
9,경상북도,울릉군,울릉시온성복지원,경상북도 울릉군 울릉읍 사동리 354-6
0,경상북도,울릉군,송담실버타운,경상북도 울릉군 서면 학포길 36 울릉도 송담요양원
1,경상북도,울릉군,울릉군수어통역센터,경상북도 울릉군 울릉읍 울릉순환로 397-6 종합복지회관 4층
2,경상북도,울릉군,울릉군청,경북 울릉군 울릉읍 00
3,경상북도,울릉군,햇빛 가득한 꿈마당 작은 도서관,경상북도 울릉군 울릉읍 저동1길 36-47 (동산교회 내)
