,지역,시군구,기관,주소
0,경상북도,영덕군,강구면사무소,경상북도 영덕군 강구면 동해대로 4526 강구면사무소
1,경상북도,영덕군,남정면사무소,경상북도 영덕군 남정면 진불길 43 남정면사무소
2,경상북도,영덕군,달산면사무소,경상북도 영덕군 달산면 팔각산로 1829 대지1리
3,경상북도,영덕군,병곡면사무소,경상북도 영덕군 병곡면 병곡길 72 병곡면사무소
4,경상북도,영덕군,영덕경찰서,경상북도 영덕군 남산1길 14 영덕경찰서
5,경상북도,영덕군,영덕읍사무소,경상북도 영덕군 영덕읍 우곡길 62
6,경상북도,영덕군,영해면사무소,경상북도 영덕군 영해면 예주3길 7 영해면사무소
7,경상북도,영덕군,지품면사무소,경상북도 영덕군 지품면 경동로 7153 지품면사무소
8,경상북도,영덕군,창수면사무소,경상북도 영덕군 창수면 신기길 5 창수면사무소
9,경상북도,영덕군,축산면사무소,경상북도 영덕군 축산면 도곡길 67 주민생활지원담당
0,경상북도,영덕군,강구청소년공부방,경상북도 영덕군 강구면 번영길 36 2층
1,경상북도,영덕군,성서유니온연수원,경상북도 영덕군 지품면 오천길 26 성서유니온연수원
2,경상북도,영덕군,영덕군 환경사업소,경상북도 영덕군 강구면 강영로 151-46 영덕군 환경사업소
3,경상북도,영덕군,영덕군드림스타트센터,경상북도 영덕군 영덕읍 608 영덕문화체육센터 드림스타트센터(청소년문화의집)
4,경상북도,영덕군,영덕효요양병원,경상북도 영덕군 영덕로 72
5,경상북도,영덕군,영해예주재가복지센터,"경상북도 영덕군 영해면 318만세길 123 영해예주재가,주간센터"
6,경상북도,영덕군,예닮노인요양원,경상북도 영덕군 영덕읍 매정길 88 예닮노인요양원
7,경상북도,영덕군,은빛햇살협동조합 강구재가복지센터,경상북도 영덕군 강구면 신강구길 52 은빛햇살협동조합 강구재가복지센터
8,경상북도,영덕군,은빛햇살협동조합영덕재가복지센터,경상북도 영덕군 영덕읍 덕곡2길 23-2 1층 영덕재가복지센터
9,경상북도,영덕군,호호주간보호센터,경상북도 영덕군 영덕읍 영덕로 401-6 호호주간보호센터
0,경상북도,영덕군,(주)한울돌봄서비스,경상북도 영덕군 강구면 강영로 247-8
1,경상북도,영덕군,고경실버원 주야간보호센터,경상북도 영덕군 축산면 고실2길 56 고경실버원 주야간보호센터
2,경상북도,영덕군,영덕군수어통역센터,경상북도 영덕군 영덕읍 중앙길 114 2층
