,지역,시군구,기관,주소
0,경상북도,의성군,가음면사무소,경상북도 의성군 가음면 금성현서로 455 가음면사무소
1,경상북도,의성군,단밀면사무소,경상북도 의성군 단밀면 중동단밀로 949 단밀면사무소
2,경상북도,의성군,단북면사무소,경상북도 의성군 단북면 단북다인로 168 단북면사무소
3,경상북도,의성군,봉양면사무소,경상북도 의성군 봉양면 도리원3길 31
4,경상북도,의성군,사곡면사무소,경상북도 의성군 사곡면 의성사곡로 973 사곡면사무소
5,경상북도,의성군,안사면사무소,경상북도 의성군 안사면 안신로 645
6,경상북도,의성군,안평면사무소,경상북도 의성군 안평면 안평의성로 36 안평면사무소
7,경상북도,의성군,의성읍사무소,경상북도 의성군 의성읍 후죽3길 5 의성읍사무소
8,경상북도,의성군,점곡면사무소,경상북도 의성군 점곡면 점곡길 73 점곡면사무소
9,경상북도,의성군,춘산면사무소,경상북도 의성군 춘산면 금성현서로 1481 춘산면사무소
0,경상북도,의성군,구천면사무소,경상북도 의성군 구천면 소보안계로 1601 구천면사무소
1,경상북도,의성군,금성노인복지관,경북 의성군 금성면 대리 103-1번지
2,경상북도,의성군,단촌면사무소,경상북도 의성군 단촌면 장터길 23 단촌면사무소
3,경상북도,의성군,신평면사무소,경상북도 의성군 신평면 봉호로 2454 신평면사무소
4,경상북도,의성군,안계면사무소,경북 의성군 안계면 용기리 475-2
5,경상북도,의성군,안계지역아동센터,경상북도 의성군 안계면 용기11길 20 안계지역아동센터
6,경상북도,의성군,옥산면사무소,경상북도 의성군 옥산면 신감옥산로 1180 옥산면사무소
7,경상북도,의성군,의성고등학교,경상북도 의성군 의성읍 군청길 57 의성고등학교
8,경상북도,의성군,의성군보건소,경상북도 의성군  구봉길 228
9,경상북도,의성군,의성소방서,경상북도 의성군 봉양면 경북대로 4741 의성소방서 예방안전과
0,경상북도,의성군,구세군도리원지역아동센터,경상북도 의성군 봉양면 도리원6길 13-1
1,경상북도,의성군,달리다 꿈 작은도서관,경상북도 의성군 안평면 창길1길 11 달리다 꿈 작은 도서관
2,경상북도,의성군,안계노인복지센터,경상북도 의성군  용기4길 45 안계노인복지센터
3,경상북도,의성군,안계복지문화센터,경상북도 의성군 안계면 안계길 139
