,지역,시군구,기관,주소
0,경상북도,상주시,남산중학교,경상북도 상주시 낙양1길 29 상주남산중학교
1,경상북도,상주시,북문동자연보호협의회,경상북도 상주시 북천로 63 (북문동주민센터)
2,경상북도,상주시,상주시선거관리위원회,경상북도 상주시 왕산로 106-20 상주시선거관리위원회
3,경상북도,상주시,상주시청,경상북도 상주시 상산로 223 번지
4,경상북도,상주시,상주시청민원봉사과,경상북도 상주시 상산로 223 상주시청 본관 민원봉사과
5,경상북도,상주시,외서면보건지소,경상북도 상주시 외서면 가곡1길 37-1 번지 외서면보건지소
6,경상북도,상주시,용운고등학교,경상북도 상주시 공성면 문화마을길 23 용운고등학교
7,경상북도,상주시,은척면,경상북도 상주시 은척면 봉중2길 2 번지
8,경상북도,상주시,함창중학교,경상북도 상주시 함창읍 함창중앙로 85 번지 함창중고등학교
9,경상북도,상주시,화령중학교,경상북도 상주시 화서면 중화로 2187 번지 화령중학교
0,경상북도,상주시,상산전자고등학교,경상북도 상주시 상산로 430 (상산전자고등학교)
1,경상북도,상주시,상산초등학교,경상북도 상주시 상산로 338-26 상산초등학교
2,경상북도,상주시,상영초등학교,경상북도 상주시 상산로 202 (상영초등학교)
3,경상북도,상주시,상주남부초등학교,경상북도 상주시 지천1길 5 상주남부초등학교
4,경상북도,상주시,상주문화원,경상북도 상주시 상산로 235 상주문화원
5,경상북도,상주시,상주시노인대학,경상북도 상주시 서성동 163-42 3층 자원봉사센터
6,경상북도,상주시,상주시노인회관,경상북도 상주시 남성동 상주시 노인회관
7,경상북도,상주시,상주초등학교,경상북도 상주시 중앙로 167 번지 상주초등학교
8,경상북도,상주시,성동초등학교,경상북도 상주시 성동새싹길 14 번지 성동초등학교
9,경상북도,상주시,이안면보건지소,경상북도 상주시 이안면 양범안룡길 46 번지 이안면보건지소
0,경상북도,상주시,계림동,경상북도 상주시 냉림1길 50 번지
1,경상북도,상주시,남원동,경상북도 상주시 중앙로 132 남원동주민센터
2,경상북도,상주시,북문동,경상북도 상주시 북천로 63 북문동주민센터
3,경상북도,상주시,상주고등학교,경상북도 상주시 상산로 117 상주고등학교
4,경상북도,상주시,상주공업고등학교,경상북도 상주시 낙양1길 29 상주공업고등학교
5,경상북도,상주시,상주여자중학교,경상북도 상주시 상산로 222 번지 상주여자중학교
6,경상북도,상주시,성신여자중학교,경상북도 상주시 계산3길 17 성신여자중학교
7,경상북도,상주시,용운중학교,경상북도 상주시 공성면 문화마을길 23 용운중학교
8,경상북도,상주시,우석여자고등학교,경상북도 상주시 북천로 117 번지 우석여자고등학교
9,경상북도,상주시,중모중종합고등학교,경상북도 상주시 모동면 덕곡1길 13 번지 중모중고등학교
0,경상북도,상주시,공검면,경상북도 상주시 공검면 양정1길 36 번지
1,경상북도,상주시,내서면,경상북도 상주시 내서면 신촌2길 10-5 내서면사무소
2,경상북도,상주시,모동면,경상북도 상주시 모동면 용호3길 5 모동면사무소
3,경상북도,상주시,모서면,경상북도 상주시 모서면 중화로 901 (모서면사무소)
4,경상북도,상주시,외서면,경상북도 상주시 외서면 가곡1길 2 번지
5,경상북도,상주시,이안면,경상북도 상주시 이안면 양범안룡길 46 번지
6,경상북도,상주시,화남면,경상북도 상주시 화남면 평온동관로 3 번지 화남면사무소
7,경상북도,상주시,화동면,경상북도 상주시 화동면 이소1길 42-5 번지 화동면사무소
8,경상북도,상주시,화북면,경상북도 상주시 화북면 문장로 1739 번지 화북면사무소
9,경상북도,상주시,화서면,경상북도 상주시 화서면 화령로 45 번지 화서면사무소
0,경상북도,상주시,공성면,경상북도 상주시 공성면 공성중앙로 67 번지
1,경상북도,상주시,낙동면,경상북도 상주시 낙동면 상촌1길 29 번지
2,경상북도,상주시,낙동면보건지소,경상북도 상주시 낙동면 삼봉로 421 번지 낙동면보건지소
3,경상북도,상주시,사벌면,경상북도 상주시 사벌면 덕담1길 39 (사벌면사무소)
4,경상북도,상주시,상주시,경상북도 상주시 상산로 223 상주시청
5,경상북도,상주시,외남면,경상북도 상주시 외남면 석단로 932 번지
6,경상북도,상주시,은척면보건지소,경상북도 상주시 은척면 봉림길 2 번지 은척면보건지소
7,경상북도,상주시,중동면,경상북도 상주시 중동면 공산로 9 번지
8,경상북도,상주시,청리면,경상북도 상주시 청리면 원장1길 12 번지 청리면사무소
9,경상북도,상주시,함창읍,경상북도 상주시 함창읍 함창중앙로 135 번지
0,경상북도,상주시,경상북도립상주도서관,경상북도 상주시 상서문1길 127 경상북도립상주도서관
1,경상북도,상주시,공갈못 꿈꾸는 작은 도서관,경상북도 상주시 공검면 비재로 1316
2,경상북도,상주시,동문동,경상북도 상주시 복룡2길 23 동문동주민센터
3,경상북도,상주시,동성동,경상북도 상주시 성동새싹길 42 동성동주민센터
4,경상북도,상주시,모서중학교,경상북도 상주시 삼포2길 30 모서중교
5,경상북도,상주시,상주경찰서,경상북도 상주시 중앙로 230 상주경찰서
6,경상북도,상주시,상주보건소,경상북도 상주시 중앙로 111 상주보건소
7,경상북도,상주시,신흥동,경상북도 상주시 상산로 141 번지
8,경상북도,상주시,자연보호상주시협의회,경상북도 상주시 중앙로 146 2층 상주시종합자원봉사센터
9,경상북도,상주시,함창읍보건지소,경상북도 상주시 함창중앙로 130 (함창읍 보건지소)
0,경상북도,상주시,2012여수세계박람회조직위원회,전라남도 여수시 덕충안길 100
1,경상북도,상주시,공검중학교,경상북도 상주시 남성동 50
2,경상북도,상주시,상주교육지원청,경상북도 상주시 만산8길 26 상주교육청
3,경상북도,상주시,상주박물관,경상북도 상주시 사벌면 경천로 684 상주박물관
4,경상북도,상주시,상주상무피닉스축구단,경상북도 상주시 북상주로 24-7 상주상무피닉스축구단
5,경상북도,상주시,상주소방서,경상북도 상주시 상산로 322 상주소방서
6,경상북도,상주시,상주시드림스타트센터,경상북도 상주시 성동로 6 (원예농협 2층)
7,경상북도,상주시,상주시장애인종합복지관,경상북도 상주시 만산8길 11 번지 상주시장애인종합복지관
8,경상북도,상주시,상주시종합사회복지관,경상북도 상주시 냉림2길 111 상주시종합사회복지관
9,경상북도,상주시,상주여자고등학교,경상북도 상주시 삼백로 315 상주여자고등학교
0,경상북도,상주시,2010상주시청소년자원봉사박람회,경상북도 상주시 남성동 50번지 2층
1,경상북도,상주시,경북대학교상주캠퍼스,경상북도 상주시 경상대로 2559 경북대학교 상주캠퍼스
2,경상북도,상주시,공성여성자원봉사대,경상북도 상주시 공성면 공성중앙로 67 공성면사무소
3,경상북도,상주시,범죄피해자지원센터,경상북도 상주시 북천로 17-9 상주검찰청 109호 범죄피해자지원센터
4,경상북도,상주시,상주국제승마장,경상북도 상주시 사벌면 경천로 683-47 상주국제승마장
5,경상북도,상주시,상주시민운동장,경상북도 상주시 북상주로 24-7 상주시민운동장
6,경상북도,상주시,상주중앙초등학교,경상북도 상주시 상서문1길 112 상주중앙초등학교
7,경상북도,상주시,상주중학교,경상북도 상주시 북천로 55-13 번지 상주중학교
8,경상북도,상주시,상주청소년문화의집,경상북도 상주시 북상주로 24-42 번지 청소년수련관 3층
9,경상북도,상주시,함창초등학교,경상북도 상주시 함창읍 구향3길 38 번지 함창초등학교
0,경상북도,상주시,2008상주시자원봉사박람회,경상북도 상주시 남성동 50 2층
1,경상북도,상주시,2009상주시자원봉사박람회,경상북도 상주시 남성동 50 2층
