,지역,시군구,기관,주소
5,경상북도,봉화군,봉화물놀이장,경상북도 봉화군 봉화읍 내성리 .
6,경상북도,봉화군,봉화해성병원,경북 봉화군 봉화읍 내성4리 426-6
7,경상북도,봉화군,사랑노인요양공동생활가정,경상북도 봉화군 법전면 눌산리 .
8,경상북도,봉화군,사랑노인요양공동생활가정,경상북도 봉화군 법전면 눌산길 477-49 사랑노인요양공동생활가정
9,경상북도,봉화군,청량산도립공원,경상북도 봉화군 명호면 북곡리 산61번지
0,경상북도,봉화군,경북시각장애인연합회봉화지회,경상북도 봉화군 물야면 개단리 728번지
1,경상북도,봉화군,경북지체장애인협회봉화군지회,경북 봉화군 봉화읍 내성2리 285번지
2,경상북도,봉화군,경북지체장애인협회봉화지회,경상북도 봉화군 봉화읍 내성리 285
3,경상북도,봉화군,봉화군민회관,경상북도 봉화군 봉화읍 내성리 285번지
4,경상북도,봉화군,봉화노인복지센터,경상북도 봉화군 봉화읍 해저리 58번지
5,경상북도,봉화군,봉화여성문화회관,경상북도 봉화군 봉화읍 내성리 537번지
6,경상북도,봉화군,봉화요양원,경상북도 봉화군 법전면 풍정리 751번지
7,경상북도,봉화군,봉화유리요양원,경상북도 봉화군 봉화읍 삼계리 134
