,지역,시군구,기관,주소
0,경상북도,안동시,남선면사무소,경상북도 안동시 남선면 충효로 3866 남선면사무소
1,경상북도,안동시,남후면사무소,경상북도 안동시 남후면 남일로 1465-9 남후면사무소
2,경상북도,안동시,농업기술센터,경상북도 안동시 경동로 1484-10 농업기술센터
3,경상북도,안동시,안기동주민센터,경상북도 안동시  제비원로 355 안기동 주민센터
4,경상북도,안동시,안동 임하호 수운관리사무소,경상북도 안동시 석주로 497 임하호수운관리사무소
5,경상북도,안동시,안동시 전통문화콘텐츠박물관,경상북도 안동시 서동문로 203 전통문화콘텐츠박물관
6,경상북도,안동시,안동시농수산물 도매시장관리사무소,경상북도 안동시 풍산읍 유통단지길 99 안동시농수산물 도매시장관리사무소
7,경상북도,안동시,안동시상수도관리사무소,경상북도 안동시 숲쟁이길 106
8,경상북도,안동시,평화동주민센터,경상북도 안동시  평화3길 5 평화동주민센터
9,경상북도,안동시,풍산읍사무소,경상북도 안동시 풍산읍 풍산중앙길 99 풍산읍사무소
0,경상북도,안동시,경북북부보훈지청,경상북도 안동시  마들큰길 21 경북북부보훈지청
1,경상북도,안동시,대구지방법원 안동지원,경상북도 안동시 정하동  대구지방법원안동지원 235-1
2,경상북도,안동시,서후면사무소,경상북도 안동시 서후면 서후중앙길 20 서후면사무소
3,경상북도,안동시,안동경찰서,경상북도 안동시  제비원로 103 안동경찰서 경무과
4,경상북도,안동시,안동경찰서 교통관리계,경상북도 안동시  제비원로 103 안동경찰서 교통관리계
5,경상북도,안동시,안동교도소,경상북도 안동시 풍산읍 경서로 4380-23 안동교도소
6,경상북도,안동시,안동시 보건소,경상북도 안동시  서동문로 165
7,경상북도,안동시,옥동행정복지센터,경상북도 안동시  옥동3길 27 (옥동)
8,경상북도,안동시,용상동주민센터,경상북도 안동시  전거리1길 93
9,경상북도,안동시,중구동주민센터,경상북도 안동시  서동문로 238
0,경상북도,안동시,길안면사무소,경상북도 안동시 길안면 길안청송로 3
1,경상북도,안동시,도산면사무소,경상북도 안동시 도산면 퇴계로 2547
2,경상북도,안동시,명륜동주민센터,경상북도 안동시  정백이골길 6
3,경상북도,안동시,서구동주민센터,경상북도 안동시  안기천로 78
4,경상북도,안동시,예안면사무소,경상북도 안동시 예안면 임예로 1918
5,경상북도,안동시,와룡면사무소,경상북도 안동시 와룡면 퇴계로 823
6,경상북도,안동시,일직면사무소,경상북도 안동시 일직면 중앙통길 12 일직면사무소
7,경상북도,안동시,임동면사무소,경상북도 안동시 임동면 편항1길 11
8,경상북도,안동시,태화동주민센터,경상북도 안동시  태화중앙로 100
9,경상북도,안동시,풍천면사무소,경상북도 안동시 풍천면 지풍로 1471
0,경상북도,안동시,강남동주민센터,경상북도 안동시  강남5길 185
