지역,시군구,기관,주소
전북,전라북도 익산시,하랑지역아동센터,전북 익산시 고현로 14-1 (송학동).
전북,전라북도 익산시,(사)한국장애인연맹전라북도DPI,전북 익산시 익산대로 191 (창인동2가)1층
전북,전라북도 익산시,가나안사랑의집,전북 익산시 서동로46길 22 (용제동).
전북,전라북도 익산시,해바라기주간보호센터,전북 익산시 서동로29길 37-3 (용제동)용제동
전북,전라북도 익산시,드림요양원,전북 익산시 인북로6길 36 (인화동2가)드림요양원
전북,전라북도 익산시,참마음,전북 익산시 황등면 황등중앙로 112참마음
전북,전라북도 익산시,사랑의집,전북 익산시 삼기면 상갈길 97.
전북,전라북도 익산시,연세노인전문요양원,전북 익산시 함열읍 함열로 53.
전북,전라북도 익산시,의료법인원광의료재단익산원광효도요양병원,전북 익산시 익산대로33길 69 (신용동).
전북,전라북도 익산시,한결요양원,전북 익산시 강경1길 59 (금강동).
전북,전라북도 익산시,전북가족복지문화원,전라북도 익산시 인북로 206-3 (남중동).
전북,전라북도 익산시,노인요양시설시니어랜드,전라북도 익산시 오산면 오산로 193-16.
전북,전라북도 익산시,북익산평안의집,전라북도 익산시 황등면 동연1길39-14
전북,전라북도 익산시,익산지역아동센터,전라북도 익산시 함열읍 와리3길14
전북,전라북도 익산시,기쁨의우리집,"전라북도 익산시 무왕로19길65, 201동 1002호"
전북,전라북도 익산시,어울림노인복지센터,전라북도 익산시 여산면 호남로1428-8
전북,전라북도 익산시,든든한지역아동센터,전라북도 익산시 어양동 동서로61길27-15
전북,전라북도 익산시,미소지역아동센터,전라북도 익산시 남중동 인북로255-20
전북,전라북도 익산시,임마누엘요양원,전라북도 익산시 금강동 춘포로22
전북,전라북도 익산시,민들레지역아동센터,전라북도 익산시 금마면 미륵사지로1길33. 금마타워 4층
전북,전라북도 익산시,제일지역아동센터,전라북도 익산시 함열읍 함열중앙로71 (3층)
전북,전라북도 익산시,익산노인공동생활가정,전라북도 익산시 함라면 성림길22
전북,전라북도 익산시,전북서부좋은이웃그룹홈(전북서부지부),전라북도 익산시 인북로112 코리아나 빌딩 4층
전북,전라북도 익산시,아바림요양원,전라북도 익산시 남중동 인북로 1523층
전북,전라북도 익산시,사랑방노인복지센터,전라북도 익산시 망성면 화산길 107-221층
전북,전라북도 익산시,춘포지역아동센터,전라북도 익산시 춘포면 춘포로 355 (삼송솔그린아파트)2동101호 (삼송솔그린아파트상가)
