,지역,시군구,기관,주소
0,전라남도,진도군,다문화가족지원센터,전라남도 진도군 진도읍 진도대로 7195 여성플라자 1층
1,전라남도,진도군,대한노인진도군지회,전라남도 진도군 옥주길 37 대한노인회 진도군지회 취업센터
2,전라남도,진도군,대한노인회진도군취업지원센터,전라남도 진도군 옥주길 37 대한노인회진도군지회 취업지원센터
3,전라남도,진도군,무지개센터,전라남도 진도군 오일시1길 26-6 무지개센터
4,전라남도,진도군,사)한국문화예술단체총연합회,전라남도 진도군 진도대로 7197 향토문화회관 2층
5,전라남도,진도군,상조도보건소,전라남도 진도군 조도대로 1298
6,전라남도,진도군,의신면사무소 복지계,전라남도 진도군 의신면 돈지1길 56-5 의신면사무소
7,전라남도,진도군,진도군청소년상담복지센터,전라남도 진도군 공설운동장길 14-8
8,전라남도,진도군,진도군청소년상담복지센터,전라남도 진도군 진도읍 진도대로 7195 진도여성플라자 2층 청소년상담복지센터
9,전라남도,진도군,진도보건소,전라남도 진도군 남동1길 40-9
0,전라남도,진도군,(사)진도군새마을회,전라남도 진도군 진도읍 공설운동장길 14-8 (사)진도군새마을회
1,전라남도,진도군,(사)한국예총진도지회,전라남도 진도군 진도읍 진도대로 7197 향토문화회관 2층
2,전라남도,진도군,남동리경로당,전라남도 진도군 남동3길 11-13 남동리
3,전라남도,진도군,대마도보건진료소,전라남도 진도군 조도면 대마도길 71-10 대마도보건진료소
4,전라남도,진도군,시각장애인진도군지회,전라남도 진도군 진도읍 남산로 130-50 시각장애인협회 진도군지회
5,전라남도,진도군,아동안전지킴이집,전라남도 진도군 진도읍 남산2길 33 진도경찰서 여성청소년계
6,전라남도,진도군,전라남도지체장애인협회,전라남도 진도군 진도읍 남산로 50-3 전라남도지체장애인협회
7,전라남도,진도군,지산총무계,전라남도 진도군 지산면 지산민속로 9
8,전라남도,진도군,진도군드림스타트,전라남도 진도군 남동1길 46 진도읍사무소 3층
9,전라남도,진도군,철마도서관,전라남도 진도군 철마길 25 진도군청 철마도서관
0,전라남도,진도군,군내면 복지계,전라남도 진도군 군내면 가흥로 643 군내면 사무소
1,전라남도,진도군,군내면복지계,전라남도 진도군 남동1길 36
2,전라남도,진도군,군내면복지계,전라남도 진도군 남동1길 33
3,전라남도,진도군,군내면복지계,전라남도 진도군 남동1길 20
4,전라남도,진도군,의신복지계,전라남도 진도군 의신면 돈지1길 56-5 의신면사무소
5,전라남도,진도군,임회복지계,전라남도 진도군 임회면 석교길 48 임회면복지계
6,전라남도,진도군,진도군 세월호수습지원과,전라남도 진도군 진도읍 철마길 25 세월호사고 수습지원과
7,전라남도,진도군,진도군기초푸드뱅크,전라남도 진도군 남동1길 46
8,전라남도,진도군,진도읍사무소 복지계,전라남도 진도군 진도읍 남동1길 46 진도읍사무소
9,전라남도,진도군,진도읍사무소복지계,전라남도 진도군 남동1길 46 진도읍사무소
0,전라남도,진도군,고군복지계,전라남도 진도군 고군면 지수길 44-6 고균면사무소
1,전라남도,진도군,남동경로당,전라남도 진도군 진도읍 남동리 516
2,전라남도,진도군,세월호사고수습지원과,전라남도 진도군 철마길 25 세월호사고수습지원과
3,전라남도,진도군,지산면사무소,전라남도 진도군 지산면 인지리 -
4,전라남도,진도군,진도교육청행정지원과,전라남도 진도군 진도읍 철마길 12 진도교육지원청
5,전라남도,진도군,진도군노인복지관,전라남도 진도군 진도읍 성내리 22-11
6,전라남도,진도군,진도군보건소,전라남도 진도군 진도읍 남동리 -
7,전라남도,진도군,진도군철마도서관,전남 진도군 진도읍 성내리 철마길 25
8,전라남도,진도군,진도군청 녹색산업과 환경정화담당,전라남도 진도군 진도읍 철마길 25 .
9,전라남도,진도군,진도군청 행정과,전라남도 진도군 진도읍 철마길 25 진도군청 행정과
0,전라남도,진도군,고군면사무소,전라남도 진도군 고군면 오산리 고군면사무소
1,전라남도,진도군,고군면사무소,전라남도 진도군 고군면 오산리 고군면사무소
2,전라남도,진도군,군내면사무소,전라남도 진도군 군내면 분토리 -
3,전라남도,진도군,선진농협군내지점,전라남도 진도군 군내면 진도대로 7958
4,전라남도,진도군,의신면사무소,전라남도 진도군 의신면 돈지리 -
5,전라남도,진도군,임회면사무소,전라남도 진도군 임회면 석교리 -
6,전라남도,진도군,진도개축산과,전라남도 진도군 진도읍 성죽골길 30 진도개축산과
7,전라남도,진도군,진도군자원봉사센터,전라남도 진도군 진도읍 남동리 -
8,전라남도,진도군,진도농협하나로마트,전라남도 진도군 진도읍 남동1길 40-13
9,전라남도,진도군,진도읍사무소,전라남도 진도군 진도읍 남동리 46
0,전라남도,진도군,국제와이즈맨진도옥주클럽,서울특별시 종로구  새문안로 92 오피시아 406
1,전라남도,진도군,대한적십자사진도지구협의회,전라남도 진도군 진도읍 공설운동장길 14-8 대한적십자사진도지구협의회
2,전라남도,진도군,민주평화통일자문회의진도군협의회,전라남도 진도군 진도읍 공설운동장길 14-8
3,전라남도,진도군,진도경찰서,전라남도 진도군 남산2길 33 진도군자원봉사센터 544-7945
4,전라남도,진도군,진도교육지원청,전라남도 진도군 진도읍 철마길 12 진도교육지원청
5,전라남도,진도군,진도군생활체육회,전라남도 진도군 진도읍 동외리 173 진도군생활체육회
6,전라남도,진도군,진도군서경노인복지관,전라남도 진도군왕온로 20-7 서경노인복지관
7,전라남도,진도군,진도군청소년지원센터,전라남도 진도군 진도읍 동외리 1080 진도군청소년지원센터
8,전라남도,진도군,진도실업고등학교,전라남도 진도군 진도읍 교동리 596-1
9,전라남도,진도군,진도홍주신활력사업소,전라남도 진도군 군내면 분토리 -
0,전라남도,진도군,고군아동행복마을,전라남도 진도군 고군면 오산리
1,전라남도,진도군,국공립 조도 어린이집,전라남도 진도군 조도면 창유1길 58-26 국공립 조도 어린이집
2,전라남도,진도군,금골지역아동센터,전라남도 진도군 군내면 금골길 18 금골지역아동센터
3,전라남도,진도군,서진도농업협동조합,전라남도 진도군 임회면 십일시길 48 서진도농협
4,전라남도,진도군,서진도농업협동조합,전라남도 진도군 임회면 십일시길 48 서진도농협
5,전라남도,진도군,십일시마을도서관,전라남도 진도군 임회면 십일시길 7-1 십일시마을도서관
6,전라남도,진도군,조도중고등학교,전라남도 진도군 조도면 창유리 1025
7,전라남도,진도군,진도공공도서관,전라남도 진도군 진도읍 성내리 -
8,전라남도,진도군,진도군노인전문요양원,전남 진도군 의신면 침계리 841-16
9,전라남도,진도군,진돌이장난감도서관,전라남도 진도군 진도읍 성내리 진돌이장난감도서관
0,전라남도,진도군,국제와이즈멘진도옥주클럽,전라남도 진도군 진도읍 옥주길 20 301호
1,전라남도,진도군,국제와이즈멘한국지역남부지구,전라남도 진도군 옥주길 20 301
2,전라남도,진도군,군내방범지대,전라남도 진도군 진도대로 7957 (사)진도군방범연합회 군내방범지대
