,지역,시군구,기관,주소
0,전라남도,장흥군,관산청소년문화의집,전라남도 장흥군 관산읍 죽교상하발로 10 관산청소년문화의집
1,전라남도,장흥군,국.공립효성어린이집,전라남도 장흥군 장흥읍 흥성로 37-8 국.공립효성어린이집
2,전라남도,장흥군,국공립 제일 보듬이나눔이어린이집,전라남도 장흥군 장흥읍 동부로 31-16 장흥제일교회 제일어린이집
3,전라남도,장흥군,대덕읍사무소,전라남도 장흥군 대덕읍 대대로 929 대덕읍사무소
4,전라남도,장흥군,용산면사무소,전라남도 장흥군 용산면 장흥대로 2467
5,전라남도,장흥군,장흥경찰서,전라남도 장흥군 장흥읍 읍성로 123 장흥경찰서
6,전라남도,장흥군,장흥공공도서관,전라남도 장흥군 장흥읍 중앙로2길 33 장흥공공도서관
7,전라남도,장흥군,장흥교도소,전라남도 장흥군 장흥로 98
8,전라남도,장흥군,장흥군 치매안심센터,전라남도 장흥군 장흥읍 동교1길 13 장흥군치매안심센터
9,전라남도,장흥군,장흥군노인복지관,전라남도 장흥군 장흥읍 동교1길 57 장흥군노인복지관 2층 사무실
0,전라남도,장흥군,농촌유학정남진혐동조합,전라남도 장흥군 장평면 우산병동길 106-1 106-1
1,전라남도,장흥군,대덕청소년문화의집,전라남도 장흥군 대덕읍 거정4길 22
2,전라남도,장흥군,신나는놀이터어린이집,전라남도 장흥군 장흥읍 진골목길 39 장흥읍 동동리 진골목길 39
3,전라남도,장흥군,장흥군농아인협회,전라남도 장흥군 장흥읍 읍성로 164 기량리87
4,전라남도,장흥군,장흥군생활체육회,전라남도 장흥군 장흥읍 남외리 산4번지 흥덕정내 장흥군생활체육회
5,전라남도,장흥군,장흥수도관리단,전라남도 장흥군 장흥읍 남부관광로 12
6,전라남도,장흥군,장흥에덴어린이집,전라남도 장흥군 장흥읍 동교로 63 63-22 장흥에덴어린이집
7,전라남도,장흥군,장흥중앙유치원,전라남도 장흥군 장흥읍 읍성로 154 2층장흥중앙유치원
8,전라남도,장흥군,전남한방산업진흥원,전라남도 장흥군 안양면 우드랜드길 288 전남한방산업진흥원
9,전라남도,장흥군,회진청소년문화의집,전라남도 장흥군 회진면 회진선창길 24 회진청소년문화의집
0,전라남도,장흥군,대덕어린이집,전라남도 장흥군 대덕읍 거정4길 15-16 대덕어린이집
1,전라남도,장흥군,아이사랑어린이집,전라남도 장흥군 장흥읍 장흥로 80 103동 104호
2,전라남도,장흥군,용산어린이집,전라남도 장흥군 용산면 장흥대로 2437-1 용산어린이집
3,전라남도,장흥군,장흥슬로시티승마장,전라남도 장흥군 부산면 부춘길 58-133
