,지역,시군구,기관,주소
0,전라남도,곡성군,겸면사무소,전라남도 곡성군 겸면 곡순로 1860 겸면사무소
1,전라남도,곡성군,곡성경찰서,전라남도 곡성군 곡성읍 중앙로 161
2,전라남도,곡성군,곡성고등학교,전라남도 곡성군 곡성읍 학교로 119 곡성고등학교
3,전라남도,곡성군,곡성군보건의료원,전라남도 곡성군 곡성읍 곡성로 854 곡성군보건의료원
4,전라남도,곡성군,목사동면,전라남도 곡성군 목사동면 주목로 759
5,전라남도,곡성군,민원과,전라남도 곡성군 곡성읍 군청로 50 민원과
6,전라남도,곡성군,옥과면행정복지센터,전라남도 곡성군 옥과면 천변로 135 옥과면행정복지센터
7,전라남도,곡성군,외국인 치안봉사단,전라남도 곡성군 곡성읍 중앙로 161 곡성경찰서
8,전라남도,곡성군,전남과학대학교 도서관,전라남도 곡성군 옥과면 대학로 113 전남과학대학교 도서관
9,전라남도,곡성군,죽곡면사무소,전라남도 곡성군 죽곡면 오죽로 17
0,전라남도,곡성군,(사)섬진강도깨비마을,전라남도 곡성군  중앙로 58-1
1,전라남도,곡성군,곡성군건강가정다문화가족지원센터,전라남도 곡성군 곡성읍 학정3길 6 .
2,전라남도,곡성군,곡성군드림스타트,전라남도 곡성군 곡성읍 학정3길 6 곡성군 드림스타트
3,전라남도,곡성군,곡성군생활체육회,전라남도 곡성군 곡성읍 곡성로 855
4,전라남도,곡성군,곡성스포츠클럽,전라남도 곡성군 곡성읍 곡성로 855 문화체육관2층 스포츠클럽
5,전라남도,곡성군,국가무형문화재제60호낙죽장도장전수교육관,전라남도 곡성군 목사동면 공북길 11-19 국가무형문화재제60호 낙죽장도장 전수교육관
6,전라남도,곡성군,길 작은 도서관,전라남도 곡성군  서봉탑동길 68-1 길 작은도서관
7,전라남도,곡성군,민주평화통일자문회의 곡성군협의회,전라남도 곡성군 곡성읍 군민회관2층 민주평통 곡성군협의회
8,전라남도,곡성군,바르게살기운동 전라남도 곡성군협의회,전라남도 곡성군 곡성읍 중앙로 59
9,전라남도,곡성군,석청 작은도서관,전라남도 곡성군 석곡면 석곡4길 6 석청 작은도서관
0,전라남도,곡성군,목석죽지역아동센터,전라남도 곡성군 죽곡면 대황강로 787 행복나눔센터 2층
1,전라남도,곡성군,문화살롱,전라남도 곡성군 곡성읍 중앙로 158 곡성문화예술단
2,전라남도,곡성군,사회복지법인삼강원,전라남도 곡성군 곡성읍 죽동리 6
3,전라남도,곡성군,흥산보금자리,전라남도 곡성군 겸면 괴정리 873
