,지역,시군구,기관,주소
0,충청북도,괴산군,괴산경찰서,충청북도 괴산군 괴산읍 읍내로 11길 26
1,충청북도,괴산군,괴산군 드림스타트,충청북도 괴산군  읍내로6길 19-8 괴산군여성회관 1층 드림스타트
2,충청북도,괴산군,괴산군노인복지관,충청북도 괴산군 괴산읍 동진천길 51
3,충청북도,괴산군,괴산군정신건강복지센터,충청북도 괴산군 괴산읍 읍내로2길 27-10
4,충청북도,괴산군,괴산군청소년문화의집,충청북도 괴산군 괴산읍 임꺽정로 99-15
5,충청북도,괴산군,괴산군청소년상담복지센터,충청북도 괴산군 괴산읍 임꺽정로 99-15 청소년문화의집 1층 괴산군청소년상담복지센터
6,충청북도,괴산군,연풍초등학교,충청북도 괴산군 중앙로 53 연풍초등학교
7,충청북도,괴산군,진성노인전문요양원,충북 괴산군 청안면 청용리 298-4
8,충청북도,괴산군,청안푸른꿈도서관,충청북도 괴산군 청안면 청안읍내로2길 32 청안푸른꿈도서관
9,충청북도,괴산군,한울요양원,충북 괴산군 괴산읍 검승리 583-5번지
0,충청북도,괴산군,괴산군다문화가족지원센터,충북 괴산군 괴산읍 동부리 675-2
1,충청북도,괴산군,괴산군자원봉사센터,충청북도 괴산군 괴산읍 동부리 675-2
2,충청북도,괴산군,괴산군장애인복지관,충청북도 괴산군 괴산읍 동진천길61
3,충청북도,괴산군,괴산군재향군인회,충청북도 괴산군 괴산읍 읍내로5길 9 향군회관
4,충청북도,괴산군,대한민국상이군경회괴산군지회,충청북도 괴산군 괴산읍 읍내로6길 20-9 보훈회관
5,충청북도,괴산군,두란노 작은 도서관,충청북도 괴산군 청천면 도원통미길 12-11 폐교 폴수학학교
6,충청북도,괴산군,사단법인 괴산군새마을회,충청북도 괴산군 괴산읍 읍내로4길 7-3 3층
7,충청북도,괴산군,지역아동센터 괴산장연공부방,충청북도 괴산군 장연면 미선로추점3길 42
8,충청북도,괴산군,청소년수련마을보람원,충북 괴산군 청천면 관평리 14-1
9,충청북도,괴산군,한국자유총연맹괴산군지회,충청북도 괴산군 괴산읍 읍내로2길 27-8 크로바회관 1층
0,충청북도,괴산군,가나요양원,충청북도 괴산군 불정면 한불로앵천8길 13
1,충청북도,괴산군,괴산군생활체육회,충청북도 괴산군 괴산읍 서부리 160번지
2,충청북도,괴산군,괴산나눔과기쁨푸드뱅크,충청북도 괴산군 괴산읍 정용1길 8 괴산나눔과기쁨푸드뱅크
3,충청북도,괴산군,국경없는아동교실,충청북도 괴산군 괴산읍 읍내로4길 25
4,충청북도,괴산군,기쁨요양원,충북 괴산군 괴산읍 신기리 7-2
5,충청북도,괴산군,무지개마을,충북 괴산군 감물면 매전리 114
6,충청북도,괴산군,문화학교 숲,충청북도 괴산군 문광면 모래재로원터1길 90-16
7,충청북도,괴산군,봄골요양원,충청북도 괴산군 장연면 미선로 1144-63 봄골요양원
8,충청북도,괴산군,사랑채 쉼터 작은 도서관,충청북도 괴산군 칠성면 도정로 90 사랑채쉼터 작은도서관
9,충청북도,괴산군,행복한요양원,충청북도 괴산군 칠성면 둔율길 190
0,충청북도,괴산군,괴산군로뎀의집,충청북도 괴산군 문광면 신기리 1번지
1,충청북도,괴산군,괴산베데스다의집,충북 괴산군 장연면 석산리 587-1
2,충청북도,괴산군,괴산어린이집,충북 괴산군 괴산읍 동부리 675-2
3,충청북도,괴산군,괴산지역아동센터,충청북도 괴산군 괴산읍 읍내로4길 7-3 새마을 지회 건물 2층 ( 괴산지역아동센터)
4,충청북도,괴산군,꿈쟁이지역아동복지센터,충청북도 괴산군 칠성면 도정리 .
5,충청북도,괴산군,닛시복지마을,충북 괴산군 문광면 흑석리 2번지
6,충청북도,괴산군,사리지역아동센터,충북 괴산군 사리면 방축리 283-1번지 사리복지회관2층
7,충청북도,괴산군,소망의집,충북 괴산군 청천면 대티리 31번지
8,충청북도,괴산군,수달지역아동센터,충청북도 괴산군 칠성면 도정리 208번지 마을회관 2층
9,충청북도,괴산군,우물가의별장,충청북도 괴산군 청천면 삼락리 77-1
0,충청북도,괴산군,괴산군보건소,충청북도 괴산군 괴산읍 동부리 641
1,충청북도,괴산군,괴산도서관,충청북도 괴산군 괴산읍 서부리 259-12번지
2,충청북도,괴산군,괴산북중학교,충청북도 괴산군 괴산읍 서부리 725번지
3,충청북도,괴산군,괴산서부병원,충청북도 괴산군 괴산읍 서부리 1
4,충청북도,괴산군,두레학교,충청북도 괴산군 괴산읍 동부리 680-7번지
5,충청북도,괴산군,명덕초등학교,충청북도 괴산군 괴산읍 서부리 .
6,충청북도,괴산군,중앙교회,충청북도 괴산군 괴산읍 동부리 1
7,충청북도,괴산군,중원대학교,충청북도 괴산군 괴산읍 동부리 5번지
8,충청북도,괴산군,충북웰빙노인전문요양원,충청북도 괴산군 청천면 청천리 3-2번지
9,충청북도,괴산군,한국예총괴산지회,충북 괴산군 괴산읍 서부리 383-1
