,지역,시군구,기관,주소
0,충청북도,진천군,광혜원면행정복지센터,충청북도 진천군 광혜원면 화랑길 86
1,충청북도,진천군,덕산읍행정복지센터,충청북도 진천군 덕금로 829 덕산면사무소
2,충청북도,진천군,문백면행정복지센터,충청북도 진천군 문백면 옥성리 312-3
3,충청북도,진천군,백곡면행정복지센터,충청북도 진천군 백곡면 석현리 01
4,충청북도,진천군,이월면행정복지센터,충청북도 진천군 이월면 진광로 729
5,충청북도,진천군,진천군사회복지협의회,충청북도 진천군 진천읍 읍내리 91번지
6,충청북도,진천군,진천군주민복지과희망복지지원단,충청북도 진천군 상산로 13 진천군청
7,충청북도,진천군,진천읍사무소,충청북도 진천군 진천읍 상산로65 진천읍사무소
8,충청북도,진천군,초평면행정복지센터,충청북도 진천군 초평면 용정리 584-8
9,충청북도,진천군,화랑관,충청북도 진천군 진천읍 문화로 69-4 화랑관
0,충청북도,진천군,상신초등학교,충청북도 진천군 덕산면 대월로 107
1,충청북도,진천군,생거진천혁신도시도서관,충청북도 진천군 덕산면 대하로 52
2,충청북도,진천군,우석대학교진천캠퍼스,충청북도 진천군 진천읍 대학로 66 미래센터1층 학사지원센터
3,충청북도,진천군,은여울중학교,충청북도 진천군 문백면 농다리로 536-45
4,충청북도,진천군,진천군립광혜원도서관,충청북도 진천군 광혜원면 화랑길 72
5,충청북도,진천군,진천군보건소 치매안심센터,충청북도 진천군 덕산면 연미로 29 2층 치매안심센터
6,충청북도,진천군,진천군장애인복지관,충청북도 진천군 문화6안길 14-14 진천군 장애인복지관
7,충청북도,진천군,진천군청소년방과후아카데미,충청북도 진천군 진천읍 포석길 37-10 3층 진천군청소년방과후아카데미
8,충청북도,진천군,진천군청소년상담복지센터,충청북도 진천군 진천읍 포석길 37-10 청소년수련관 4층
9,충청북도,진천군,충북시각장애인진천군지부,충청북도 진천군 진천읍 중앙북1길 11-10 생거진천종합사회복지관 1층
