,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,대구광역시 달성군,35.8004253,128.4975546, 공연봉사,화원요양원,대한민국 대구광역시 달성군 화원읍 명천로 192-3,2019-07-08 2019-12-31
1,대구광역시 달성군,35.8005887,128.4913369, 경증치매 어르신들 이미용 봉사자 모집,수경기억학교,대한민국 대구광역시 달성군 화원읍 성화로 13,2019-06-25 2020-06-17
2,대구광역시 달성군,35.69449520000001,128.4448251, 어르신 생명지킴이 활동,효경재가노인지원센터,대한민국 대구광역시 달성군 현풍면 현풍중앙로 53-20 253층,2019-06-07 2019-12-31
3,대구광역시 달성군,35.8773784,128.4740954, 청소 및 설거지봉사자 필요합니다,세천지역아동센터,대한민국 대구광역시 달성군 다사읍 세천북로,2019-05-23 2019-12-31
4,대구광역시 달성군,35.8773784,128.4740954, 아동학습지도 및 놀이지도,세천지역아동센터,대한민국 대구광역시 달성군 다사읍 세천북로,2019-05-23 2019-12-31
5,대구광역시 달성군,35.8051164,128.5098781, 아름마을 목욕탕 청소 자원봉사자 모집,재단법인 대구사회서비스원 아름마을,대한민국 대구광역시 달성군 화원읍 명천로 58,2019-06-05 2019-12-18
6,대구광역시 달성군,35.8004253,128.4975546, 웃음치료 노래 공연,화원요양원,대한민국 대구광역시 달성군 화원읍 명천로 192-3,2019-05-19 2019-12-31
7,대구광역시 달성군,35.7763968,128.4251006, [긴급] 장애인근로사업장 환경정리,한창,대한민국 대구광역시 달성군 논공읍 비슬로366길,2019-05-14 2019-12-31
8,대구광역시 달성군,,, 어르신 말벗 해드리기 및 시설정비,다사효실버타운,,2019-03-18 2019-12-31
9,대구광역시 달성군,35.7763968,128.4251006, [긴급] 장애인근로사업장 작업보조원 모집,한창,대한민국 대구광역시 달성군 논공읍 비슬로366길,2019-03-04 2019-12-31
10,대구광역시 달성군,35.8583949,128.4663174, 장애인작업장 작업보조,다사장애인자립생활센터,대한민국 대구광역시 달성군 다사읍 대실역북로1길 5-1 12층,2019-02-28 2019-12-31
11,대구광역시 달성군,35.6973058,128.4476215, 재능기부봉사,효경기억학교,대한민국 대구광역시 달성군 현풍면,2019-02-20 2020-04-30
12,대구광역시 달성군,35.8012739,128.4886271, 국밑반찬 조리 및 배달,단비노인복지센터,대한민국 대구광역시 달성군 화원읍 성화로 40,2019-01-19 2019-12-21
13,대구광역시 달성군,35.6592899,128.4140829, 토요일 지원,파랑새지역아동센터,대한민국 대구광역시 달성군 구지면 창리로11길 58-6,2018-12-17 2019-12-31
14,대구광역시 달성군,35.728676,128.444531, 급식조리봉사,달성군종합사회복지관,대한민국 대구광역시 논공읍 북리1,2018-11-06 2019-12-31
0,대구광역시 달성군,35.8004253,128.4975546, 생활지원,화원요양원,대한민국 대구광역시 달성군 화원읍 명천로 192-3,2018-08-22 2019-12-31
1,대구광역시 달성군,35.8012739,128.4886271, 독거노인 안부확인 및 정서지원,단비노인복지센터,대한민국 대구광역시 달성군 화원읍 성화로 40,2018-08-06 2099-12-31
2,대구광역시 달성군,35.6592899,128.4140829, 재능기부 ,파랑새지역아동센터,대한민국 대구광역시 달성군 구지면 창리로11길 58-6,2018-01-12 2019-12-31
3,대구광역시 달성군,35.8012739,128.4886271, 결식우려 독거어르신 국밑반찬 조리 및 배달,단비노인복지센터,대한민국 대구광역시 달성군 화원읍 성화로 40,2016-10-18 2099-01-01
4,대구광역시 달성군,35.8012739,128.4886271, 결식우려 독거어르신 국밑반찬지원,단비노인복지센터,대한민국 대구광역시 달성군 화원읍 성화로 40,2016-08-01 2020-08-01
5,대구광역시 달성군,35.8012739,128.4886271, 결식우려 독거어르신 국밑반찬지원,단비노인복지센터,대한민국 대구광역시 달성군 화원읍 성화로 40,2016-07-20 2999-07-20
6,대구광역시 달성군,35.8012739,128.4886271, 결식우려 독거어르신 국밑반찬 조리 및 배달,단비노인복지센터,대한민국 대구광역시 달성군 화원읍 성화로 40,2016-06-13 2020-02-20
