,지역,시군구,기관,주소
0,경기도,연천군,백학꿈나무어린이집,경기도 연천군 백학면 두일로 113 백학꿈나무어린이집
1,경기도,연천군,연천교육지원청,경기도 연천군 연천읍 연천로 356-1 연천교육청 교수학습지원과
2,경기도,연천군,연천군노인복지관,경기도 연천군 연천읍 874번지
3,경기도,연천군,연천군선사관리사업소,경기도 연천군 전곡읍 양연로 1510 .
4,경기도,연천군,연천군청소년문화의집,경기도 연천군 전곡읍 전영로 11 1층 청소년문화의집
5,경기도,연천군,연천군통일평생교육원,경기도 연천군 전곡역로66번길 53 연천군여성회관 연천군 평생학습센터
6,경기도,연천군,연천에코+연극꿈의학교,경기도 연천군 평화로 631 105호
7,경기도,연천군,온골유치원,경기도 연천군 전곡읍 전곡로 56 온골유치원
8,경기도,연천군,푸르미어린이집,경기도 연천군 전곡읍 평화로673번길 61
9,경기도,연천군,한양뜰작은도서관,경기도 연천군 백학면 진목로 12 한양뜰작은도서관
0,경기도,연천군,(재)경기문화재단전곡선사박물관,경기 연천군 전곡읍 전곡리 176-1번지 전곡선사박물관 2층 학예팀
1,경기도,연천군,국공립왕징어린이집,경기도 연천군 왕산로 48 왕징면
2,경기도,연천군,맑은물사업소,경기 연천군 군남면 선곡리 603
3,경기도,연천군,연천경찰서,경기도 연천군 연천읍 연천로 239
4,경기도,연천군,연천군시설관리공단,경기 연천군 연천읍 옥산리 (공설운동장내)
5,경기도,연천군,연천군자원봉사센터,경기도 연천군 전곡읍 전영로 11 연천군 종합복지관 3층
6,경기도,연천군,연천군정신건강복지센터,경기도 연천군 은대성로 95 연천의료원 내
7,경기도,연천군,연천군청,경기도 연천군 연천읍 연천로 220
8,경기도,연천군,연천군청소년수련관,경기 연천군 연천읍 옥산리 852
9,경기도,연천군,연천소방서,경기도 연천군 전곡읍 평화로 892 연천소방서
0,경기도,연천군,5사단의무근무대,경기도 연천군 전곡읍 은대4리 2136-501대대
1,경기도,연천군,군립전곡어린이집,경기도 연천군 은전로 47 (전곡읍)
2,경기도,연천군,미롱이어린이집,경기도 연천군 차현로 58
3,경기도,연천군,새둥지마을,경기도 연천군 노아로491번길 86 (백학면)
4,경기도,연천군,수레울장애인주간보호센터,경기도 연천군 전곡로 11-1 102호
5,경기도,연천군,연천군보건의료원,경기 연천군 전곡읍 은대리(보건의료원내)
6,경기도,연천군,연천어린이집,경기도 연천군 연천로 193
7,경기도,연천군,연천진로체험지원센터,경기도 연천군 전곡읍 전영로 11 2층
8,경기도,연천군,연천푸르내마을(푸르내영농조합법인),경기도 연천군 청연로 30-60 (청산면)
9,경기도,연천군,청산어린이집,경기도 연천군 청산면 학담로 143 청산어린이집
0,경기도,연천군,(사)한국시각장애인경기도지부연천군지회,경기 연천군 연천읍 옥산리 320 공설운동장내 38-1
1,경기도,연천군,바람꽃,경기도 연천군 연천읍 연신로305번길 88-69 바람꽃
2,경기도,연천군,신세계 이마트 희망장난감 도서관,경기도 연천군 전곡읍 전영로 11 종합복지관 2층 장난감도서관
3,경기도,연천군,연천 장애인자립생활센터,경기도 연천군 전곡읍 은전로86번길 88
4,경기도,연천군,연천 행복뜰상담소,경기도 연천군 청산면 학담로 131 행복뜰상담소
5,경기도,연천군,연천군농아인협회,경기도 연천군 전곡읍 은전로86번길 44 1층
6,경기도,연천군,연천군도서관,경기도 연천군 전곡읍 전은길 9 -26
7,경기도,연천군,연천십대지기,경기도 연천군 전곡읍 전곡리 267-40  2층 연천십대지기
8,경기도,연천군,전곡사랑작은도서관,경기도 연천군 선사로383번길 5-1 .
9,경기도,연천군,전곡지역아동센터,경기도 연천군 전곡읍 전곡리 390-9 신양빌라 1차  나동 103호
0,경기도,연천군,(주)해피트리,경기도 연천군 학담로 113 (청산면)
1,경기도,연천군,로뎀요양원,경기도 연천군 전곡읍 밤골로 53 .
2,경기도,연천군,무지개정원복지센터,경기도 연천군 연천읍 차현로 41 .
3,경기도,연천군,임진어린이집,경기도 연천군 군남면 진상17길 104-1
4,경기도,연천군,조이기쁨어린이집,경기도 연천군 전곡읍 전곡로75번길 39-3 조이기쁨어린이집
5,경기도,연천군,초성김치마을,경기 연천군 청산면 초성리 184-1
6,경기도,연천군,큰사랑노인복지센터,경기도 연천군 연천읍 샘골길 72-169
7,경기도,연천군,푸르미작은도서관,경기도 연천군 평화로673번길 61 .
8,경기도,연천군,희망노인복지주야간보호센터,경기도 연천군 전곡읍 온골로 7 .
9,경기도,연천군,희망실버요양원,경기도 연천군 전곡읍 전곡로 32 (희망실버요양원)
0,경기도,연천군,나룻배마을,경기도 연천군 북삼로 45 (왕징면)
1,경기도,연천군,밀크스쿨애심목장,경기 연천군 연천읍 와초리 72-20 애심목장
2,경기도,연천군,베이스캠프요양원,경기도 연천군 평화로861번길 115 (전곡읍)
3,경기도,연천군,시온요양원,경기도 연천군 청정로2267번길 17 성지교회 시온요양원
4,경기도,연천군,연천I-PARK작은도서관,경기도 연천군 평화로 1239-1
5,경기도,연천군,연천푸드뱅크,경기 연천군 전곡읍 전곡리 239-13
6,경기도,연천군,중증장애인생활시설가람,경기 연천군 연천읍 현가리 321
7,경기도,연천군,하늘새빛은빛사랑채,경기 연천군 전곡읍 신답리 199-4
8,경기도,연천군,한마음요양원,경기도 연천군 장남면 장백로330번길 137-30 한마음요양원
9,경기도,연천군,할렐루야사랑의집,경기 연천군 군남면 황지리 산 361
0,경기도,연천군,동트는마을,경기 연천군 청산면 궁평리 1
1,경기도,연천군,등대마을,경기도 연천군 연천읍 연천로335번길 84-50
2,경기도,연천군,에벤에셀의집,경기 연천군 연천읍 동막리 249-10
3,경기도,연천군,연천지역아동센터,경기 연천군 연천읍 차탄리 60-27
4,경기도,연천군,임마누엘우리집,경기도 연천군 선사로 419 석미모닝파크 201동 201호
5,경기도,연천군,푸른꿈지역아동센터,경기 연천군 청산면 초성리 2리 207-1
6,경기도,연천군,하늘새빛요양원,경기 연천군 전곡읍 신답리 199-4
7,경기도,연천군,햇살마당,경기 연천군 연천읍 현가리 321
8,경기도,연천군,행복한우리집,경기 연천군 청산면 장탄리 704-7  (청산면 전영로 168번길 44)
9,경기도,연천군,효도의집,경기 연천군 연천읍 통현리 2리 150-3
0,경기도,연천군,섬김의집,경기 연천군 전곡읍 양원리 63
1,경기도,연천군,안나의집,경기도 연천군 신서면 대광리 141-3
2,경기도,연천군,연탄은행,경기 연천군 전곡읍 전곡리
3,경기도,연천군,은혜마을,경기 연천군 전곡읍 은대리 99-4
4,경기도,연천군,희망역사(기차역)지키미,경기도 연천군 연천읍 연신로483번길 1
