,지역,시군구,기관,주소
0,경기도,군포시,군포시청생태공원과,경기도 군포시 초막골길 216 군포시청 생태공원과
1,경기도,군포시,군포시청소년수련관,경기도 군포시 금정동 847-3
2,경기도,군포시,군포시청소년쉼터하나로,경기도 군포시 군포로 789
3,경기도,군포시,군포시청어린이집,경기 군포시 금정동 844번지
4,경기도,군포시,군포시청책읽는정책과,경기도 군포시 청백리길 6
5,경기도,군포시,군포시청환경과,경기도 군포시 청백리길 6
6,경기도,군포시,대야동주민센터,경기도 군포시 대야2로 139
7,경기도,군포시,산본1동주민센터,경기 군포시 산본동 73-26
8,경기도,군포시,산본2동주민센터,경기 군포시 산본동 1065-1
9,경기도,군포시,수리동주민센터,경기도 군포시 수리산로 38 수리동 주민센터
0,경기도,군포시,광정동주민센터,경기 군포시 산본동 1120-1
1,경기도,군포시,군포1동주민센터,경기 군포시 당동 751-15
2,경기도,군포시,군포2동주민센터,경기 군포시 산본동 1065-1
3,경기도,군포시,군포시수도사업소,경기 군포시 산본동 산49-1
4,경기도,군포시,군포시청,경기 군포시 금정동 844
5,경기도,군포시,군포시청공원녹지과,경기 군포시 군포1동 군포시청 4층
6,경기도,군포시,궁내동주민센터,경기 군포시 산본동 1148-7
7,경기도,군포시,금정동주민센터,경기 군포시 금정동 728-10
8,경기도,군포시,오금동주민센터,경기도 군포시 고산로 406 오금동 주민센터
9,경기도,군포시,재궁동주민센터,경기도 군포시 번영로550번길 25 재궁동주민센터
0,경기도,군포시,군포고등학교,경기도 군포시 오금로 118
1,경기도,군포시,군포산업진흥원,경기도 군포시 당정로28번길 23
2,경기도,군포시,군포시시설관리공단,경기도 군포시 산본로 267 군포실내체육관
3,경기도,군포시,군포시어린이급식관리지원센터,경기도 군포시 고산로 685
4,경기도,군포시,군포시장애인체육회,경기도 군포시 산본로 267
5,경기도,군포시,궁내중학교,경기도 군포시 수리산로 171
6,경기도,군포시,노루목작은도서관,경기도 군포시 고산로724번길 13 주민센터2층 노루목작은도서관
7,경기도,군포시,부곡중앙고등학교,경기도 군포시 송부로 239
8,경기도,군포시,용호고등학교,경기도 군포시 용호2로 10 용호고등학교
9,경기도,군포시,흥진고등학교,경기도 군포시 오금로 15-17
0,경기도,군포시,금정중학교,경기도 군포시 오금로 114
1,경기도,군포시,녹색어머니(수리초),경기도 군포시 수리산로 125
2,경기도,군포시,녹색어머니(신흥초),경기도 군포시 고산로 470
3,경기도,군포시,녹색어머니(오금초),경기도 군포시 번영로 366
4,경기도,군포시,녹색어머니(용호초),경기도 군포시 용호2로 12
5,경기도,군포시,녹색어머니(태을초),경기도 군포시 산본로 451-49
6,경기도,군포시,당동중학교,경기도 군포시 용호1로21번길 12
7,경기도,군포시,도장초등학교,경기도 군포시 번영로 371
8,경기도,군포시,신흥초등학교,경기도 군포시 고산로 470
9,경기도,군포시,한얼초등학교,경기도 군포시 산본천로 136 한얼초등학교
0,경기도,군포시,군포e비즈니스고등학교,경기도 군포시 수리산로 153
1,경기도,군포시,군포시평생학습원,경기도 군포시 고산로 263 군포시 평생학습원
2,경기도,군포시,군포중앙고등학교,경기도 군포시 송부로 239
3,경기도,군포시,녹색어머니(부곡중앙초),경기도 군포시 송부로273번길 7
4,경기도,군포시,녹색어머니(산본초),경기도 군포시 산본로386번길 60
5,경기도,군포시,녹색어머니(신기초),경기도 군포시 삼성로28번길 3
6,경기도,군포시,당정초등학교,경기도 군포시 고산로151번길 26-24
7,경기도,군포시,산본공업고등학교,경기도 군포시 고산로 524
8,경기도,군포시,수리고등학교,경기도 군포시 수리산로 39 수리고등학교
9,경기도,군포시,용호중학교,경기도 군포시 용호2로54번길 14 용호중학교
0,경기도,군포시,곡란중학교,경기도 군포시 곡란로 95
1,경기도,군포시,군포초등학교,경기도 군포시 군포로 463
2,경기도,군포시,궁내초등학교,경기도 군포시 수리산로 187
3,경기도,군포시,녹색어머니(양정초),경기도 군포시 오금로 131
4,경기도,군포시,녹색어머니(옥천초),경기도 군포시 용호2로54번길 12
5,경기도,군포시,당동초등학교,경기도 군포시 용호1로 34
6,경기도,군포시,당정중학교,경기도 군포시 이당로 152
7,경기도,군포시,도장중학교,경기도 군포시 고산로 460
8,경기도,군포시,부곡중앙중학교,경기도 군포시 송부로 241
9,경기도,군포시,수리중학교,경기도 군포시 수리산로 139
0,경기도,군포시,관모초등학교,경기도 군포시 곡란로8번길 35-22 관모초등학교
1,경기도,군포시,군포소방서,경기도 군포시 고산로 429
2,경기도,군포시,군포시립가야어린이집,경기도 군포시 번영로 331-1 가야사회복지관내 군포시립가야어린이집
3,경기도,군포시,군포시립늘푸른어린이집,경기도 군포시 산본천로 101
4,경기도,군포시,군포시립삼성마을어린이집,경기도 군포시 삼성로 79 군포시립삼성마을어린이집
5,경기도,군포시,군포시생활체육회,경기도 군포시 산본로 267 군포시민체육광장 내 체육회관 1층
6,경기도,군포시,군포시어머니방범대연합회,경기도 군포시 산본천로 23
7,경기도,군포시,군포중학교,경기도 군포시 금당로124번길 19
8,경기도,군포시,군포화산초등학교,경기도 군포시 오금로 48
9,경기도,군포시,엘림노인전문요양원,경기도 군포시 고산로 589 엘림복지타운
0,경기도,군포시,곡란초등학교,경기도 군포시 고산로677번길 24-42
1,경기도,군포시,군포시선거관리위원회,경기도 군포시 금당로 158-3
2,경기도,군포시,군포시육아종합지원센터,경기도 군포시 수리산로 110
3,경기도,군포시,군포신기초등학교,경기도 군포시 삼성로28번길 3
4,경기도,군포시,군포우체국,경기도 군포시 번영로 607
5,경기도,군포시,둔대초등학교,경기도 군포시 호수로 305-14
6,경기도,군포시,부곡중앙초등학교,경기도 군포시 송부로273번길 7
7,경기도,군포시,오금초등학교,경기도 군포시 번영로 366 오금초등학교
8,경기도,군포시,용호초등학교,경기도 군포시 용호2로 12 용호초등학교
9,경기도,군포시,흥진중학교,경기도 군포시 오금로 15-35
0,경기도,군포시,군포대야초등학교,경기도 군포시 대야2로 148
1,경기도,군포시,군포시대야도서관,경기도 군포시 대야2로 139
2,경기도,군포시,군포시여성회관(여담사랑회),경기도 군포시 산본천로 23
3,경기도,군포시,군포시축구협회,경기도 군포시 산본천로 23
4,경기도,군포시,군포양정초등학교,경기도 군포시 오금로 131
5,경기도,군포시,군포초등학교병설유치원,경기도 군포시 군포로 463
6,경기도,군포시,능내초등학교,경기도 군포시수리산로 37 능내초등학교
7,경기도,군포시,둔전초등학교,경기도 군포시 고산로 542
8,경기도,군포시,산본초등학교,경기도 군포시 산본로386번길 60 산본초등학교
9,경기도,군포시,태을초등학교,경기도 군포시 산본로 451-49 태을초등학교
0,경기도,군포시,군포시립군포1동어린이집,경기도 군포시당산로7번길 7 군포시립어린이집
1,경기도,군포시,군포시립근로자종합복지관어린이집,경기도 군포시용호1로21번길 14 군포시근로자종합복지관 (당동 981)
2,경기도,군포시,군포시립노인요양센터,경기도 군포시 군포로 221 군포시립노인요양센터
3,경기도,군포시,군포시립다솜어린이집,경기도 군포시 부곡동 1137번지 부곡휴먼시아@ 102동 주민복지관 내 1층
4,경기도,군포시,군포시장애인보호작업장,경기도 군포시 당정로 90 신라테크노빌 나동 304호
5,경기도,군포시,군포시정신보건센터,경기도 군포시 군포로 221
6,경기도,군포시,군포시청소년상담복지센터,경기도 군포시 수리산로 112 군포책마을 슬기관 2층
