,지역,시군구,기관,주소
0,경기도,수원시,(재)수원사랑장학재단,경기도 수원시 팔달구 월드컵로381번길 2 (우만동)
1,경기도,수원시,경기남부해바라기센터,경기도 수원시 영통구 월드컵로 185 원천복합빌딩 2층
2,경기도,수원시,광교1동주민센터,경기도 수원시 영통구 도청로89번길 20 광교1동 주민센터
3,경기도,수원시,광교2동주민센터,경기도 수원시 영통구 법조로149번길 155 광교2동주민센터
4,경기도,수원시,근로복지공단수원지사,경기도 수원시 장안구 수성로 311
5,경기도,수원시,매여울도서관,경기도 수원시 영통구 효원로 415 매여울도서관
6,경기도,수원시,매탄4동새마을문고,경기도 수원시 영통구  산남로 26-4 3층 매탄4동 새마을문고
7,경기도,수원시,수원시청대중교통과,경기도 수원시 팔달구 효원로 241 수원시청
8,경기도,수원시,영통3동주민센터,경기도 수원시 영통구 반달로 105 5층
9,경기도,수원시,호매실동주민센터,경기도 수원시 권선구 칠보로 161 호매실동주민센터
0,경기도,수원시,광교동주민센터,경기도 수원시 영통구 이의동 1350 (도청로89번길 20)
1,경기도,수원시,권선구청사회복지과,경기도 수원시 권선구  호매실로 12 권선구청 사회복지과
2,경기도,수원시,수원시청공원관리과,경기도 수원시 영통구 광교호수공원로 102 광교호수공원관리사무소
3,경기도,수원시,수원시청보육아동과,경기도 수원시 팔달구 효원로 241 수원시청
4,경기도,수원시,수원시청환경정책과,경기도 수원시 팔달구 인계동 수원시청
5,경기도,수원시,수원시행복정신건강복지센터,경기도 수원시 장안구 송원로 101 장안구청 1층
6,경기도,수원시,장안구 환경위생과,경기도 수원시 장안구 송원로 101 장안구청 환경위생과
7,경기도,수원시,파장문고,경기도 수원시 장안구 파장동 584-6
8,경기도,수원시,팔달구청 환경위생과,경기도 수원시 팔달구  창룡대로 23 팔달구청 환경위생과
9,경기도,수원시,팔달구청행정지원과,경기도 수원시 팔달구 창룡대로 23 팔달구청
0,경기도,수원시,경기도노인일자리지원센터,경기도 수원시팔달구 인계동  930~974 11번지 희방빌딩4층
1,경기도,수원시,경기도선거관리위원회,경기도 수원시 영통구 청명로 131 경기도선거관리위원회
2,경기도,수원시,금곡동주민센터,경기도 수원시 권선구 금곡로 190 금곡동주민센터 (금곡동)
3,경기도,수원시,망포1동행정복지센터,경기도 수원시 영통구 영통로90번길 4-16 1층
4,경기도,수원시,매탄4동주민센터,경기 수원시 영통구 매탄4동 동사무소
5,경기도,수원시,수원문화재단,경기도 수원시 팔달구  행궁로  11 수원문화재단
6,경기도,수원시,수원시노인정신건강센터,경기 수원시 영통구 영통동 961-17 영통구보건소 3층 수원시노인정신건강센터
7,경기도,수원시,수원출입국외국인청,경기도 수원시 영통구 영통동 1012-6
8,경기도,수원시,인구보건복지협회경기도지회,경기도 수원시 팔달구 매산로3가 126-12 (고화로 14번길 11)
9,경기도,수원시,정자3동주민센터,경기 수원시 장안구 정자3동 874-2
0,경기도,수원시,고등동주민센터,경기 수원시 팔달구 고등동 153-1
1,경기도,수원시,권선구청,경기도 수원시 권선구 호매실로 12 권선구청
2,경기도,수원시,북수원노인요양센터,경기도 수원시 장안구 파장동 99번지
3,경기도,수원시,수원박물관,경기도 수원시 영통구 창룡대로 265 수원박물관
4,경기도,수원시,수원화성박물관,경기도 수원시 팔달구 창룡대로 21 (매향동)
5,경기도,수원시,정자1동주민센터,경기 수원시 장안구 정자1동 동주민센터
6,경기도,수원시,조원2동주민센터,경기도 수원시 장안구 조원동 877
7,경기도,수원시,중앙경로대학,경기도 수원시 팔달구 교동 144번지
8,경기도,수원시,파장동주민센터,경기도 수원시 장안구 파장천로 60 파장동 주민센터
9,경기도,수원시,하늘빛노인전문요양원,경기 수원시 권선구 권선동 1066-2 교연빌딩 7층
0,경기도,수원시,매교동주민센터,경기 수원시 팔달구 매교동 주민센터
1,경기도,수원시,매산동주민센터,경기 수원시 팔달구 매산로2가 동사무소
2,경기도,수원시,매탄1동주민센터,경기 수원시 영통구 매탄1동 176-4
3,경기도,수원시,세류3동주민센터,경기 수원시 권선구 세류3동 행정복지센터
4,경기도,수원시,수원중부경찰서,경기도 수원시 장안구 정자천로 199 수원중부경찰서
5,경기도,수원시,연무동주민센터,경기 수원시 장안구 연무동 동사무소
6,경기도,수원시,영통구청,경기 수원시 영통구 매탄3동 1268
7,경기도,수원시,장안구청,경기도 수원시 장안구 송원로 101 장안구청
8,경기도,수원시,화서1동주민센터,경기 수원시 팔달구 화서1동 동말로4번길 10(화서동) 화서1동 주민센터
9,경기도,수원시,화서2동주민센터,경기도 수원시 팔달구 화서2동 689-1
0,경기도,수원시,곡선동주민센터,경기도 수원시 권선구 곡반정동 525
1,경기도,수원시,세류1동주민센터,경기 수원시 권선구 세류1동 주민센터
2,경기도,수원시,송죽동주민센터,경기도 수원시 장안구 송원로41번길 16-21 송죽동 행정복지센터
3,경기도,수원시,영화동주민센터,경기 수원시 장안구 영화동 영화동사무소
4,경기도,수원시,우만1동주민센터,경기도 수원시 팔달구 세지로 406 우만1동행정복지센터
5,경기도,수원시,원천동주민센터,경기 수원시 영통구 원천동 동사무소
6,경기도,수원시,입북동주민센터,경기 수원시 권선구 입북동 429-9
7,경기도,수원시,조원1동주민센터,경기도 수원시 장안구 금당로 56 조원1동행정복지센터
8,경기도,수원시,지동주민센터,경기도 수원시 팔달구 팔달문로115번길 5 지동주민센터
9,경기도,수원시,행궁동주민센터,경기도 수원시 팔달구 신풍로23번길 40 행궁동 행정복지센터
0,경기도,수원시,경기관광공사,경기도 수원시 장안구 경수대로 1150 경기도인재개발원 신관 5층 경기관광공사
1,경기도,수원시,경기도 홍보미디어담당관,경기도 수원시 팔달구 효원로 1
2,경기도,수원시,경기도뉴미디어담당관실,경기도 수원시 팔달구 매산로3가  경기도청 뉴미디어담당관실
3,경기도,수원시,권선2동주민센터,경기도 수원시 권선구 권중로 85 권선2동주민센터
4,경기도,수원시,망포2동행정복지센터,경기도 수원시 영통구 태장로54번길 10
5,경기도,수원시,수원시 공원녹지사업소,경기도 수원시 권선구 수인로 126 (서둔동)
6,경기도,수원시,수원시청,경기 수원시 팔달구 인계동 수원시청 1111
7,경기도,수원시,수원시화성사업소,경기도 수원시 팔달구 행궁로 18 수원시화성사업소(3층)
8,경기도,수원시,영통구청사회복지과,경기도 수원시 영통구  효원로 영통구청 407 영통구청
9,경기도,수원시,평화의모후원,경기도 수원시 장안구 조원동 장안구청 조원동 136-1 평화의 모후원
0,경기도,수원시,경기대다문화교육센터,경기도 수원시 영통구 광교산로 154-42 덕문관 5207호
1,경기도,수원시,경기도디자인총괄추진단,경기도 수원시 팔달구 매산로3가 경기도청 디자인총괄추진단
2,경기도,수원시,경기도의회자료실,경기도 수원시 권선구 효원로 172 경기도의회 1층
3,경기도,수원시,수원교육지원청 Wee센터,경기도 수원시 장안구 연무로 8 창용중학교 별관 3층 Wee센터
4,경기도,수원시,수원금호초등학교병설유치원,경기도 수원시 권선구 칠보로 142 수원금호초등학교병설유치원
5,경기도,수원시,수원로컬푸드지원센터,경기도 수원시 장안구 광교산로509번길 13 수원로컬푸드직매장
6,경기도,수원시,수원시자원회수시설,경기도 수원시 영통구 영통로 383 수원시자원회수시설
7,경기도,수원시,수원시장난감도서관 매교점,경기도 수원시 권선구 세류로 40 (MG서수원 세류빌딩) 2층 장난감 도서관 매교점
8,경기도,수원시,수원시환경성질환아토피센터,경기도 수원시 장안구 수일로233번길 144 수원시환경성질환아토피센터
9,경기도,수원시,하늘나래작은도서관,경기도 수원시 권선구 정조로 410 관리사무소동 1층 하늘나래작은도서관
0,경기도,수원시,경기도가족여성연구원,경기도 수원시 장안구 경수대로 1150 신관 2층 203호
1,경기도,수원시,경기도발달장애인지원센터,경기도 수원시 권선구 서수원로 130 누림센터 304호
2,경기도,수원시,경기도여성비전센터,경기도 수원시 팔달구 효원로308번길 34 (인계동 1129)
3,경기도,수원시,구운동새마을문고,경기도 수원시 권선구 구운로47번길 57-33
4,경기도,수원시,꿈이있는작은도서관,경기도 수원시 권선구 구운로85번길 47-15 2층
5,경기도,수원시,동남보건대학교,경기도 수원시 장안구 천천로74번길 50
6,경기도,수원시,서둔동새마을문고,경기도 수원시 권선구 서호로 146 2층
7,경기도,수원시,송죽동새마을문고,경기도 수원시 장안구 송원로41번길 16-21 1층
