지역,시군구,기관,주소
전남,전라남도 장흥군,장동지역아동센터,전남 장흥군 장동면 흥성로 1551장동우체국 2층
전남,전라남도 장흥군,장흥용산지역아동센터,전남 장흥군 용산면 장흥대로 2450장흥용산지역아동센터
전남,전라남도 장흥군,부산지역아동센터,전남 장흥군 부산면 부유로 25-8부산지역아동센터
전남,전라남도 장흥군,장흥군건강가정지원센터,전남 장흥군 장흥읍 흥성로 37-24장흥종합사회복지관
전남,전라남도 장흥군,장흥군다문화가족지원센터,전남 장흥군 장흥읍 흥성로 37-24장흥군종합사회복지관
전남,전라남도 장흥군,장흥군노인요양센터,전라남도 장흥군 부산면 흥성로453-120
전남,전라남도 장흥군,장흥 아이들의 집,전라남도 장흥군 장흥읍 평화신기2길1
전남,전라남도 장흥군,안양지역아동센터,전라남도 장흥군 안양면 운흥리 699-7
전남,전라남도 장흥군,전남장흥지역자활센터,전라남도 장흥군 장흥읍 흥성로 17
전남,전라남도 장흥군,장흥군수화통역센터,전라남도 장흥군 장흥읍 읍성로 164
전남,전라남도 장흥군,장평지역아동센터,전라남도 장흥군 장평면 양촌리 311-3
전남,전라남도 장흥군,늘푸른지역아동센터,전남 장흥군 장흥읍건산리 634
전남,전라남도 장흥군,장흥탐진그룹홈,전남 장흥군 장흥읍건산리 69 우주빌 101
전남,전라남도 장흥군,행복드림노인요양원,전남 장흥군 대덕읍신월리863-2
전남,전라남도 장흥군,정남진노인요양원,전남 장흥군 장흥읍건산리223-5
전남,전라남도 장흥군,장흥종합사회복지관,전남 장흥군 장흥읍 건산리 761번지
전남,전라남도 장흥군,안양소망의집,전남 장흥군 안양면 해창리 661-3
전남,전라남도 장흥군,안양사랑의 집,전남 장흥군 안양면 해창리 663
전남,전라남도 장흥군,장흥노인전문요양원,전남 장흥군 부산면 부춘리133-4번지
전남,전라남도 장흥군,장흥지역아동센터,전남 장흥군 장흥읍 평화3구 741-1
