지역,시군구,기관,주소
전남,전라남도 곡성군,사회적기업스마일에듀넷주식회사,전남 곡성군 오산면 오산로 254-4.
전남,전라남도 곡성군,곡성군장애인생활이동지원센터,전남 곡성군 곡성읍 학교로 871층 102호(해든센트럴)
전남,전라남도 곡성군,곡성군청소년상담복지센터,전남 곡성군 옥과면 리문5길 11-6곡성군청소년상담복지센터
전남,전라남도 곡성군,삼기노인요양원,전남 곡성군 삼기면 경악길 39-16.
전남,전라남도 곡성군,곡성군건강가정다문화가족지원센터,전남 곡성군 곡성읍 학정3길 6.
전남,전라남도 곡성군,곡성행복한노인복지센터,전남 곡성군 곡성읍 중앙로 69.
전남,전라남도 곡성군,곡성A형옥과로뎀데이케어센터,전남 곡성군 옥과면 리문3길 5.
전남,전라남도 곡성군,곡성로뎀노인복지센터,전남 곡성군 입면 입면로 682.
전남,전라남도 곡성군,꿈꾸는노인요양시설,전라남도 곡성군 옥과면 주산길 45-8꿈꾸는노인요양시설
전남,전라남도 곡성군,곡성군정신건강복지센터,전라남도 곡성군 곡성읍 곡성로 854별관 2층
전남,전라남도 곡성군,인정원,전라남도 곡성군 곡성읍 중앙로 37인정원
전남,전라남도 곡성군,동악포장재사업소,전라남도 곡성군 곡성읍 곡성로399-26
전남,전라남도 곡성군,곡성시니어클럽,전라남도 곡성군 옥과면 대학로113
전남,전라남도 곡성군,곡성지역아동센터,전라남도 곡성군 읍내17길25
전남,전라남도 곡성군,주산지역아동센터,전남 곡성군 옥과면주산리 45-8
전남,전라남도 곡성군,구구팔팔방문요양센터,전남 곡성군 곡성읍 학림길 128학림원내 구구팔팔센터
전남,전라남도 곡성군,바울요양원,전라남도 곡성군 석곡면 곡순로114-96
전남,전라남도 곡성군,원등지역아동센터,전라남도 곡성군 원등4길2-1
전남,전라남도 곡성군,원등노인복지센터,전라남도 곡성군 원등4길2-1
전남,전라남도 곡성군,심청골효도의집,전남 곡성군 곡성읍묘천리767-3
전남,전라남도 곡성군,곡성군립노인전문병원,전남 곡성군 겸면칠봉리산 8번지
전남,전라남도 곡성군,꿈나래지역아동센터,전라남도 곡성군 곡성읍 군청로 312층
전남,전라남도 곡성군,석곡지역아동센터,전남 곡성군 석곡면 석곡리240
전남,전라남도 곡성군,한우리공동체,전라남도 곡성군 삼기면 경악리 197-3번지
전남,전라남도 곡성군,전남과학대학 지역아동센터,전남 곡성군 옥과면 옥과리 285
전남,전라남도 곡성군,흥산보금자리,전남 곡성군 겸면 괴정리 873
전남,전라남도 곡성군,심청노인복지센터,전남 곡성군 옥과면 주산리179-1
전남,전라남도 곡성군,사회복지법인 곡성삼강원,전라남도 곡성군 곡성읍 중앙로33
