지역,시군구,기관,주소
전남,전라남도 해남군,예담요양센터,전남 해남군 해남읍 안동길 5-22.
전남,전라남도 해남군,꿈바라기지역아동센터,전남 해남군 해남읍 서림길 5꿈바라기지역아동센터
전남,전라남도 해남군,해남군수화통역센터,전남 해남군 해남읍 읍사무소길 1평화빌딩 2층
전남,전라남도 해남군,해남군장애인직업재활시설,전라남도 해남군 계곡면 둔주포안길 18
전남,전라남도 해남군,드림홈,전라남도 해남군 송지면 땅끝해안로 1539-2
전남,전라남도 해남군,늘푸른지역아동센터,전라남도 해남군 산이면 새상골길292-6
전남,전라남도 해남군,목장지역아동센터,전라남도 해남군 화원면 청용2길53-17
전남,전라남도 해남군,에벤에셀지역아동센터,전라남도 해남군 옥천면 영춘2길 11에벤에셀지역아동센터
전남,전라남도 해남군,벧엘특수어린이집,전라남도 해남군 해남읍 응달길540
전남,전라남도 해남군,천사의 집,전라남도 해남군 송지면 땅끝해안로1539-2
전남,전라남도 해남군,땅끝지역아동센터,전라남도 해남군 송지면 땅끝해안로1539-6
전남,전라남도 해남군,상공지역아동센터,전라남도 해남군 산이면상공리 600-2
전남,전라남도 해남군,산이지역아동센터,전라남도 해남군 산이면 초두길 64산이지역아동센터
전남,전라남도 해남군,드리미지역아동센터,전라남도 해남군 마산면 은적사길 13-1
전남,전라남도 해남군,새하늘지역아동센터,전라남도 해남군 현산면 일평리 857-1
전남,전라남도 해남군,엘로힘지역아동센터,전라남도 해남군 운수길55-2
전남,전라남도 해남군,현산남부지역아동센터,전남 해남군 현산면 시등리길 30-14현산남부지역아동센터
전남,전라남도 해남군,해찬솔지역아동센터,전남 해남군 해남읍해리 605-8
전남,전라남도 해남군,해남성폭력상담소,전남 해남군 해남읍해리 151-1
전남,전라남도 해남군,기쁨의집,전남 해남군 옥천면성산리 229-2
전남,전라남도 해남군,새날의 집,전라남도 해남군 마산면 용반길 28새날의 집
전남,전라남도 해남군,해남군다문화가족지원센터,전남 해남군 해남읍해리 159-5
전남,전라남도 해남군,평화의집노인복지센터,전라남도 해남군 해남읍 천변2길 45-4평화의집노인복지센터
전남,전라남도 해남군,해남군건강가정지원센터,전남 해남군 해남읍해리 159-5
전남,전라남도 해남군,해남가나안요양원,전남 해남군 마산면화내리 1023-4
전남,전라남도 해남군,해남지역자활센터,전라남도 해남군 해남읍 해남로 17해남지역자활센터
전남,전라남도 해남군,해남우리종합병원,전남 해남군 옥천면영신리597
전남,전라남도 해남군,사)한국농아인협회 전남협회 해남군지부,전남 해남군 해남읍평동리 읍사무소길 1번지 평화빌딩 2층
전남,전라남도 해남군,해남혜민병원,전남 해남군 옥천면 영신리240번지
전남,전라남도 해남군,(사)한국시각장애인연합회해남지회,전남 해남군 해남읍 영빈로 310
전남,전라남도 해남군,(의)행촌의료재단해남병원,전남 해남군 해남읍 해리182-1번지
전남,전라남도 해남군,신혜힐링타운,전라남도 해남군 해남읍 중앙1로 391신혜힐링타운
전남,전라남도 해남군,해남희망원,전남 해남군 해남읍 구교리 425-7
전남,전라남도 해남군,해남노인종합복지관,전라남도 해남군 서림길16번지
전남,전라남도 해남군,선회노인요양원,전라남도 해남군 해남읍 땅끝대로 77-15
전남,전라남도 해남군,사회복지법인해남등대원,전남 해남군 해남읍 해리8길 19해남등대원
전남,전라남도 해남군,사회복지법인 송암선교복지원,전라남도 해남군 북평면 땅끝해안로 3208
전남,전라남도 해남군,해남노인요양센터,전남 해남군 옥천면 영신리 243
전남,전라남도 해남군,해남종합사회복지관,전남 해남군 해남읍 해리14-14 (해남종합사회복지관)
전남,전라남도 해남군,해남군장애인종합복지관,전라남도 해남군 해남읍  신안길 2-20
