지역,시군구,기관,주소
전남,전라남도 무안군,하늘빛요양원,전남 무안군 망운면 망운로 80-34.
전남,전라남도 무안군,나들목지역아동센터,전남 무안군 삼향읍 남악5로60번길 31-1나들목지역아동센터
전남,전라남도 무안군,세계로지역아동센터,전남 무안군 삼향읍 삼향중앙로 113세계로지역아동센터
전남,전라남도 무안군,사회복지법인 한국디아코니아,전남 무안군 삼향읍 영산로 1139-13.
전남,전라남도 무안군,로얄그린케어요양원,전라남도 무안군 삼향읍 왕산길 132-6로얄그린케어요양원
전남,전라남도 무안군,주은혜지역아동센터,전라남도 무안군 무안읍 무안중앙로 100 (황실아파트)202호
전남,전라남도 무안군,의료법인 숭민의료재단,전라남도 무안군 무안읍 성남1길97-2
전남,전라남도 무안군,사회복지법인해오름어린이집,전라남도 무안군 무안읍 창포로222-19
전남,전라남도 무안군,구세군무안주간보호센터,전라남도 무안군 무안읍 교촌길70
전남,전라남도 무안군,다솜노인요양공동생활가정,전라남도 무안군 청계면 영산로1807-99
전남,전라남도 무안군,행복한요양원,전라남도 무안군 망운면 조금나루길75
전남,전라남도 무안군,일로지역아동센터,전라남도 무안군 일로읍 일로중앙로 25일로지역아동센터
전남,전라남도 무안군,성산정신요양원,전라남도 무안군 삼향읍 유교길 101성산정신요양원
전남,전라남도 무안군,진성원,전라남도 무안군 삼향읍 유교길 101
전남,전라남도 무안군,미소드림노인요양공동생활가정,전남 무안군 운남면 두곡길 20
전남,전라남도 무안군,사랑마을지역아동센터,전라남도 무안군 청계면 도림리 520
전남,전라남도 무안군,에덴지역아동센터,전라남도 무안군 운남면 연리 408-19
전남,전라남도 무안군,현경지역아동센터,전남 무안군 현경면외반리 549-44
전남,전라남도 무안군,사단법인 홍익원,전남 무안군 일로읍죽산리 22(일로로 521-9)
전남,전라남도 무안군,꿈여울지역아동센터,전남 무안군 일로읍 월암길 44꿈여울지역아동센터
전남,전라남도 무안군,꿈이있는지역아동센터,전남 무안군 무안읍성남리 364-1
전남,전라남도 무안군,하늘꿈지역아동센터,전남 무안군 삼향면남악리 오룡마을휴먼시아아파트206동 101호
전남,전라남도 무안군,해제용학복지센터,전남 무안군 해제면용학리 5-1
전남,전라남도 무안군,무안실버소규모요양원,전라남도 무안군 무안로322-18
전남,전라남도 무안군,에덴노인전문요양원,전남 무안군 청계면상마리 산 120
전남,전라남도 무안군,무안군다문화가족지원센터,전남 무안군 무안읍성동리 511
전남,전라남도 무안군,무안지역아동센터,전남 무안군 삼향면남악리 오룡마을휴먼시아아파트주민복지관 2층
전남,전라남도 무안군,전라남도장애인체육회,"전라남도 무안군 삼향읍 오룡1길41, 2층"
전남,전라남도 무안군,무지개지역아동센터,전남 무안군 무안읍성남리11-1
전남,전라남도 무안군,여성긴급전화 전남1366,전남 무안군 삼향면남악리1442번지 전남여성플라자 5층
전남,전라남도 무안군,엘림복지타운,전남 무안군 청계면월선리119번지
전남,전라남도 무안군,무안군장애인생활이동지원센터,전남 무안군 무안읍 성동길 39무안군장애인생활이동지원센터
전남,전라남도 무안군,참사랑노인전문요양원,전라남도 무안군 현경면 현해로599-32
전남,전라남도 무안군,무안군노인전문요양원,전남 무안군 청계면 상마리915-8
전남,전라남도 무안군,공립무안군노인전문요양병원,전남 무안군 무안읍 성동리216-10 공립무안군노인전문요양병원
전남,전라남도 무안군,무안군수화통역센터,전라남도 무안군 무안읍 불무로 38-6(2층)
전남,전라남도 무안군,무안병원,전남 무안군 무안읍 성동리 165
전남,전라남도 무안군,사회복지법인 동명원,전남 무안군 청계면 복길로 211-35동명원
전남,전라남도 무안군,무안여성상담센터,전라남도 무안군 무안읍 무안로 522-1  2층 무안여성상담센터
전남,전라남도 무안군,무안열린가정상담센터,전남 무안군 무안읍 무안로 507월암빌딩 5층
전남,전라남도 무안군,에덴재가노인복지센터,전남 무안군 청계면 상마리915-7번지
전남,전라남도 무안군,자혜요양원,전남 무안군 삼향읍 수련길 52-12 121-10 자혜요양원
전남,전라남도 무안군,무안자립원,전남 무안군 청계면 월선리73-6
전남,전라남도 무안군,자혜양로원,전남 무안군 삼향면 왕산리 121-7
전남,전라남도 무안군,무안군사회복지협의회,전남 무안군 무안읍 성남리180-1
전남,전라남도 무안군,무안군장애인종합복지관,전남 무안군 무안읍 공항로 148-18교촌리 463번지
전남,전라남도 무안군,전남사회복지공동모금회,전남 무안군 삼향면남악리 2113번지 전문건설회관 5층
전남,전라남도 무안군,사회복지법인 애중복지재단,전남 무안군 삼향면 유교리18-1번지
전남,전라남도 무안군,디아코니아노인요양원,전라남도 무안군 삼향읍 영산로 1139-13
전남,전라남도 무안군,무안군종합사회복지관,전남 무안군 일로읍 월암리214-2 무안군종합사회복지관
전남,전라남도 무안군,사회복지법인 소전원,전남 무안군 일로읍 월암리216-1
