지역,시군구,기관,주소
경기,경기도 안산시 단원구,안산내일장애인보호작업장,경기 안산시 단원구 원포공원1로 70 (초지동)402호
경기,경기도 안산시 단원구,아름다운요양원,경기 안산시 단원구 대부황금로 874-6 (대부동동)아름다운요양원
경기,경기도 안산시 단원구,가가호호데이케어센터 안산점,경기 안산시 단원구 원포공원1로 35 (초지동)제일프라자 503호
경기,경기도 안산시 단원구,은혜실버공동생활가정,경기 안산시 단원구 원포공원1로 60 (초지동)208호
경기,경기도 안산시 단원구,사랑의요양원,경기 안산시 단원구 광덕동로 81 (고잔동)605호
경기,경기도 안산시 단원구,아름드리,경기도 안산시 단원구 화정천동로1안길 16 (와동)401호
경기,경기도 안산시 단원구,단원실버공동생활가정,경기도 안산시 단원구 원포공원1로60
경기,경기도 안산시 단원구,안산제일복지재단 행복한 학교,"경기도 안산시 단원구 광덕동로39, 402호"
경기,경기도 안산시 단원구,온누리전문요양원,경기도 안산시 단원구 고잔로120 세주프라자 5층
경기,경기도 안산시 단원구,실버홈효도나라,경기도 안산시 단원구 원포공원1로49
경기,경기도 안산시 단원구,월드노인요양원,"경기도 안산시 단원구 고잔동 광덕1로195, 고잔동 광장타워 501호"
경기,경기도 안산시 단원구,함박웃음,경기도 안산시 단원구 와동공원로171 (와동 793-10번지) 2층 함박드림센터
경기,경기도 안산시 단원구,조은지역아동센터,경기도 안산시 단원구 선부동 달미로77
경기,경기도 안산시 단원구,안산시다문화가족지원센터,경기도 안산시 단원구 초지동667-2
경기,경기도 안산시 단원구,한샘요양원,경기도 안산시 단원구 선부동 선삼로1길29-3
경기,경기도 안산시 단원구,해밀장애인주간보호센터,"경기도 안산시 단원구 선부동 선부로183, 화성프라자 6층4호"
경기,경기도 안산시 단원구,마추미실버케어,경기도 안산시 단원구 대부북동749-1
경기,경기도 안산시 단원구,누림청소년교육복지센터,경기도 안산시 단원구 고잔동727-4 시티프라자 407호
경기,경기도 안산시 단원구,실로암요양원,경기 안산시 단원구 부부로8길 2 (원곡동)실로암요양원
경기,경기도 안산시 단원구,안산시와동종합사회복지관,경기도 안산시 단원구 와동와동로 118
경기,경기도 안산시 단원구,안산정신건강트라우마센터,경기도 안산시 단원구 고잔동당곡로 33 프라움시티 2층
경기,경기도 안산시 단원구,안산시남자단기청소년쉼터,경기도 안산시 단원구 초지동 원포공원1로 35501호 안산시청소년남자쉼터
경기,경기도 안산시 단원구,아름다운동행,경기도 안산시 단원구 와동 화정천동로6길 15-1.
경기,경기도 안산시 단원구,비젼샘지역아동센터,경기도 안산시 단원구 고잔1동618-15
경기,경기도 안산시 단원구,대한노인종합센터,경기도 안산시 단원구 초지동  735-5 2층 208호
경기,경기도 안산시 단원구,안산시중독관리통합지원센터,경기 안산시 단원구 고잔동 515번지 (구 단원보건소 2층)
경기,경기도 안산시 단원구,평화의지역아동센터,경기 안산시 단원구 선부3동 1120-2 205호
경기,경기도 안산시 단원구,사회복지법인 한국미래복지재단 실비둥근세상,경기도 안산시 단원구 새방죽길 42-33 (대부북동)실비둥근세상
경기,경기도 안산시 단원구,안산삼성어린이집,경기도 안산시 단원구 원곡1로 55 (원곡동)안산삼성어린이집
경기,경기도 안산시 단원구,어린양의집,경기 안산시 단원구 흘곶길 58 (대부남동)58 어린양의집
경기,경기도 안산시 단원구,경기탁틴내일,경기 안산시 단원구 고잔2동 534-3번지 중앙노블레스 519호
경기,경기도 안산시 단원구,안산밀알보호작업장,경기 안산시 단원구 초지동   742-3 다인타운 123호
경기,경기도 안산시 단원구,안산시 글로벌청소년센터,"경기도 안산시 단원구 화정로26, 안산글로벌다문화센터 3F"
경기,경기도 안산시 단원구,안산시장애인생활이동지원센터,경기 안산시 상록구 차돌배기로1길 15 (사동)15(구. 상록구청사)
경기,경기도 안산시 단원구,우리함께 다문화 지역아동센터,경기 안산시 단원구 원곡동778-4 번지 1층
경기,경기도 안산시 단원구,사회복지법인 한국미래복지재단 둥근세상,경기도 안산시 단원구 새방죽길 42-33 (대부북동)한국미래복지재단 둥근세상
경기,경기도 안산시 단원구,안산시사회복지협의회,경기 안산시 단원구 초지동   666-1 와스타디움1층
경기,경기도 안산시 단원구,구세군와동지역아동센터,경기도 안산시 단원구 화정로 77 (와동)구세군와동지역아동센터
경기,경기도 안산시 단원구,무지개지역아동센터,경기 안산시 단원구 선부2동1028번지 3019호
경기,경기도 안산시 단원구,선부어울지역아동센터,경기 안산시 단원구 선부1동964-2
경기,경기도 안산시 단원구,책키북키지역아동센터,경기도 안산시 단원구 와동로 77 (와동)3층
경기,경기도 안산시 단원구,푸른지역아동센터,"경기 안산시 단원구 선부동지곡로 2길 10, 201호"
경기,경기도 안산시 단원구,와동주사랑지역아동센터,경기 안산시 단원구 와동827-1 2층
경기,경기도 안산시 단원구,안산명문가 지역아동센터,경기 안산시 단원구 원곡동486 보성프라자 6층
경기,경기도 안산시 단원구,온누리사랑 지역아동센터,경기 안산시 단원구 와동810-2
경기,경기도 안산시 단원구,단원구노인복지관,경기 안산시 단원구 선부동 1077-9
경기,경기도 안산시 단원구,안산광림지역아동센터,경기 안산시 단원구 고잔2동 633-3 1층
경기,경기도 안산시 단원구,지역아동센터 꾸러기마을,경기 안산시 단원구 고잔동 602-6
경기,경기도 안산시 단원구,안산가정폭력상담소,경기 안산시 단원구 광덕동로 71 (고잔동)405호
