지역,시군구,기관,주소
경기,경기도 파주시,연세요양병원,경기 파주시 방촌로326번길 46 (맥금동)연세요양병원
경기,경기도 파주시,예성노블주간보호센터,경기 파주시 문산읍 당동2로 11-4예성노블주간보호센터
경기,경기도 파주시,(주)행복더하기 행복드림 장애인보호작업장,"경기 파주시 가나무로 143 (금릉동)1동 206,207호"
경기,경기도 파주시,주식회사 한마음희망나눔센터,경기 파주시 새꽃로 27 (금촌동)501호
경기,경기도 파주시,다솜의집,경기 파주시 조리읍 명봉산로56번길 27-
경기,경기도 파주시,사랑나눔터,경기 파주시 빙고재길 32-1 (교하동)-
경기,경기도 파주시,착한요양원,경기 파주시 문산읍 문산역로 107 (청도훼미리코아)5층
경기,경기도 파주시,꿈이룸,경기도 파주시 탄현면 평화로 674꿈이룸
경기,경기도 파주시,사회복지법인 한나복지재단 한나노인요양원,경기도 파주시 광탄면 샘말길 36한나노인요양원
경기,경기도 파주시,한솔지역아동센터,경기도 파주시 법원읍 술이홀로704번길 58
경기,경기도 파주시,새꿈터,경기도 파주시 탄현면 평화로 672새꿈터
경기,경기도 파주시,꿈쟁이지역아동센터,"경기도 파주시 아동동298-1, 202호"
경기,경기도 파주시,(사)사랑나눔 행복한 동행,"경기도 파주시 청석로266, 스타프라자 701호"
경기,경기도 파주시,LH행복꿈터파주지역아동센터,경기도 파주시 와석순환로380 602동 1층
경기,경기도 파주시,LH행복꿈터꽃동산지역아동센터,경기도 파주시 가람로90 LH행복꿈터꽃동산지역아동센터
경기,경기도 파주시,사랑나눔푸드뱅크,경기도 파주시 파주읍 봉서산로138
경기,경기도 파주시,새생명실버홈,경기도 파주시 산남로231번길55
경기,경기도 파주시,이한요양원,경기도 파주시 광탄면 보광로543
경기,경기도 파주시,상쾌한아침요양센터,경기도 파주시 동패동 청석로256 교하일번가 703호
경기,경기도 파주시,금촌파주요양원,경기도 파주시 금촌동 한마음2길35 (금촌동 금촌빌딩)
경기,경기도 파주시,사랑뜰지역아동센터,경기도 파주시 문발동 아침노을길8-7
경기,경기도 파주시,파주시중증장애인자립생활센터,경기도 파주시 금촌2동780-8
경기,경기도 파주시,사회복지법인 에덴복지재단 형원,경기도 파주시 신촌동 소라지로195번길 47-20(신촌동)
경기,경기도 파주시,금촌혜민의집,경기도 파주시 능안로87(1동 303호)
경기,경기도 파주시,베들레헴 쉼터,경기도 파주시 수레길69
경기,경기도 파주시,주식회사 행복더하기,경기도 파주시 가나무로 143 (금릉동)메트로프라자 I동 205호~207호
경기,경기도 파주시,파주연세요양센터,경기도 파주시 적성면 율포리 166-1
경기,경기도 파주시,힐링요양병원,경기도 파주시 동패동  1694-1 트리플메디컬타워9층
경기,경기도 파주시,주람동산,경기도 파주시 조리읍기곡길 138-16
경기,경기도 파주시,굿피플노인전문요양원,경기도 파주시 조리읍 오산리 136-38
경기,경기도 파주시,파주성체지역아동센터,경기 파주시 파평면 장마루13길 37-10장파리
경기,경기도 파주시,중증장애인실비요양시설큰나무,경기 파주시 법원읍대능리 술이홀로1333-63
경기,경기도 파주시,초록빛꿈터 지역아동센터,경기도 파주시 문산읍 개포래로 34파주드림센터 3층 초록빛꿈터 지역아동센터
