지역,시군구,기관,주소
경기,경기도 오산시,오산세교장애인주간보호센터,경기도 오산시 수청로 192 (금암동)2층 오산세교장애인주간보호센터
경기,경기도 오산시,오산장애인종합복지관,"경기도 오산시 금암동수청로 192, 오산세교복지타운 2층"
경기,경기도 오산시,오산노인종합복지관,"경기도 오산시 금암동512, 3층"
경기,경기도 오산시,오산세교종합사회복지관,경기도 오산시 금암동512
경기,경기도 오산시,새렘아동심리발달센터,경기도 오산시 수목원로462
경기,경기도 오산시,성심보호작업장,경기도 오산시 독산성로140-24
경기,경기도 오산시,오산시사회복지협의회,"경기도 오산시 원동 운암로7, 4층"
경기,경기도 오산시,오산남부청소년문화의집,경기도 오산시 원동  404-10번지 2층
경기,경기도 오산시,성심요양원,경기도 오산시 지곶동  559번지 (독산성로 140-24)
경기,경기도 오산시,오산남부은빛사랑채,경기 오산시 원동 오산로132번길28-5
경기,경기도 오산시,오산시장애아재활치료교육센터,경기 오산시 오산동 852-11번지
경기,경기도 오산시,사회복지법인 세교복지재단,경기 오산시 궐동 55-2
경기,경기도 오산시,성심재활원,경기 오산시 독산성로 140-22 (지곶동)140-22
경기,경기도 오산시,오산종합사회복지관,경기 오산시 오산동25 (현충로 104)
경기,경기도 오산시,사회복지법인 경산복지재단 새동네,경기 오산시 은계동28-1 우성그린빌라 104-102
경기,경기도 오산시,오산남부종합사회복지관,경기 오산시 원동404-10
경기,경기도 오산시,사회복귀시설 클럽 늘푸름,경기 오산시 은계동91-8
