지역,시군구,기관,주소
경기,경기도 포천시,송우에이원요양원,경기 포천시 소흘읍 송우로 65메듀파크 8층
경기,경기도 포천시,일동행복요양원,경기 포천시 일동면 화동로 8502층
경기,경기도 포천시,경기도 지역사회전환시설 라온,"경기 포천시 삼육사로 2029 (선단동, 엘리트빌리지)가동"
경기,경기도 포천시,곰두리두레마을,경기 포천시 군내면 청성로 5-
경기,경기도 포천시,행복실버홈,경기도 포천시 신북면 면암길 89
경기,경기도 포천시,의료법인 범문의료재단 진병원,"경기도 포천시 소흘읍 송우로80 진병원 3,4,6층"
경기,경기도 포천시,내촌지역아동센터,경기도 포천시 내촌면 내촌로24-15
경기,경기도 포천시,포천삼부요양원,경기도 포천시 소흘읍초가팔리 99
경기,경기도 포천시,포천실버타운,경기도 포천시 내촌면 금강로2536번길112-12
경기,경기도 포천시,웰케어노인요양원,경기도 포천시 군내면직두리 183
경기,경기도 포천시,광릉수목요양원,경기도 포천시 소흘읍 광릉수목원로845-92
경기,경기도 포천시,모현센터 노인전문요양원,경기도 포천시 신읍동 왕방로210
경기,경기도 포천시,포천시장애인주간보호센터,경기도 포천시 소흘읍 송우로132번길54
경기,경기도 포천시,가족처럼노인요양원,경기도 포천시 일동면 사직리 5-3
경기,경기도 포천시,상록수지역아동센터,경기도 포천시 가산면 선마로224
경기,경기도 포천시,임마누엘 공동생활가정,경기도 포천시 이동면 연곡리 56-1
경기,경기도 포천시,포천 효경원,경기도 포천시 관인면 사정리 410-2
경기,경기도 포천시,사회복지법인 꿈이있는마을,경기 포천시 영북면운천리 323-6
경기,경기도 포천시,평화의집 지역아동센터,경기도 포천시 소흘읍송우리 156-2
경기,경기도 포천시,참나무우리집,경기 포천시 일동면기산8리 247-1
경기,경기도 포천시,포천시다문화가족지원센터,경기도 포천시 선단동  대진대학교대진교육관 지하1층
경기,경기도 포천시,아름다운집,경기 포천시 소흘읍이곡리  228-7
경기,경기도 포천시,포천시무한돌봄북부희망복지센터,경기도 포천시 영중면 양문로151 주민센터2층
경기,경기도 포천시,포천시노인복지관,경기 포천시 군내면하성북리  520-1 포천시노인복지관
경기,경기도 포천시,선단지역아동센터,경기 포천시 선단동호국로 964번길15-32
경기,경기도 포천시,낮은자의집,경기 포천시 일동면길명리763-2
경기,경기도 포천시,임마누엘의집,경기 포천시 군내면상성북리429-4
경기,경기도 포천시,행복나눔의집,경기 포천시 신북면 삼성당1길 12-5-
경기,경기도 포천시,포천시무한돌봄남부희망복지센터,경기도 포천시 호국로59-56 포천시청소년교육문화센터 수련동 1층
경기,경기도 포천시,경기도의료원포천병원,경기 포천시 신읍동243-4
경기,경기도 포천시,포천장애인자립생활센터,경기도 포천시 신북면청신로 2072
경기,경기도 포천시,사회복지법인 소망원,경기 포천시 이동면노곡리1094-1
경기,경기도 포천시,해뜨는집,경기 포천시 신북면 가채리486
경기,경기도 포천시,운보원,경기 포천시 내촌면 마명리120-8
경기,경기도 포천시,선단사랑의집,경기 포천시 선단동750-5
경기,경기도 포천시,남사랑의집,경기 포천시 신북면 기지리934-5
경기,경기도 포천시,가나안의집,경기 포천시 신북면 신평리548
경기,경기도 포천시,포천시사회복지협의회,"경기도 포천시 구절초로12, 남도빌딩 2층"
경기,경기도 포천시,사)함께하는다문화네트워크,경기 포천시 소흘읍 송우리호국로 429번길 23 사)함께하는 다문화네트워크
경기,경기도 포천시,포천종합사회복지관,경기 포천시 군내면 하성북리522-1
경기,경기도 포천시,생수의집,경기도 포천시 군내면 청군로2813-18
경기,경기도 포천시,포천시건강가정지원센터,경기 포천시 선단동대진대학교대진교육관B1
경기,경기도 포천시,사회복지법인 효담 전문요양원,경기 포천시 가산면 금현리 649-4
경기,경기도 포천시,사회복지법인 효담 양로원,경기 포천시 가산면 부흥로 718사회복지법인 효담양로원
경기,경기도 포천시,노아의집,경기 포천군 신북면 갈월리441
