지역,시군구,기관,주소
경기,경기도 성남시 분당구,헤리티지너싱홈,경기 성남시 분당구 대왕판교로 155 (금곡동)헤리티지너싱홈
경기,경기도 성남시 분당구,우리꿈터,경기 성남시 분당구 황새울로311번길 9 (서현동)1006호
경기,경기도 성남시 분당구,한마음주간보호센터,경기 성남시 분당구 야탑로 227 (야탑동)1층
경기,경기도 성남시 분당구,재단법인 주거복지재단,경기 성남시 분당구 탄천상로 95 (구미동)305호
경기,경기도 성남시 분당구,(주)다문화카페우리,경기 성남시 분당구 황새울로311번길 9 (서현동)1층
경기,경기도 성남시 분당구,할렐루야복지재단 중탑종합사회복지관,"경기도 성남시 분당구 판교로 607 (야탑동, 목련마을주공1단지아파트)중탑종합사회복지관"
경기,경기도 성남시 분당구,수내동어린이집,경기도 성남시 분당구 황새울로240번길 10-5 (수내동)수내동어린이집
경기,경기도 성남시 분당구,YWCA은학의집,경기도 성남시 분당구 벌말로30번길 41 (야탑동)YWCA은학의집
경기,경기도 성남시 분당구,판교노인종합복지관,경기도 성남시 분당구 판교역로 99 (백현동)판교노인종합복지관
경기,경기도 성남시 분당구,성남시독거노인종합지원센터,경기도 성남시 분당구 야탑로205번길 26 (야탑동)218호
경기,경기도 성남시 분당구,사회복지법인 함께웃는재단,경기도 성남시 분당구 성남대로52
경기,경기도 성남시 분당구,(재)스마일게이트 희망스튜디오,"경기도 성남시 분당구 판교로344, 10층"
경기,경기도 성남시 분당구,해돋음,경기도 성남시 분당구 야탑로161번길6
경기,경기도 성남시 분당구,판교종합사회복지관,경기도 성남시 분당구 운중로254
경기,경기도 성남시 분당구,청솔지역아동센터,경기도 성남시 분당구 미금로246
경기,경기도 성남시 분당구,하얀마을복지회관,경기도 성남시 분당구 구미동금곡로 25번길 10
경기,경기도 성남시 분당구,한솔지역아동센터,경기도 성남시 분당구 정자동101번지
경기,경기도 성남시 분당구,야긴과보아즈지역아동센터,경기도 성남시 분당구 구미동144-4 하나빌딩 3층
경기,경기도 성남시 분당구,경기해바라기센터(아동),"경기 성남시 분당구 판교로 471 (야탑동)5층(야탑동, 5층)"
경기,경기도 성남시 분당구,굿네이버스 경기동부지부 도담치료그룹홈,경기도 성남시 수정구 태평동5188-1번지 2층
경기,경기도 성남시 분당구,넥슨 사회공헌팀,경기도 성남시 분당구 삼평동 판교로256번길7
경기,경기도 성남시 분당구,시립도담분당동지역아동센터,경기도 성남시 분당구 분당동126-3
경기,경기도 성남시 분당구,마음톡톡센터,경기도 성남시 분당구 성남대로52 (구미동) 그랜드프라자 501호
경기,경기도 성남시 분당구,분당정자청소년수련관,경기도 성남시 분당구 정자동  6-1
경기,경기도 성남시 분당구,분당서현청소년수련관,경기도 성남시 분당구 불정로386번길분당서현청소년수련관
경기,경기도 성남시 분당구,사단법인 국제위러브유운동본부,경기도 성남시 분당구 대왕판교로606번길39 럭스타워 11층
경기,경기도 성남시 분당구,사회복지법인 말아톤복지재단,경기도 성남시 분당구 내정로17번길 8 (정자동)5층 말아톤복지재단
경기,경기도 성남시 분당구,분당판교청소년수련관,경기 성남시 분당구 판교동 553 (성남시 분당구 운중로 225번길 37)
경기,경기도 성남시 분당구,성남시분당시니어클럽,경기도 성남시 분당구 금곡로23번길 15-5 (구미동)
경기,경기도 성남시 분당구,성남시한마음복지관,경기 성남시 분당구 야탑동 170-1
경기,경기도 성남시 분당구,분당노인종합복지관,경기 성남시 분당구 불정로 50 (정자동)분당노인종합복지관
경기,경기도 성남시 분당구,성남시율동생태학습원,경기 성남시 분당구 율동 359
경기,경기도 성남시 분당구,정성노인의집,경기 성남시 분당구 석운동 61-19
경기,경기도 성남시 분당구,사단법인 월드휴먼브리지,"경기도 성남시 분당구 성남대로925번길37, 101호"
경기,경기도 성남시 분당구,사단법인 두얼스,경기도 성남시 분당구 야탑로65번길 8 (야탑동)나인투빌딩 403호
경기,경기도 성남시 분당구,말아톤장애인주간보호센터,경기 성남시 분당구 정자동131-1
경기,경기도 성남시 분당구,임마누엘의집,경기 성남시 분당구 야탑동86
경기,경기도 성남시 분당구,창조지역아동센터,경기 성남시 분당구 정자동219-3 3층
경기,경기도 성남시 분당구,분당우리복지재단,경기도 성남시 분당구 황새울로311번길 9분당우리교회 드림센터 305호
경기,경기도 성남시 분당구,분당제생병원,경기 성남시 분당구 서현동 제생병원 255-2
경기,경기도 성남시 분당구,어린이재단 중탑종합사회복지관,경기 성남시 분당구 야탑동 165 목련마을 1단지 내
경기,경기도 성남시 분당구,가나안근로복지관,경기도 성남시 분당구 야탑로225 (구 야탑동 170-2)
경기,경기도 성남시 분당구,사회복지법인무지개동산예가원,경기도 성남시 분당구 새나리로38번길 13 (야탑동)무지개동산 예가원
경기,경기도 성남시 분당구,청솔종합사회복지관,경기 성남시 분당구 금곡동(청솔마을)126 청솔마을 6단지내
