지역,시군구,기관,주소
경기,경기도 양주시,자스민요양원,경기 양주시 백석읍 기산로471번길 1-1자스민요양원
경기,경기도 양주시,양주시장애인종합복지관,경기 양주시 고삼로43번길 29 (삼숭동)양주시장애인종합복지관
경기,경기도 양주시,이화실버케어요양원,경기 양주시 장흥면 가마골로 246-24이화실버케어요양원
경기,경기도 양주시,양주시장애인주간보호시설,경기 양주시 백석읍 양주산성로 865-17-
경기,경기도 양주시,경기웰니스요양병원,경기 양주시 평화로1479번길 45 (덕계동)경기웰니스요양병원
경기,경기도 양주시,삶과돌봄요양원,경기 양주시 장흥면 권율로309번길 317-59-
경기,경기도 양주시,더클래식 요양원,경기 양주시 장흥면 호국로 95-12-
경기,경기도 양주시,양주내일장애인보호작업장,경기 양주시 평화로 1285 (산북동)-
경기,경기도 양주시,양주시옥정종합사회복지관,경기 양주시 옥정동로 258 (옥정동)-
경기,경기도 양주시,지심엘앤씨,"경기 양주시 광적면 부흥로 847323,324호"
경기,경기도 양주시,양주지역자활센터,경기도 양주시 덕정5길 14-3 (덕정동)양주지역자활센터
경기,경기도 양주시,은성지역아동센터,경기도 양주시 평화로1416번길 8 (덕계동)상가동 4층
경기,경기도 양주시,별초롱꿈나무학당,"경기도 양주시 백석읍 호명로 103-14상가동301,302호"
경기,경기도 양주시,미리내공동체,경기도 양주시 백석읍 기산로440번길 110-43미리내공동체
경기,경기도 양주시,의료법인 새라의료재단,경기도 양주시 장흥면 권율로 512
경기,경기도 양주시,참좋은이웃,경기도 양주시 백석읍 양주산성로800번길87-15
경기,경기도 양주시,힐링케어요양원,경기도 양주시 화합로1240-10
경기,경기도 양주시,양주제일요양원,경기도 양주시 칠봉산로168번길153-82
경기,경기도 양주시,양주시광적공립지역아동센터,경기도 양주시 광적면 가래비11길29
경기,경기도 양주시,(사)한국BBS경기도연맹양주동두천지회,경기도 양주시 덕계동 평화로1475번길49
경기,경기도 양주시,행복한 지역아동센터,경기도 양주시 백석읍 복지리 148-2
경기,경기도 양주시,365드림지역아동센터,경기도 양주시 광적로85-21
경기,경기도 양주시,양주시장애인자립생활센터,경기도 양주시 광사동  680-7
경기,경기도 양주시,송이요양원,경기도 양주시 남방동  576-12
경기,경기도 양주시,양주기초푸드뱅크,경기도 양주시 광적면 가납리 848-2
경기,경기도 양주시,서울실버케어스,경기도 양주시 장흥면 부곡리 644-2
경기,경기도 양주시,영파실버홈 사랑의집,경기도 양주시 백석읍 기산리 159
경기,경기도 양주시,디딤돌공부방,경기 양주시 덕정동 136-10
경기,경기도 양주시,양주시장애아재활치료교육센터,경기 양주시 평화로1435번길 5-3 (덕계동) 정산빌딩 3층
경기,경기도 양주시,양주시회천2동공립지역아동센터,경기도 양주시 덕계동 평화로1475번길39(회천2동 복합청사 5층)
경기,경기도 양주시,"양주,동두천 호스피스회",경기 양주시 회정로 103 (덕정동)양주예쓰병원 5층
경기,경기도 양주시,양주시무한돌봄행복센터,경기도 양주시 남방동외미로 64번길 45 양주1동 주민센터 주민건강센터 2층
경기,경기도 양주시,양주시사회복지협의회,경기 양주시 평화로1475번길 49 (덕계동)덕계공원 관리동
경기,경기도 양주시,양주시무한돌봄희망드림네트워크팀,경기 양주시 평화로1475번길 39 (덕계동)39 회천2동복합청사 6층
경기,경기도 양주시,나사로 청소년의 집,경기도 양주시 남면 휴암로 365-80나사로 청소년의 집
경기,경기도 양주시,행복한노인요양원,경기 양주시 백석읍연곡리340-13
경기,경기도 양주시,사회복지법인 성람재단 송추정신병원,경기 양주시 장흥면부곡리76-9 번지
경기,경기도 양주시,하예성사랑의집,경기 양주시 남면상수리375번지
경기,경기도 양주시,보아스 사랑의집,경기 양주시 남면 입암리81-1
경기,경기도 양주시,광명보육원,경기 양주시 장흥면 삼상리1번지
경기,경기도 양주시,사회복지법인 원불교창필재단 한국보육원,경기 양주시 장흥면 삼상리유원지로 286-84
경기,경기도 양주시,요셉의집,경기 양주시 백석읍 연곡리49
경기,경기도 양주시,나루터공동체,경기 양주시 삼숭동395-2 나루터공동체
경기,경기도 양주시,송추효사랑요양병원,경기 양주시 장흥면 호국로 439-22송추효사랑요양병원
경기,경기도 양주시,서울정신요양원,경기 양주시 장흥면부곡리76-2 서울정신요양원
