지역,시군구,기관,주소
경기,경기도 여주시,다산하늘센터,경기 여주시 강천면 섬강로 229-1다산하늘센터
경기,경기도 여주시,대신지역아동센터,경기 여주시 대신면 여양로 1456-3대신지역아동센터
경기,경기도 여주시,기쁜어린이집,경기 여주시 대신면 여양로 1430-15기쁜어린이집
경기,경기도 여주시,너싱홈돌체,경기 여주시 가남읍 신대동길 2-41너싱홈 돌체
경기,경기도 여주시,대진노인복지센터,경기도 여주시 강천면 강천로 702대진노인복지센터 A동2층사무실
경기,경기도 여주시,사랑이가득한요양원,경기도 여주시 세종로517번길 7-8 (점봉동)사랑이가득한요양원
경기,경기도 여주시,주양지역아동센터,경기도 여주시 주내로24
경기,경기도 여주시,여주지역자활센터,경기도 여주시 세종로319-1
경기,경기도 여주시,신륵사노인요양원,경기도 여주시 신륵로112-30
경기,경기도 여주시,여주시사회복지협의회,"경기도 여주시 창동 여흥로89, 2층"
경기,경기도 여주시,여주시장애인주간보호센터,경기도 여주시 점동면 가남로1007-69
경기,경기도 여주시,여주시다문화가족지원센터,"경기도 여주시 홍문동 세종로61 상가3층(홍문동,현대아파트)"
경기,경기도 여주시,베데스다요양원,경기도 여주시 오학동 도예로 113-14-
경기,경기도 여주시,평화재활원,경기 여주시 점동면 가남로 1007-69평화재활원
경기,경기도 여주시,여주천사들의집,경기도 여주시 점동면 가남로1007-69
경기,경기도 여주시,여주지역아동센터,경기 여주시 세종로237번길 3-1 (교동)15-1
경기,경기도 여주시,우리노인요양원,경기 여주시 능서면 중부대로 2806-4우리노인요양원 (신관)
경기,경기도 여주시,신륵장애인보호작업장,경기도 여주군 신륵로112-42
경기,경기도 여주시,여성장애인통합보호시설소빛,경기도 여주군 신륵로 (null 여주읍)112-32
경기,경기도 여주시,해듬요양원,경기 여주군 산북면용담리 용담1길32-44
경기,경기도 여주시,여주시장애인복지관,경기도 여주시 청심로 105 (하동)여주시장애인복지관
경기,경기도 여주시,대진요양병원,경기 여주군 강천면가야리 486
경기,경기도 여주시,대진요양시설,경기 여주군 강천면가야리486
경기,경기도 여주시,신륵지역아동센터,경기 여주군 여주읍홍문리287-7
경기,경기도 여주시,사회복지법인 상생복지회 우리집,경기 여주시 능서면 중부대로 2806-2상생복지회 우리집
경기,경기도 여주시,사마리안지역아동센터,경기도 여주시 청심로 165 (홍문동)2층
경기,경기도 여주시,베스트요양병원,경기 여주군 가남면은봉리141번지
경기,경기도 여주시,사회복지법인 우리노인전문요양원,경기 여주군 능서면왕대리972-2번지
경기,경기도 여주시,산북노인주간보호센터,경기 여주군 산북면 상품리132-3
경기,경기도 여주시,여주좋은이웃기초푸드뱅크,경기도 여주시 가남읍 태평2길 13
경기,경기도 여주시,신륵노인복지센터,경기 여주시 신륵로 112-30 (천송동)298-5
경기,경기도 여주시,일신우리집,경기도 여주시 가남읍태평3길 40-8 다솜빌301
경기,경기도 여주시,사랑우리집,경기 여주군 가남면신해리신해1길48
경기,경기도 여주시,여주중앙노인주간보호센터,경기도 여주시 하동우암로40-15
경기,경기도 여주시,우리모두복지재단 대신노인복지센터,경기도 여주시 여양1로 144대신면
경기,경기도 여주시,여주시노인복지관,경기도 여주시 여흥로160번길 2727
경기,경기도 여주시,즐거운지역아동센터,경기 여주군 점동면 당진리 88
경기,경기도 여주시,기독교종합사회복지센터,경기도 여주시 교동 세종로319
