지역,시군구,기관,주소
경기,경기도 하남시,큰나무교실지역아동센터,경기 하남시 덕풍천서로 9 (신장동)별관1층
경기,경기도 하남시,이룸 움직임 발달센터,경기 하남시 신장로 94 (신장동)8층
경기,경기도 하남시,하남시장애인복지관,경기도 하남시 미사강변남로 56 (풍산동)하남시장애인복지관
경기,경기도 하남시,LH행복꿈터 미사강변지역아동센터,경기도 하남시 아리수로 565-3 (망월동)미사강변도시13단지 관리사무소 2층
경기,경기도 하남시,하남주야간보호센터,경기도 하남시 덕풍동로 111-21 (덕풍동)KN몰 604호
경기,경기도 하남시,하남시푸드뱅크,경기도 하남시 역말로 71 (덕풍동)하남시푸드뱅크
경기,경기도 하남시,하남시미사강변종합사회복지관,"경기도 하남시 아리수로565, 1301동 1층 (망월동)"
경기,경기도 하남시,국제옥수수재단 벧엘나눔공동체,경기도 하남시 신장1로27번길57
경기,경기도 하남시,(사)경기도장애인복지회 하남시지회,경기도 하남시 덕풍동 역말로 71-
경기,경기도 하남시,(사)경기도시각장애인연합회 하남시지회,경기도 하남시 하산곡동 검단로19번길 27-
경기,경기도 하남시,하남시장애인연합회,경기도 하남시 하산곡동 검단로19번길 27다목적복지회관3층
경기,경기도 하남시,한국지체장애인협회경기도협회 하남시지회,경기도 하남시 하산곡동 검단로19번길 27복지회관
경기,경기도 하남시,하남시정신건강복지센터,경기 하남시 대청로 9 (신장동)우정빌딩 4층
경기,경기도 하남시,사단법인 경기도지적장애인협회 하남시지부,경기도 하남시 검단로19번길27호
경기,경기도 하남시,온누리지역아동센터,경기 하남시 덕풍동 226-19 2층
경기,경기도 하남시,하남장애인자립생활센터,경기 하남시 신장로 94 (신장동)호정빌딩 3층
경기,경기도 하남시,영락소규모요양원,경기도 하남시 풍산동 안터로29-16
경기,경기도 하남시,영락노인전문요양원,경기 하남시 풍산동 256-12
경기,경기도 하남시,하남시건강가정지원센터,경기 하남시 신장2동 521-5번지 별관 4층
경기,경기도 하남시,모자이크지역아동센터,경기 하남시 덕풍동309-64 2층
경기,경기도 하남시,지역아동센터 민들레 꽃 피우기,경기 하남시 신장2동387-1번지 202호
경기,경기도 하남시,작은프란치스코의집,경기도 하남시 하남대로249번길 12 (상산곡동)작은프란치스코의집
경기,경기도 하남시,꿈쟁이동산지역아동센터,경기 하남시 하남대로855번길 3 (덕풍동) 309-70 백석빌딩 3층
경기,경기도 하남시,나그네집,경기 하남시 하사창동179
경기,경기도 하남시,하남장애인직업재활센터,경기 하남시 상산곡동144-2
경기,경기도 하남시,하남시사회복지협의회,경기 하남시 역말로 71 (덕풍동)본관 2층
경기,경기도 하남시,하남시종합사회복지관,경기 하남시 덕풍천서로 9 (신장동)하남시종합사회복지관
경기,경기도 하남시,영락재가노인지원서비스센터,경기 하남시 풍산동260번지
경기,경기도 하남시,영락경로원,경기도 하남시 안터로 55-1 (풍산동)
