,지역,시군구,제목,모집기관,봉사기간
0,인천광역시,부평구,1365신규자원봉사자 교육 모집,인천광역시 부평구,2019-08-07 ~ 2019-08-22
1,인천광역시,부평구,부평장애인종합복지관 주간보호센터 프로그램활동보조 봉사자모집,인천광역시 부평구,2019-08-23 ~ 2019-08-23
2,인천광역시,부평구,부평장애인종합복지관 주간보호센터 장애인프로그램 활동보조 봉사자모집,인천광역시 부평구,2019-08-30 ~ 2019-08-30
3,인천광역시,부평구,2019 자원봉사대학 안내 및 모집,인천광역시 부평구,2019-08-28 ~ 2019-08-28
4,인천광역시,부평구,삼산종합사회복지관 무료급식 운영지원봉사자 모집,인천광역시 부평구,2019-07-01 ~ 2019-09-30
5,인천광역시,부평구,오전)한나의집 장애인시설 일손돕기 봉사자 모집,인천광역시 부평구,2019-08-01 ~ 2019-08-31
6,인천광역시,부평구,오후)한나의집 장애인가정시설 일손돕기 봉사자 모집,인천광역시 부평구,2019-08-01 ~ 2019-08-31
7,인천광역시,부평구,저녁)한나의집 장애인가정시설 일손돕기 여자봉사자 모집,인천광역시 부평구,2019-08-01 ~ 2019-08-30
8,인천광역시,부평구,한나의집 목욕봉사자 모집,인천광역시 부평구,2019-08-01 ~ 2019-08-31
9,인천광역시,부평구,솔앤스토리 장애인자립생활센터 행정봉사자 모집,인천광역시 부평구,2019-08-05 ~ 2019-08-30
0,인천광역시,부평구,제일지역아동센터 초등학습지도 봉사자 모집,인천광역시 부평구,2019-07-08 ~ 2019-09-30
1,인천광역시,부평구,아름다운가게 부평산곡점 활동천사 모집,아름다운가게부평산곡점,2019-06-01 ~ 2019-08-31
2,인천광역시,부평구,아름다운가게인천삼산-  가을학기 대학생 봉사자 모집,아름다운가게삼산점,2019-09-01 ~ 2019-11-30
3,인천광역시,부평구,부평기적의도서관 도서 정리 자원봉사자 모집,부평기적의도서관,2019-08-01 ~ 2019-08-31
4,인천광역시,부평구,아름다운가게인천삼산점-가을학기 30시간이상 대학생봉사자 모집,아름다운가게삼산점,2019-09-02 ~ 2019-11-30
5,인천광역시,부평구,부평구 청소년 자원봉사 하반기 프로그램 [전래놀이를 통해 배우는 자원봉사와 공동체 교육],인천광역시 부평구,2019-08-31 ~ 2019-09-07
6,인천광역시,부평구,부평구노인복지관 경로식당 설겆이 및 청소 봉사자 모집,인천광역시 부평구,2019-07-22 ~ 2019-09-30
7,인천광역시,부평구,오후)2019 부평풍물축제 행사진행보조 자원봉사자 모집,인천광역시 부평구,2019-09-28 ~ 2019-09-29
8,인천광역시,부평구,오전) 2019부평풍물축제 일어통역 자원봉사자 모집,인천광역시 부평구,2019-09-28 ~ 2019-09-29
9,인천광역시,부평구,오후)2019부평풍물축제 일어통역 자원봉사자 모집,인천광역시 부평구,2019-09-28 ~ 2019-09-29
0,인천광역시,부평구,오후)2019부평풍물축제 중국어 통역 자원봉사자 모집,인천광역시 부평구,2019-09-28 ~ 2019-09-29
1,인천광역시,부평구,오전)2019부평풍물축제 중국어통역 자원봉사자 모집,인천광역시 부평구,2019-09-28 ~ 2019-09-29
2,인천광역시,부평구,오전)2019부평풍물축제 주차자원봉사자 모집,인천광역시 부평구,2019-09-28 ~ 2019-09-29
3,인천광역시,부평구,오후)2019부평풍물축제 주차자원봉사자 모집,인천광역시 부평구,2019-09-28 ~ 2019-09-29
4,인천광역시,부평구,2019 인천송도국제마라톤대회 자원봉사자 모집,인천광역시,2019-09-29 ~ 2019-09-29
5,인천광역시,부평구,오전)부평풍물축제 외국인체험행사 중국어 통역봉사자 모집,인천광역시 부평구,2019-09-28 ~ 2019-09-29
6,인천광역시,부평구,오후)부평풍물축제 중국어통역봉사자모집,인천광역시 부평구,2019-09-28 ~ 2019-09-29
7,인천광역시,부평구,오전)부평풍물축제 외국인체험행사 일어통역봉사자 모집,인천광역시 부평구,2019-09-28 ~ 2019-09-29
8,인천광역시,부평구,오후)부평풍물축제 외국인체험행사 일어통역봉사자 모집,인천광역시 부평구,2019-09-28 ~ 2019-09-29
9,인천광역시,부평구,오후)부평풍물축제 외국인체험행사 중국어통역봉사자 모집,인천광역시 부평구,2019-09-28 ~ 2019-09-29
0,인천광역시,부평구,부평문화의거리 프리마켓 거리환경정비 및 행사안내 봉사자 모집,인천광역시 부평구,2019-08-15 ~ 2019-09-29
1,인천광역시,부평구,기운차림무료급식 봉사자모집,인천광역시 부평구,2019-09-02 ~ 2019-10-31
2,인천광역시,부평구,한부모가족 초등2학년 언어치료 동행봉사자 모집,인천광역시 부평구,2019-09-02 ~ 2019-11-30
