,지역,시군구,제목,모집기관,봉사기간
0,부산광역시,부산진구,통일교육문화원-디어프렌드_통일한국 세계 평화의 중심에 서다_평화파우치를 통한 sns홍보캠페인,부산광역시 부산진구,2019-08-10 ~ 2019-08-24
1,부산광역시,부산진구,"「제9회 TPO 총회 」국제행사 보조 자원봉사자를 모집합니다. ★이메일 접수 신청, 아래사항 참고 후 신청바람★",부산광역시,2019-09-24 ~ 2019-09-24
2,부산광역시,부산진구,"경찰과 지역사회 주민이 함께하는 ""우리동네 봉사-캅 합동순찰의 날“",부산광역시 부산진구,2019-08-24 ~ 2019-09-21
3,부산광역시,부산진구,서면 아트 프리마켓 마켓마 행사보조,부산광역시 부산진구,2019-08-17 ~ 2019-08-25
4,부산광역시,부산진구,한국장기기증협회-장기기증의 날 기념식 및 심포지엄,부산광역시 부산진구,2019-09-03 ~ 2019-09-03
5,부산광역시,부산진구,이그나이트 V-Korea X 부산 행사지원 대학생 자원봉사자 모집,부산광역시,2019-08-29 ~ 2019-08-29
6,부산광역시,부산진구,전포1동 행정복지센터-2019년 황령산토요봉사회,부산광역시 부산진구,2019-07-20 ~ 2019-09-21
7,부산광역시,부산진구,김종식 미술관-미술관 개방보조 및 운영관리,부산광역시 부산진구,2019-09-01 ~ 2019-09-22
8,부산광역시,부산진구,김종식 미술관-미술관 개방보조 및 운영관리,부산광역시 부산진구,2019-09-01 ~ 2019-09-22
9,부산광역시,부산진구,개금3동 매월3주 화요일 이미용,부산광역시 부산진구,2019-09-17 ~ 2019-12-17
0,부산광역시,부산진구,민들레가 있는 작은도서관-사서보조 및 도서정리정돈,부산광역시 부산진구,2019-06-17 ~ 2019-09-17
1,부산광역시,부산진구,민들레가 있는 작은도서관-사서보조 및 도서정리정돈,부산광역시 부산진구,2019-06-17 ~ 2019-09-17
2,부산광역시,부산진구,"가야1동 자원봉사캠프 우리 동네를 품다. ""홀로 어르신 안부를 부탁해"" 캠프지기를 모집합니다.",부산광역시 부산진구,2019-08-19 ~ 2019-11-15
3,부산광역시,부산진구,검정고시 과목 교육 및 1:1 멘토링 모집 합니다.,부산진구청소년상담복지센터,2019-07-01 ~ 2019-08-31
4,부산광역시,부산진구,부산참여연대 시의회모니터단 모집,부산참여연대,2019-08-26 ~ 2019-09-06
5,부산광역시,부산진구,부산참여연대 시의회모니터단 모집,부산참여연대,2019-08-26 ~ 2019-09-06
6,부산광역시,부산진구,부산진구장애인협회 보호작업장,(사)부산진구장애인협회,2019-06-14 ~ 2019-09-13
7,부산광역시,부산진구,고용센터내 민원안내,부산고용센터,2019-07-01 ~ 2019-09-30
8,부산광역시,부산진구,고용센터내 민원안내,부산고용센터,2019-07-01 ~ 2019-09-30
9,부산광역시,부산진구,전시물 체험 안내 및 환경보호,부산광역시어린이회관,2019-09-01 ~ 2019-09-29
0,부산광역시,부산진구,전시물 체험 안내 및 환경보호,부산광역시어린이회관,2019-09-01 ~ 2019-09-29
1,부산광역시,부산진구,드림스타트 학습멘토링,부산진구드림스타트센터,2019-07-02 ~ 2019-09-30
2,부산광역시,부산진구,장애인직업재활시설 동인직업재활센터에서 임가공 장애인 근로보조 봉사자를 모집합니다.,동인복지재단 동인직업재활센터,2019-07-01 ~ 2019-09-30
3,부산광역시,부산진구,제10회 2019 부산국제춤마켓 자원봉사자 모집,부산광역시 부산진구,2019-10-10 ~ 2019-10-14
4,부산광역시,부산진구,제10회 2019 부산국제춤마켓 자원봉사자 모집,부산광역시 부산진구,2019-10-10 ~ 2019-10-14
5,부산광역시,부산진구,제10회 2019 부산국제춤마켓 자원봉사자 모집,부산광역시 부산진구,2019-10-10 ~ 2019-10-14
6,부산광역시,부산진구,제10회 2019 부산국제춤마켓 자원봉사자 모집,부산광역시 부산진구,2019-10-10 ~ 2019-10-14
7,부산광역시,부산진구,가족문화체험 진행보조,부산진구건강가정지원센터,2019-08-17 ~ 2019-10-17
8,부산광역시,부산진구,노인활동보조,(주)한울실버케어,2019-08-01 ~ 2019-10-31
9,부산광역시,부산진구,노인활동보조,(주)한울실버케어,2019-08-01 ~ 2019-10-31
