,지역,시군구,제목,모집기관,봉사기간
3,세종특별자치시,세종시,[8월/ 평일 오후 7~9시] 보람동도서관 도서정리 등,보람동주민센터,2019-08-01 ~ 2019-08-31
4,세종특별자치시,세종시,"도담동 공동육아나눔터 장난감 정리, 세척, 아동 안전지도, 공간 청결  **토 당일취소 불가",도담동 공동육아나눔터,2019-08-01 ~ 2019-08-31
5,세종특별자치시,세종시,"도담동 공동육아나눔터 장난감 정리, 세척, 공간 청결  **토 당일 취소불가",도담동 공동육아나눔터,2019-08-01 ~ 2019-08-31
6,세종특별자치시,세종시,고운동남측공동육아나눔터 자원봉사 장난감소독및공간청소,고운동남측 공동육아나눔터,2019-08-01 ~ 2019-08-31
7,세종특별자치시,세종시,고운동남측공동육아나눔터 자원봉사 장난감소독및공간청소,고운동남측 공동육아나눔터,2019-08-01 ~ 2019-08-31
8,세종특별자치시,세종시,소담동도서관 책정리 및 기타업무  ※봉사하신 내역은 매월말에 취합하여 입력됩니다.,소담동 도서관,2019-08-01 ~ 2019-08-31
9,세종특별자치시,세종시,전월산캠핑장 환경정화 활동,세종시설공단,2019-08-01 ~ 2019-08-31
0,세종특별자치시,세종시,고운동도서관 도서정리 자원봉사,고운동 도서관,2019-08-14 ~ 2019-08-31
1,세종특별자치시,세종시,[세종시문화재단] 찾아가는 아트트럭 ‘2019 세종 컬처로드’ 행사 자원봉사활동,(재)세종시문화재단,2019-09-21 ~ 2019-09-21
2,세종특별자치시,세종시,농촌체험관 봉사활동,아람달농촌체험마을,2019-06-10 ~ 2019-09-08
3,세종특별자치시,세종시,[세종시문화재단] 찾아가는 아트트럭 ‘2019 세종 컬처로드’ 행사 자원봉사활동,(재)세종시문화재단,2019-09-28 ~ 2019-09-28
4,세종특별자치시,세종시,아파트 주변 환경정리 문고실 외 청소 및 정리,범지기마을12단지 관리사무소,2019-07-02 ~ 2019-09-30
5,세종특별자치시,세종시,이웃과 함께 걷는 개울길 프로그램 안전요원 활동,세종특별자치시 세종시,2019-09-05 ~ 2019-09-26
6,세종특별자치시,세종시,무료급식소  밥드림,사단법인 밥드림,2019-07-02 ~ 2019-09-28
7,세종특별자치시,세종시,무료급식소  밥드림,사단법인 밥드림,2019-07-02 ~ 2019-09-28
8,세종특별자치시,세종시,한국어교실 미화정리,세종시이주노동자복지센터,2019-07-06 ~ 2019-09-28
9,세종특별자치시,세종시,은하수공원 홍보관 운영 자원봉사활동,세종시설공단,2019-09-01 ~ 2019-09-29
0,세종특별자치시,세종시,"평일 오전 9시-12시: 세종시육아종합지원센터 장난감세척 및 소독, 도서정리 등",세종특별자치시육아종합지원센터,2019-07-01 ~ 2019-09-28
1,세종특별자치시,세종시,"평일 오후 1시-6시: 세종시육아종합지원센터 장난감세척 및 소독, 도서정리 등",세종특별자치시육아종합지원센터,2019-07-01 ~ 2019-09-28
2,세종특별자치시,세종시,구내식당 홀봉사,종촌종합복지센터 종합사회복지관,2019-07-02 ~ 2019-09-30
3,세종특별자치시,세종시,늘봄가게 및 되살림터,종촌종합복지센터 종합사회복지관,2019-07-02 ~ 2019-09-30
4,세종특별자치시,세종시,도시락 배달 봉사,종촌종합복지센터 종합사회복지관,2019-07-02 ~ 2019-09-30
5,세종특별자치시,세종시,구내식당 자원봉사,종촌종합복지센터 종합사회복지관,2019-07-19 ~ 2019-09-30
6,세종특별자치시,세종시,"프로그램 보조 및 활동보조, 식사보조, 활동실 청소 및 정리정돈",종촌종합복지센터 장애인주간보호센터,2019-07-01 ~ 2019-09-30
7,세종특별자치시,세종시,초록우산어린이도서관  책정리 및 기타 업무,세종시초록우산어린이도서관,2019-07-25 ~ 2019-09-30
8,세종특별자치시,세종시,풍성한지역아동센터 자원봉사 활동,풍성한지역아동센터,2019-07-01 ~ 2019-09-30
9,세종특별자치시,세종시,밑반찬 배달 자원봉사,종촌종합복지센터 종합사회복지관,2019-07-29 ~ 2019-09-30
0,세종특별자치시,세종시,소담동도서관 책정리 및 기타업무,소담동 도서관,2019-09-01 ~ 2019-09-30
1,세종특별자치시,세종시,소담동도서관 책정리 및 기타업무,소담동 도서관,2019-09-01 ~ 2019-09-30
2,세종특별자치시,세종시,[9월/ 평일 오후 2~4시] 보람동도서관 도서정리 등,보람동주민센터,2019-09-01 ~ 2019-09-30
3,세종특별자치시,세종시,[9월/ 평일 오후 4~6시] 보람동도서관 도서정리 등,보람동주민센터,2019-09-01 ~ 2019-09-30
4,세종특별자치시,세종시,[9월/ 평일 오후 7~9시] 보람동도서관 도서정리 등,보람동주민센터,2019-09-01 ~ 2019-09-30
5,세종특별자치시,세종시,[9월/ 토요일 오후 4~6시] 보람동도서관 도서정리 등,보람동주민센터,2019-09-01 ~ 2019-09-30
6,세종특별자치시,세종시,"소담동 초등학생 돌봄센터 활동 보조, 안전 지도,  공간 청결 등",소담다함께돌봄센터,2019-08-21 ~ 2019-09-30
