지역,시군구,기관,주소
충북,충청북도 충주시,충주삼성요양원,충북 충주시 국원대로 184 (연수동)2층
충북,충청북도 충주시,꿈터,"충북 충주시 중원대로 3379 (문화동, 럭키문화아파트)106-304"
충북,충청북도 충주시,충주시육아종합지원센터,충북 충주시 남한강로 40 (금릉동)충주시육아종합지원센터
충북,충청북도 충주시,충주시다문화가족지원센터,충북 충주시 봉방9길 12 (봉방동)충주시다문화가족지원센터
충북,충청북도 충주시,영광요양원,충북 충주시 두루봉길 8 (목행동)영광 요양원
충북,충청북도 충주시,충북지역아동센터,충북 충주시 남산로 10 (지현동)2층
충북,충청북도 충주시,공동생활가정햇빛촌,"충북 충주시 국원대로 166 (연수동, 임광아파트)107-104"
충북,충청북도 충주시,로뎀마을,충북 충주시 대소원면 창현로 654-9로뎀마을
충북,충청북도 충주시,온누리요양원,충북 충주시 번영대로 89 (금릉동)2층
충북,충청북도 충주시,선한마을,충청북도 충주시 대소원면 창현로 654-11선한마을
충북,충청북도 충주시,조은요양원,충청북도 충주시 대소원면 창현로 654-19
충북,충청북도 충주시,한빛지역아동센터,충청북도 충주시 남산10길 17-1 (교현동)
충북,충청북도 충주시,사)충북농아인협회 충주시지부,충청북도 충주시 호암대로 129 (호암동)
충북,충청북도 충주시,늘푸른지역아동센터,충청북도 충주시 칠금9길10
충북,충청북도 충주시,로뎀나무요양원,충청북도 충주시 절골길113
충북,충청북도 충주시,좋은지역아동센터,충청북도 충주시 연수동산로6길23
충북,충청북도 충주시,노의의료복지시설 모세의집,충청북도 충주시 살미면 설운장고개길48
충북,충청북도 충주시,소망요양원,충청북도 충주시 거룡11길12
충북,충청북도 충주시,충주요양원,충청북도 충주시 만리산15길8
충북,충청북도 충주시,성지실버홈,충청북도 충주시 직동 직동길130-6
충북,충청북도 충주시,LH행복꿈터하버드지역아동센터,"충청북도 충주시 갱고개로230, 휴먼시아@ 7단지"
충북,충청북도 충주시,충주시사회복지협의회,충청북도 충주시 교현동 만리산15길8(교현동) 충주복지선교회관2층
충북,충청북도 충주시,지현카리타스 노인복지센터,충청북도 충주시 지현동 예성로 76지현카리타스노인복지센터
충북,충청북도 충주시,법성원,충청북도 충주시 직동 직동길 271-23법성원
충북,충청북도 충주시,충북사회서비스개발원,충청북도 진천군 진천읍 상산로 663층
충북,충청북도 충주시,사단법인 빛사랑 청소년회 충북지부,충북 충주시 중원대로 3447 (문화동)2층
충북,충청북도 충주시,지적장애인거주시설한터,충청북도 충주시 고든골길25
충북,충청북도 충주시,충주노인요양원,충청북도 충주시 신니면 덕고개로397
충북,충청북도 충주시,충주카리타스노인요양원,충북 충주시 안림동 충주카리타스노인요양원
충북,충청북도 충주시,ZAN,충청북도 충주시 도장관주로 34-12 (호암동)장애인보호작업장 잔
충북,충청북도 충주시,해피하우스다솜,충북 충주시 이류면매현리 342-2
충북,충청북도 충주시,충주어울림센터,충북 충주시 호암동 824-10
충북,충청북도 충주시,혜광의료재단 충주시노인전문병원,충북 충주시 동량면대전리 1686-28
충북,충청북도 충주시,충주시니어클럽,충청북도 충주시 예성로 208 (교현동)충주시니어클럽
충북,충청북도 충주시,충북해바라기센터(아동),충북 충주시 교현2동 616-2 보성빌딩 4층
충북,충청북도 충주시,지현카리타스 노인요양원,충북 충주시 지현동1498번지
충북,충청북도 충주시,네잎클로버지역아동센터,충북 충주시 지현동1657(남산로 18번지)
충북,충청북도 충주시,아름다운지역아동센터,충청북도 충주시 동량면 대전조돈길 394아름다운지역아동센터
충북,충청북도 충주시,은혜지역아동센터,충북 충주시 문화동 1403번지 은혜지역아동센터
충북,충청북도 충주시,충청지역아동센터,충북 충주시 교현동649-6
충북,충청북도 충주시,충청북도 충주의료원,충청북도 충주시 안림로239-50
충북,충청북도 충주시,충주카리타스 노인복지센터,충청북도 충주시 봉현로251 가톨릭회관 1층 충주카리타스노인복지센터
충북,충청북도 충주시,성심농아재활원,충청북도 충주시 봉현로261-1
충북,충청북도 충주시,숭덕재활원,충북 충주시 충원대로 490 (봉방동)숭덕재활원
충북,충청북도 충주시,충주평화의집,충북 충주시 노은면 안락리689-2
충북,충청북도 충주시,목행지역아동센터,충청북도 충주시 행정7길8
충북,충청북도 충주시,진여원,충청북도 충주시 동량면 화암양목길125
충북,충청북도 충주시,충주시노인복지관,충북 충주시 대가미13길 20 (교현동)충주시노인복지관
충북,충청북도 충주시,그린지역아동센터,충청북도 충주시 충인1길48-1
충북,충청북도 충주시,모시래지역아동센터,충북 충주시 단월동 모시래 240-11
충북,충청북도 충주시,참좋은집,충북 충주시 산척면 영덕리 262-10 마리스타의집
충북,충청북도 충주시,충청북도장애인종합복지관,충청북도 충주시 도장관주로 34-17충청북도장애인종합복지관
충북,충청북도 충주시,나눔과 기쁨 충주지부,충북 충주시 용산동 673번지 2층
충북,충청북도 충주시,주덕제일지역아동센터,충북 충주시 주덕읍신양리 176-32
충북,충청북도 충주시,작은사랑실천운동연합 충주지역아동센터,"충청북도 충주시 봉현로 365 (안림동, 충주안림LH천년나무1단지아파트)관리동 에듀센터"
충북,충청북도 충주시,충주종합사회복지관,충청북도 충주시 주공길7
충북,충청북도 충주시,나눔의집,충북 충주시 호암동751-8번지
충북,충청북도 충주시,충주성심맹아원,충북 충주시 호암동 산42-8
