지역,시군구,기관,주소
대구,대구광역시 달성군,세천지역아동센터,대구 달성군 다사읍 세천북로7길 14-5 (해피리버아파트)205호
대구,대구광역시 달성군,한마음주야간보호센터,대구 달성군 다사읍 세천북로 293층
대구,대구광역시 달성군,한창,대구 달성군 논공읍 비슬로366길 174층
대구,대구광역시 달성군,달성군북부노인복지관,대구 달성군 다사읍 달구벌대로 754달성군 북부노인복지관
대구,대구광역시 달성군,성요셉요양병원,대구 달성군 논공읍 논공로 210성요셉요양병원
대구,대구광역시 달성군,화원요양원,대구 달성군 화원읍 명천로 192화원요양원
대구,대구광역시 달성군,효경기억학교,"대구 달성군 현풍면 테크노상업로 26테크노타워 2, 701호 704호"
대구,대구광역시 달성군,서재요양원,대구 달성군 다사읍 서재로31길 6서재요양원
대구,대구광역시 달성군,녹원어린이집,대구 달성군 다사읍 다사로 82-4녹원어린이집
대구,대구광역시 달성군,성심힐링노인요양원,대구 달성군 다사읍 세천로10길 36-5성심힐링노인요양원
대구,대구광역시 달성군,더나은요양원,대구 달성군 가창면 가창로10길 10더나은요양원
대구,대구광역시 달성군,나오미행복한집,대구광역시 달성군 하빈면 달구벌대로35길 26-5나오미행복한집
대구,대구광역시 달성군,아름다운요양원,대구광역시 달성군 화원읍 명천로 331-1아름다운요양원
대구,대구광역시 달성군,다사장애인자립생활센터,대구 달성군 다사읍 대실역북로1길 5-12층
대구,대구광역시 달성군,달성늘푸른지역아동센터,대구광역시 달성군 현풍면 현풍동로21길 32층
대구,대구광역시 달성군,재단법인 대구사회서비스원 보석마을,대구광역시 달성군 화원읍 명천로 58(재)대구시사회서비스원 보석마을
대구,대구광역시 달성군,향기노인복지센터,대구 달성군 구지면 창리로11길 33103호
대구,대구광역시 달성군,옥포지역아동센터,대구광역시 달성군 옥포면 돌미로 70 (옥포 대성베르힐4단지)415동 201호
대구,대구광역시 달성군,죽곡그린지역아동센터,대구광역시 달성군 다사읍 죽곡2길6 태성그린시티 103-109
대구,대구광역시 달성군,늘푸른복지센터,대구광역시 달성군 가창면 가창로1096
대구,대구광역시 달성군,대실지역아동센터,대구광역시 달성군 다사읍 대실역남로1길26
대구,대구광역시 달성군,재단법인 대구사회서비스원 아름마을,대구광역시 달성군 화원읍 명천로58
대구,대구광역시 달성군,시민마을(글라라의집),대구광역시 달성군 화원읍 명천로58
대구,대구광역시 달성군,화동지역아동센터,대구광역시 달성군 화원읍 성암로1길69 201호
대구,대구광역시 달성군,수경주간보호센터,대구 달성군 화원읍 비슬로 24905층 수경주간보호센터
대구,대구광역시 달성군,사랑마을,대구광역시 달성군 다사읍 달구벌대로126길14-27
대구,대구광역시 달성군,한울노인복지센터,대구광역시 달성군 화원읍 비슬로2679 한우아파트상가 2층 3호
대구,대구광역시 달성군,효경재가노인지원센터,대구 달성군 현풍면 현풍중앙로20길 253층 효경재가노인지원센터
대구,대구광역시 달성군,달성군치매안심센터,대구 달성군 옥포면 비슬로458길 6-23층
대구,대구광역시 달성군,금동원주간보호센터,대구광역시 달성군 화원읍 명천로33길64
대구,대구광역시 달성군,달성군다사장애인재활작업장,대구광역시 달성군 다사읍 세천로10길24-4
대구,대구광역시 달성군,(사)대구광역시장애인자립협회,대구광역시 달성군 다사읍 대실역북로5길12
대구,대구광역시 달성군,수경기억학교,대구광역시 달성군 화원읍 성화로 13.
대구,대구광역시 달성군,비슬노인복지센터,대구광역시 달성군 화원읍 성화로13
대구,대구광역시 달성군,달성시니어클럽,대구광역시 달성군 금강로16길11 달성군새마을회관 4층
대구,대구광역시 달성군,효경주간보호센터,대구광역시 달성군 현풍면 부리 349-1번지
대구,대구광역시 달성군,비슬원,대구 달성군 화원읍 성화로 40비슬원
대구,대구광역시 달성군,달성해솔지역아동센터,대구광역시 달성군 가창로1108(2층)
대구,대구광역시 달성군,효경노인복지센터,대구광역시 달성군 창한로567
대구,대구광역시 달성군,단비노인복지센터,대구광역시 달성군 성화로40
대구,대구광역시 달성군,에덴동산,대구 달성군 논공읍 노이4길 28에덴동산
대구,대구광역시 달성군,파랑새지역아동센터,대구광역시 달성군 구지면 창리로11길 58-6부명빌디 4층
대구,대구광역시 달성군,셋둘삶터,대구광역시 달성군 하빈남로54길27-2번지 101호
대구,대구광역시 달성군,죽곡지역아동센터,대구 달성군 다사읍 대실역북로2길 1131층
대구,대구광역시 달성군,행복한 효경(노인요양시설),대구광역시 달성군 현풍면 부리 349-1번지
대구,대구광역시 달성군,늘푸른실버타운,대구 달성군 화원읍설화리 658번지
대구,대구광역시 달성군,하늘과땅노인복지센터,대구 달성군 옥포면신당리 995번지
대구,대구광역시 달성군,한국보훈복지의료공단 대구보훈요양원,대구 달성군 하빈면하산리 420번지
