지역,시군구,기관,주소
대구,대구광역시 수성구,하담지역아동센터,대구 수성구 지범로21길 6 (지산동)하담지역아동센터
대구,대구광역시 수성구,수성구청직장어린이집,대구 수성구 달구벌대로495길 26-13 (범어동)수성구청직장어린이집
대구,대구광역시 수성구,범물노인복지관,대구 수성구 범안로 99 (범물동)범물노인복지관
대구,대구광역시 수성구,수성어린이집,대구광역시 수성구 명덕로76길 80-1 (수성동1가)수성어린이집
대구,대구광역시 수성구,해달별어린이집,대구광역시 수성구 용학로46길 22 (지산동)해달별어린이집
대구,대구광역시 수성구,내부모요양돌봄타운,대구광역시 수성구 지범로27길 23 (지산동)지산동
대구,대구광역시 수성구,시지장애인주간보호센터,대구광역시 수성구 달구벌대로650길 97-4 (욱수동)시지장애인주간보호센터
대구,대구광역시 수성구,황금장애인주간보호센터,"대구광역시 수성구 청수로45길 41 (황금동, 황금3주공아파트)"
대구,대구광역시 수성구,마야노인복지센터,대구광역시 수성구 만촌동 공경로55-3 2층
대구,대구광역시 수성구,청인기억학교,대구광역시 수성구 지산동 지범로174 6층
대구,대구광역시 수성구,발달장애인자립지원협회,대구광역시 수성구 범물동 지범로39길11 2층
대구,대구광역시 수성구,고산노인복지관,대구광역시 수성구 욱수동 욱수천로99
대구,대구광역시 수성구,수성구치매안심센터,대구광역시 수성구 중동 수성로213
대구,대구광역시 수성구,중앙지역아동센터,대구광역시 수성구 만촌동 만촌로138
대구,대구광역시 수성구,늘사랑청소년센터,대구광역시 수성구 범어동 국채보상로906
대구,대구광역시 수성구,가톨릭푸름터,대구광역시 수성구 황금동 들안로32길96-11
대구,대구광역시 수성구,대구시희망드리보호작업장,대구광역시 수성구 파동 파동로51길26-17
대구,대구광역시 수성구,한울장애인주간보호센터,대구광역시 수성구 만촌동 만촌로1길37
대구,대구광역시 수성구,예원노인복지센터,대구광역시 수성구 파동 파동로38길39
대구,대구광역시 수성구,청인재가노인복지센터,대구 수성구 명덕로 384 (수성동1가)384 3층
