,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,대구광역시 달서구,35.8512946,128.5390633, 병동 프로그램 자원봉사자 모집합니다,서대구대동병원,대한민국 대구광역시 달서구 죽전동 달구벌대로 1577,2019-08-22 2019-12-31
1,대구광역시 달서구,35.8547496,128.4978565, 신당종합사회복지관 추석맞이 주민 나눔 급식 봉사활동(행사성 회기 봉사),신당종합사회복지관,대한민국 대구광역시 달서구 신당동 신당로 55,2019-09-10 2019-09-10
2,대구광역시 달서구,35.8409503,128.5430913, [달서구본리종합사회복지관] 말벗서비스 봉사자 모집 ,본리종합사회복지관,대한민국 대구광역시 달서구 본리동 당산로 37-14,2019-08-05 2019-12-31
3,대구광역시 달서구,35.8526735,128.5020616, 장애인재활공동작업근로도우미,한국신체장애인복지회달서구지부,대한민국 대구광역시 달서구 이곡동 535-4,2019-08-20 2019-09-30
4,대구광역시 달서구,,, 대구사회복지대회 자원봉사자 모집,대구광역시사회복지협의회,,2019-09-03 2019-09-03
5,대구광역시 달서구,35.8572019,128.5697258, 성남지역아동센터 학습지도봉사자 모집,성남지역아동센터,대한민국 대구광역시 달서구 두류동 두류남길 88,2019-08-19 2019-08-27
6,대구광역시 달서구,35.8441672,128.4861923, 대구재활센터에서 레크레이션을 해줄 선생님을 모십니다 ,(사)대한정신보건가족협회부설 대구재활센터,대한민국 대구광역시 달서구 호산동 707-1,2019-08-14 2019-12-31
7,대구광역시 달서구,35.8441672,128.4861923, 대구재활센터에서 기초회화를 가르쳐주실 분을 모십니다 ,(사)대한정신보건가족협회부설 대구재활센터,대한민국 대구광역시 달서구 호산동 707-1,2019-08-14 2019-12-31
8,대구광역시 달서구,35.8594325,128.5636476, [굿네이버스]년 대학생자원봉사동아리 인형극팀 모집,사단법인 굿네이버스인터내셔날 대구서부지부,대한민국 대구광역시 달서구 두류동 달구벌대로 1816 전원빌딩 4층,2019-08-19 2019-12-27
9,대구광역시 달서구,35.8547496,128.4978565, 신당종합사회복지관 열린경로당 봉사자 모집,신당종합사회복지관,대한민국 대구광역시 달서구 신당동 신당로 55,2019-08-24 2019-08-24
10,대구광역시 달서구,35.8569457,128.5568928, 어르신들 프로그램참여도움 및 정서지원 봉사하실분을 모집합니다,시온요양원,대한민국 대구광역시 달서구 두류동 470-5,2019-08-07 2020-08-07
11,대구광역시 달서구,35.8569457,128.5568928, 미용봉사하실분을 모집합니다,시온요양원,대한민국 대구광역시 달서구 두류동 470-5,2019-08-07 2020-08-07
12,대구광역시 달서구,35.8429476,128.5495852, 다문화가족 한국어교육 아이돌보미 자원봉사자 모집,달서구건강가정지원센터,대한민국 대구광역시 달서구 성당동 야외음악당로13길 60 1층,2019-08-19 2019-12-21
13,대구광역시 달서구,35.8251562,128.5544412, 년 굿네이버스 대구남부지부 대학생자원봉사 동아리 굿프렌즈 인형극팀 모집,대구광역시남부아동보호전문기관,대한민국 대구광역시 달서구 송현동,2019-08-01 2019-11-30
14,대구광역시 달서구,35.8526616,128.4977859, 도시락 배달 봉사활동 모집[성서종합사회복지관],성서종합사회복지관,대한민국 대구광역시 달서구 신당동 신당로 56,2019-07-04 2019-12-31
0,대구광역시 달서구,35.8480572,128.5208226, 재가어르신 도시락 및 밑반찬 지원 봉사,성서상록수노인복지센터,대한민국 대구광역시 달서구 장기동 문화회관3길,2019-07-01 2019-12-31
1,대구광역시 달서구,35.8473168,128.5409361, 열린지역아동센터 교육 봉사자 모집합니다(모집완료),열린지역아동센터,대한민국 대구광역시 달서구 감삼동 감삼남3길 21 1층,2019-07-01 2019-08-31
2,대구광역시 달서구,,, 주간보호센터 미니볼링교실 업무보조,대구청각언어장애인복지관,,2019-07-01 2019-12-27
3,대구광역시 달서구,,, 주간보호센터 공예교실 업무보조,대구청각언어장애인복지관,,2019-07-01 2019-12-25
4,대구광역시 달서구,,, 주간보호센터 원예교실 업무보조,대구청각언어장애인복지관,,2019-07-01 2019-12-27
5,대구광역시 달서구,35.8429476,128.5495852, 초등돌봄공동육아나눔터 꿈도담터 대학생 자원봉사자 모집,달서구건강가정지원센터,대한민국 대구광역시 달서구 성당동 야외음악당로13길 60 1층,2019-07-01 2019-12-31
6,대구광역시 달서구,35.8497925,128.5107086, 나누리장애인주간보호센터 봉사자 모집의 건 ),나누리장애인주간보호센터,대한민국 대구광역시 달서구 이곡동 성서로72길 53-8,2019-06-13 2019-12-31
7,대구광역시 달서구,35.8483546,128.5131072, 중증장애인 문화관광명소 탐방체험 이동 및 활동보조,학산보호작업장,대한민국 대구광역시 달서구 갈산동 성서동로53안길 45 1층,2019-07-01 2019-11-29
8,대구광역시 달서구,35.8295771,128.5287383, 매월 주 수요일 어르신 무료급식 조리 봉사팀 모집,학산종합사회복지관,대한민국 대구광역시 달서구 월성2동 월성로 77,2019-07-01 9999-99-99
9,대구광역시 달서구,35.8295771,128.5287383, 매월 주 월요일 어르신 무료급식 조리 봉사팀 모집,학산종합사회복지관,대한민국 대구광역시 달서구 월성2동 월성로 77,2019-07-01 9999-99-99
10,대구광역시 달서구,35.8333518,128.5417135, 독거노인 밑반찬배달 봉사,달서구노인복지센터,대한민국 대구광역시 달서구 본동 804-2,2019-06-03 2019-12-31
11,대구광역시 달서구,35.8495563,128.5455767, 초등 학습지도 선생님을 모십니다,대한교육문화원지역아동센터,대한민국 대구광역시 달서구 감삼동 감삼길 142,2019-05-23 2019-12-31
