,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,대구광역시 수성구,35.8610493,128.6458843, 수성장애인주간보호센터 자원봉사자 모집 ,수성장애인주간보호센터,대한민국 대구광역시 수성구 만촌2동 999-15,2019-01-01 2019-12-31
1,대구광역시 수성구,35.8290078,128.7105335, 프로그램 활동보조 자원봉사자 모집,대구광역시시지노인전문병원,대한민국 대구광역시 수성구 고산1동 유니버시아드로 365,2019-08-22 2019-12-31
2,대구광역시 수성구,35.8265788,128.6070623, 아동프로그램 정기자원봉사자 모집안내,대구장애인종합복지관,대한민국 대구광역시 수성구 파동,2019-09-03 2019-12-12
3,대구광역시 수성구,35.8242756,128.6428865, [수성구청 행복공동체조성사업] 영화  시사회 보조,지산종합사회복지관,대한민국 대구광역시 수성구 지산동 1297,2019-08-30 2019-08-30
4,대구광역시 수성구,35.8290078,128.7105335, 프로그램보조 자원봉사자 모집,대구광역시시지노인전문병원,대한민국 대구광역시 수성구 고산1동 유니버시아드로 365,2019-08-23 2019-08-30
5,대구광역시 수성구,35.8398622,128.7103917, 대구시지노인병원 재가노인지원센터 토요일 차량 이동 보조 봉사자 모집합니다,대구시지노인병원 재가노인지원센터,대한민국 대구광역시 수성구 고산3동 달구벌대로647길 7 A동 203호,2019-08-31 2020-08-19
6,대구광역시 수성구,35.8398622,128.7103917, 대구시지노인병원재가노인지원센터 토요일 청소 봉사 모집,대구시지노인병원 재가노인지원센터,대한민국 대구광역시 수성구 고산3동 달구벌대로647길 7 A동 203호,2019-08-31 2020-08-01
7,대구광역시 수성구,35.8398622,128.7103917, 주간보호센터 이미용 봉사자 구합니다,대구시지노인병원 재가노인지원센터,대한민국 대구광역시 수성구 고산3동 달구벌대로647길 7 A동 203호,2019-08-05 2020-08-04
8,대구광역시 수성구,35.8242756,128.6428865, 급식소 조리봉사활동,지산종합사회복지관,대한민국 대구광역시 수성구 지산동 1297,2019-09-02 2019-12-31
9,대구광역시 수성구,35.8193176,128.6488517, 범물노인복지관 범물마실 찬찬찬 사업 보조,범물노인복지관,대한민국 대구광역시 수성구 범물1동 1288,2019-08-06 2019-12-17
10,대구광역시 수성구,35.8578354,128.6523552, 청도 나들이 자원봉사자를 모집합니다 ,룸비니동산,대한민국 대구광역시 수성구 만촌2동 달구벌대로527길 13-12,2019-08-25 2019-08-25
11,대구광역시 수성구,35.8664245,128.6254816, 학습봉사구합니다,사회복지법인 서정길대주교재단 수지의집,대한민국 대구광역시 수성구 범어3동 5-1,2019-07-04 2019-12-31
12,대구광역시 수성구,35.8411411,128.6299045, 치매어르신 미술치료 봉사,대구노인복지센터,대한민국 대구광역시 수성구 황금동 478-4,2019-07-01 2019-12-31
13,대구광역시 수성구,,,  생명사랑밤길걷기캠페인 자원봉사자 모집  마감완료,산격종합사회복지관,,2019-08-31 2019-09-01
14,대구광역시 수성구,35.8376078,128.6985754, 아시아재활교육센터(청곡장애인주간보호센터) 프로그램 활동보조 자원봉사자 모집,아시아재활교육센터,대한민국 대구광역시 수성구 노변동 161-4,2019-07-01 2019-12-31
0,대구광역시 수성구,35.8242756,128.6428865, 어르신 안부확인 봉사자모집,지산종합사회복지관,대한민국 대구광역시 수성구 지산동 1297,2019-08-22 2019-12-31
1,대구광역시 수성구,35.8411411,128.6299045, 대구시노인복지관 경로급식 설거지 봉사자 모집,대구광역시노인종합복지관,대한민국 대구광역시 수성구 황금동 478-4,2019-06-07 2019-12-31
2,대구광역시 수성구,35.8411411,128.6299045, 국민건강 총명학교 서포터즈 모집 ,대구광역시노인종합복지관,대한민국 대구광역시 수성구 황금동 478-4,2019-08-22 2019-11-21
3,대구광역시 수성구,35.8575985,128.6296926, [홀트복지관] 중학생 학습지도 자원봉사자 모집 ,홀트대구종합사회복지관,대한민국 대구광역시 수성구 범어동 238-50,2019-05-29 2019-12-31
4,대구광역시 수성구,35.8195316,128.6148172, 학습 지도,강촌공부방지역아동센터,대한민국 대구광역시 수성구 파동 110-54,2019-05-27 2019-12-31
5,대구광역시 수성구,35.8376078,128.6985754, 청곡 초등 방과후 교실 학습지도 봉사,청곡종합사회복지관,대한민국 대구광역시 수성구 노변동 161-4,2019-05-21 2019-12-31
6,대구광역시 수성구,,, 청정원주부봉사단 대구팀 모집,대상(주),,2019-05-07 2019-12-31
