지역,시군구,기관,주소
서울,서울특별시 종로구,재단법인 담,서울 종로구 효자로 19 (통의동)-
서울,서울특별시 종로구,종로행복일굼터,서울 종로구 종로43길 9 (종로6가)2층/3층
서울,서울특별시 종로구,연동지역아동센터,서울 종로구 대학로3길 9 (연지동)303호
서울,서울특별시 종로구,친구네 지역아동센터,서울 종로구 창신길 59 (창신동)4층
서울,서울특별시 종로구,사회적협동조합 연꽃향기,서울 종로구 삼봉로 95 (견지동)705호
서울,서울특별시 종로구,사단법인 대한뇌종양협회,"서울 종로구 돈화문로11길 29 (돈의동, 낙원오피스텔)9층 5호"
서울,서울특별시 종로구,서울특별시립 돈의동 쪽방상담소,서울 종로구 돈화문로9가길 20-2 (돈의동)3층
서울,서울특별시 종로구,사단법인 뿌리의집,서울특별시 종로구 자하문로 125-10 (청운동)뿌리의집
서울,서울특별시 종로구,(의)삼성의료재단,서울특별시 종로구 새문안로 29 (평동)
서울,서울특별시 종로구,서울시립청소년이동쉼터 (서북권),서울특별시 종로구 종로11길 11 (인사동)3층
서울,서울특별시 종로구,사회복지법인새문안교회사회복지재단,서울특별시 종로구 세종대로23길 47 (당주동)새문안교회사회복지재단 205호
서울,서울특별시 종로구,주식회사 아게이트,서울특별시 종로구 율곡로 56 (경운동)운현하늘빌딩 2층
서울,서울특별시 종로구,사회복지법인 송석복지재단,서울특별시 종로구 창경궁로35가길13
서울,서울특별시 종로구,참신나는학교지역아동센터,서울특별시 종로구 종로53길7-10
서울,서울특별시 종로구,해송지역아동센터,"서울특별시 종로구 낙산성곽동길59-10, 지상1~3층"
서울,서울특별시 종로구,흥국생명보험 (주),서울특별시 종로구 새문안로68
서울,서울특별시 종로구,사회복지법인여전도회작은자복지재단 (분사무소),"서울특별시 종로구 율곡로190, 805호(연지동, 여전도회관)"
서울,서울특별시 종로구,한국새생명사랑재단,서울특별시 종로구 율곡로14길10 오양빌딩4층
서울,서울특별시 종로구,(사)서울시지체장애인협회 종로구지회,"서울특별시 종로구 대학로3길14, 1층"
서울,서울특별시 종로구,우리모두재가노인지원센터,"서울특별시 종로구 지봉로12나길1, B02호"
서울,서울특별시 종로구,종로시니어스타워,서울특별시 서대문구 홍지문길29(종로시니어스타워)
서울,서울특별시 종로구,서울여자간호대학교 휴먼캐슬,서울특별시 종로구 평창길318
서울,서울특별시 종로구,사) 인도주의실천의사협의회,서울특별시 종로구 이화동 율곡로17길14(이화동 3층 1호)
서울,서울특별시 종로구,푸른학교 지역아동센터,서울특별시 종로구 숭인동 지봉로12길38
서울,서울특별시 종로구,마로니에 지역아동센터,서울특별시 종로구 동숭동192-7
서울,서울특별시 종로구,재단법인 진서문화교육재단,서울특별시 강남구 학동로3길 41 (논현동)8층
서울,서울특별시 종로구,중앙지역아동센터,서울특별시 종로구 종로6가 충신길22 나동 3층
서울,서울특별시 종로구,성터지역아동센터,서울특별시 종로구 창신동 창신7가길14-7
서울,서울특별시 종로구,사회복지법인새문안교회사회복지재단종로지역아동센타,서울특별시 종로구 창신동 지봉로13길82
서울,서울특별시 종로구,재단법인 골든써클재단,서울 마포구 광성로 36-1 (신수동)3층
서울,서울특별시 종로구,(재) 현대차 정몽구 재단,서울특별시 종로구 계동 현대빌딩3층
서울,서울특별시 종로구,마리이주여성쉼터,서울특별시 종로구 홍지문2가길 5-1 (홍지동)솔라리움 202호
서울,서울특별시 종로구,재단법인 한국로날드맥도날드하우스,서울 서초구 사평대로55길 82-14 (반포동)201호
서울,서울특별시 종로구,사단법인 노들,서울특별시 종로구 동숭동  1-140 유리빌딩 2층
서울,서울특별시 종로구,수송보현의집,서울특별시 은평구 갈현로31길 22-7 (갈현동)A동 302호
서울,서울특별시 종로구,재단법인 라이나전성기재단,서울특별시 종로구 삼봉로48 시그나타워 16층
서울,서울특별시 종로구,사회복지법인 감리회 태화복지재단,서울특별시 종로구 인사동  태화빌딩9층 태화복지재단
서울,서울특별시 종로구,사단법인 한국기독교사회복지협의회,서울특별시 종로구 연지동  기독교회관705호
서울,서울특별시 종로구,사회복지법인 종로구사회복지협의회,서울특별시 종로구 지봉로86 숭인1동주민센터 4층 종로푸드마켓
서울,서울특별시 종로구,사단법인 다문화교류네트워크,서울 강동구 천호대로 1073 (천호동)214호
서울,서울특별시 종로구,종로아이존,서울특별시 종로구 신교동  70-10 세종마을 푸르메센터 2층
서울,서울특별시 종로구,재단법인 생명보험사회공헌재단,서울특별시 종로구 서린동  청계11빌딩12층 생명보험사회공헌재단
서울,서울특별시 종로구,재단법인 서울시복지재단,서울특별시 마포구 백범로31길 21 (공덕동)8층~10층
서울,서울특별시 종로구,정훈 그룹홈,서울 종로구 평창동 164 자유빌라 101호
서울,서울특별시 종로구,케어,서울 종로구 원서동 174번지 4층
서울,서울특별시 종로구,푸르메재활센터,"서울 종로구 신교동 66 세종마을푸르메센터 1층,2층"
서울,서울특별시 종로구,(재) 케이티그룹희망나눔재단,서울특별시 종로구 세종대로178 kt광화문빌딩 west 15층
서울,서울특별시 종로구,종로장애인복지관,서울특별시 종로구 자하문로89 세종마을 푸르메센터 3층 종로장애인복지관
서울,서울특별시 종로구,한누리아동센터,서울 종로구 무악동 46-1738번지
서울,서울특별시 종로구,재단법인 이주배경청소년지원재단,서울특별시 종로구 자하문로24길 20 (효자동)이음빌딩 201호
서울,서울특별시 종로구,서울농아인협회 종로구지회,서울 종로구 종로17길 8 (종로2가)3층
서울,서울특별시 종로구,사단법인 한국음식문화원,서울 종로구 교남동 46-1 3층 사무실내 1호 안쪽
서울,서울특별시 종로구,종로구다문화가족지원센터,서울 종로구 창신2동 596-2 동부여성문화센터 2층
서울,서울특별시 종로구,(사)인간성회복운동추진협의회,서울 종로구 교남동 45-1
서울,서울특별시 종로구,재단법인 아름다운동행,서울특별시 종로구 견지동 인사동11길22 다연2층 아름다운동행
서울,서울특별시 종로구,보현데이케어센터,서울 종로구 평창동 562-14
서울,서울특별시 종로구,(사복)한국생명의전화,서울 성북구 오패산로 21 (하월곡동)6층
서울,서울특별시 종로구,종로구치매안심센터,서울특별시 종로구 평창동50
서울,서울특별시 종로구,세계예술치료협회,서울특별시 종로구 평창33길32
서울,서울특별시 종로구,서울해바라기센터,서울 종로구 연건동서울대학교병원함춘회관 지하 101호
서울,서울특별시 종로구,사단법인 더 프라미스,서울 종로구 종로 51 (종로2가)23층 108호
서울,서울특별시 종로구,(재)예수의꽃동네유지재단,서울 종로구 낙원동 5 서울꽃동네사랑의집
서울,서울특별시 종로구,재단법인 푸르메,서울특별시 종로구 자하문로89(신교동 66) 세종마을푸르메센터 4층 푸르메재단
서울,서울특별시 종로구,사회복지법인 구세군복지재단,서울특별시 종로구 새문안로69 구세군회관 901호
서울,서울특별시 종로구,(재)예수교대한성결교회유지재단,서울 종로구 인왕산로1가길 11 (행촌동)예수교대한성결교회 총회본부
서울,서울특별시 종로구,사단법인 본사랑,서울 강서구 양천로75길 31 (염창동)3층 본사랑
서울,서울특별시 종로구,서울적십자병원,서울 종로구 새문안로 9 (평동)3층 의료사회사업실
서울,서울특별시 종로구,종로구정신건강증진센터,서울 종로구 명륜동1가성균관로 15길10(명륜1가 5-14)
서울,서울특별시 종로구,비둘기보호작업장,서울 종로구 동숭동5-4 비둘기재활센터
서울,서울특별시 종로구,비둘기주간보호시설,서울 종로구 동숭동5-4
서울,서울특별시 종로구,청운실버센터,서울특별시 종로구 자하문로28길 29 (청운동)(청운동89-12)
서울,서울특별시 종로구,종로종합사회복지관,서울 종로구 창신3동23-344
서울,서울특별시 종로구,사단법인 청소년내길찾기,"서울 강북구 도봉로98길 33 (번동, 삼성아파트)3층"
서울,서울특별시 종로구,사단법인 전국지역아동센터협의회,서울특별시 영등포구 영등포동7가70-6 선일빌딩 3층
서울,서울특별시 종로구,(재)한국대학생선교회,서울 종로구 부암동36-1
서울,서울특별시 종로구,(사단) 한국조혈모세포은행협회,서울 용산구 한강대로102길 17 (동자동)2층 한국조혈모세포은행협회
서울,서울특별시 종로구,사단법인 외국인노동자와 함께,서울특별시 종로구 창신동 창신6다길8-4
서울,서울특별시 종로구,(사) 한국로타리청소년연합,서울 종로구 당주동 로얄빌딩930호
서울,서울특별시 종로구,(사)대한불교청년회,서울특별시 종로구 견지동 우정국로 67전법회관 401호
서울,서울특별시 종로구,구립종로노인종합복지관,서울특별시 종로구 율곡로19길 17-8 (이화동)종로노인종합복지관
서울,서울특별시 종로구,한국방송통신대학교,서울특별시 종로구 대학로 86 (동숭동)한국방송통신대학교 중앙도서관
서울,서울특별시 종로구,종로구 건강가정지원센터,서울 종로구 창신2동 596-2 동부여성문화센터 2층
서울,서울특별시 종로구,사회복지법인 각당복지재단,서울 종로구 신문로2가 1-42
서울,서울특별시 종로구,(사) 밝은사회국제클럽한국본부,서울 종로구 권농동 115-3
서울,서울특별시 종로구,SK이노베이션 (주),서울특별시 종로구 서린동 종로26 SK빌딩
서울,서울특별시 종로구,(사)생명나눔실천본부,서울 종로구 견지동110 대성스카이렉스 101동 406호
서울,서울특별시 종로구,자비의전화,서울특별시 성북구 개운사길 59 (안암동5가)1층 자비의전화
서울,서울특별시 종로구,교보생명보험(주),서울 종로구 종로 1 (종로1가)교보생명빌딩 8층 교보다솜이지원센터
서울,서울특별시 종로구,라파엘의집,서울 종로구 체부동 104번지
서울,서울특별시 종로구,서울노인복지센터,서울 종로구 경운동 90-3
서울,서울특별시 종로구,(사)나눔문화연구소,서울 종로구 자하문로10길 28 (통의동)3층 나눔문화
서울,서울특별시 종로구,거리의천사들,서울 종로구 이화장길 36 (이화동)2층
서울,서울특별시 종로구,(사)사랑터,서울 종로구 동숭동2-9 대보스위트빌A동 102호
서울,서울특별시 종로구,대한불교조계종사회복지재단,서울 종로구 견지동13번지 전법회관 6층 대한불교조계종사회복지재단
서울,서울특별시 종로구,청운양로원,서울특별시 종로구 구기동 비봉길76(청운양로원)
서울,서울특별시 종로구,청운노인요양원,서울 종로구 구기동216
