지역,시군구,기관,주소
서울,서울특별시 중구,한국소아암재단,서울 중구 중림로 47-1 (중림동)3층 한국소아암재단
서울,서울특별시 중구,구립중림어르신데이케어센터,서울 중구 서소문로6길 16 (중림동)중림종합복지센터 본관4층
서울,서울특별시 중구,파란마음주간보호센터,서울 중구 다산로22길 11 (신당동)1층
서울,서울특별시 중구,구립중구노인요양센터,서울특별시 중구 필동로 96 (장충동2가)구립중구노인요양센터
서울,서울특별시 중구,서울시청소년상담복지센터,서울특별시 중구 을지로11길 23 (수표동)7층 서울시청소년상담복지센터
서울,서울특별시 중구,(재) 중앙입양원,서울 서대문구 경기대로 47 (충정로2가)진양빌딩 7층
서울,서울특별시 중구,(주) 코리아세븐,"서울특별시 중구 소월로3, 롯데손해보험빌딩 7층"
서울,서울특별시 중구,노블레스라이프요양원,"서울특별시 중구 다산로168, 성원빌딩 3층"
서울,서울특별시 중구,(사) 나눔축산운동본부,서울 송파구 동남로23길 56 (오금동)4층
서울,서울특별시 중구,(사)서울특별시아동복지협회,"서울특별시 중구 소파로130, B동 1층"
서울,서울특별시 중구,밝은미래아동상담소,서울 중구 다산로12길 39 (신당동)39 밝은미래빌딩
서울,서울특별시 중구,사단법인열린의사회,서울특별시 중구 태평로1가 세종대로21길49 사조빌딩 본관 601호
서울,서울특별시 중구,사단법인전국지역아동센터협의회서울특별시지부,서울특별시 중구 황학동 난계로11길14 다온빌딩 301호
서울,서울특별시 중구,성공회푸드뱅크,서울특별시 중구 정동 세종대로21길15
서울,서울특별시 중구,은혜의 집,"서울특별시 성북구 돈암동 북악산로913, 101동103호"
서울,서울특별시 중구,(사) 한국농아인협회 서울특별시협회 중구지부,"서울특별시 중구 남산동2가 퇴계로20길41-11, 남산쉼터2층"
서울,서울특별시 중구,소중한 사람들,서울특별시 중구 중림로8길12
서울,서울특별시 중구,사단법인 글로벌투게더,"서울특별시 중구 다산로232 (신당동,창원빌딩201호)"
서울,서울특별시 중구,(사) 대한간호협회,서울특별시 중구 동호로314 (쌍림동) 대한간호협회
서울,서울특별시 중구,농업협동조합중앙회,서울특별시 중구 충정로1가  농업협동조합중앙회건물본관 8층
서울,서울특별시 중구,재단법인 우리다문화장학재단,서울특별시 중구 소공로51 우리은행본점
서울,서울특별시 중구,서울중구장애인복지관,서울특별시 중구 신당동  160-2
서울,서울특별시 중구,중구재가노인지원센터,서울특별시 중구 신당5동  154-26
서울,서울특별시 중구,삼성생명보험 (주),서울특별시 중구 태평로2가  삼성생명빌딩6층 지속가능경영센터
서울,서울특별시 중구,사단법인 더 멋진 세상,"서울특별시 중구 삼일대로4길9, 703호(충무로2가, 라이온스B/D)"
서울,서울특별시 중구,중구 아이존,서울특별시 중구 서소문로6길16 중림종합복지센터 3층
서울,서울특별시 중구,유엔난민기구 (UNHCR),서울 중구 을지로1가 16 금세기빌딩 7층
서울,서울특별시 중구,중림종합사회복지관,서울 중구 서소문로6길 16 (중림동)5층 복지관사무실
서울,서울특별시 중구,서민금융진흥원,서울특별시 중구 세종대로124 서민금융진흥원
서울,서울특별시 중구,서울와이더블유씨에이,서울 중구 명동11길 20 (명동1가)1-1
서울,서울특별시 중구,(사) 한국재난구호,서울 강남구 강남대로94길 70 (역삼동)3층
서울,서울특별시 중구,재단법인 한국장애인재단,서울 중구 순화동 215  207호
서울,서울특별시 중구,어린이재단 서울북부지역본부,서울특별시 중구 무교로 20 (무교동)어린이재단빌딩 6층 서울북부지역본부
서울,서울특별시 중구,(재)한국의료지원재단,서울특별시 중구 삼각동  115 경기빌딩 1201호
서울,서울특별시 중구,(주)신한금융지주회사,서울특별시 중구 세종대로9길 20
서울,서울특별시 중구,신당꿈지역아동센터,서울특별시 중구 신당동  370-48  남정빌딩 4층
