지역,시군구,기관,주소
서울,서울특별시 용산구,닥터참사랑데이케어센터,"서울 용산구 원효로 155 (원효로2가)1, 3층"
서울,서울특별시 용산구,마리공동체(주여성그룹홈),"서울 용산구 청파로57길 34 (청파동1가, 대명시티파크)A101동 101호"
서울,서울특별시 용산구,서울특별시립 서울역쪽방상담소,서울 용산구 후암로57길 35-15 (동자동)2층.
서울,서울특별시 용산구,사단법인 스포츠닥터스(UN DPI NGO),서울특별시 용산구 한남대로21길 8 (한남동)702호
서울,서울특별시 용산구,휴앤시니어한강데이케어센터,서울특별시 용산구 한강대로10길 11-18 (한강로3가)2층
서울,서울특별시 용산구,용산행복장애인자립생활센터,서울특별시 용산구 원효로89길 31 (원효로1가)1층
서울,서울특별시 용산구,미소꿈터,서울특별시 용산구 한강대로357-1
서울,서울특별시 용산구,서울시 농아노인 지원센터,"서울특별시 용산구 한강로3가 한강대로21길17-7, 2층"
서울,서울특별시 용산구,성심모자원,서울특별시 용산구 도원동 새창로12길11-3
서울,서울특별시 용산구,용산데이케어센터,서울특별시 용산구 한남동 독서당로11길16
서울,서울특별시 용산구,사단법인 나누미,서울특별시 용산구 동자동 한강대로353-2
서울,서울특별시 용산구,행복이가득한집,서울특별시 용산구 후암동 후암로28라길9 예원빌라 201호
서울,서울특별시 용산구,빛나라공부방,서울특별시 용산구 동자동  19-28호
서울,서울특별시 용산구,사단법인 다문화종합복지센터,서울특별시 용산구 청파동1가176-6번지 성화빌딩 4층
서울,서울특별시 용산구,사단법인 푸른나눔,서울특별시 서초구 서초동 명달로43 유성빌딩 4층
서울,서울특별시 용산구,구립한남노인요양원,서울특별시 용산구 독서당로103
서울,서울특별시 용산구,아프리카아시아 난민교육후원회,서울특별시 용산구 용문동32-48 금강빌딩 5층
서울,서울특별시 용산구,사단법인 한국아동청소년그룹홈협의회,서울 중구 을지로18길 5 (을지로4가)무광빌딩6층 한국아동청소년그룹홈협의회
서울,서울특별시 용산구,사단법인 꿈틔움,서울 강남구 테헤란로78길 14-11 (대치동)돌채타워 4층
서울,서울특별시 용산구,풍성한지역아동센터,서울 용산구 보광동 254번지 4층
서울,서울특별시 용산구,사단법인 코피온,서울 마포구 토정로 296 (용강동)4층
서울,서울특별시 용산구,영락지역아동복지센터,서울 용산구 후암동 370번지
서울,서울특별시 용산구,한벗주간보호,서울특별시 용산구 효창원로69길 42-3한벗장애인주간보호 2층
서울,서울특별시 용산구,서울지방보훈청,서울 용산구 한강로1가 107
서울,서울특별시 용산구,사단법인 해돋는마을,서울 용산구 동자동 43-42 1층
서울,서울특별시 용산구,대한민국교육봉사단,서울특별시 성동구 성수일로10길 33 (성수동2가)9층 915호
서울,서울특별시 용산구,사단법인 서울노숙인복지시설협회,서울 성동구 가람길 125 (송정동)-
서울,서울특별시 용산구,사단법인 장애인직업안정연구원,서울 강남구 테헤란로78길 14-11 (대치동)4층
서울,서울특별시 용산구,인정만나샘,서울특별시 용산구 후암로57길45
서울,서울특별시 용산구,한살림서울생활협동조합용산지역아동센터,"서울특별시 용산구 청파로71길40, 2층"
서울,서울특별시 용산구,용산구다문화가족지원센터,서울 용산구 한남동   685-46번지 한남동공영주차장/복합문화센터 3층
서울,서울특별시 용산구,좋은학교만들기학부모모임,서울특별시 영등포구 대방천로140-1
서울,서울특별시 용산구,순천향대학교의과대학부속병원,서울 용산구 한남동657
서울,서울특별시 용산구,스롤라인,서울 용산구 문배동20-3 이레빌딩 1층
서울,서울특별시 용산구,용산구건강가정지원센터,서울 용산구 한남동728-10 용산여성문화회관 1층
서울,서울특별시 용산구,재단법인 삼일미래재단,서울특별시 용산구 한강로2가 한강대로92 LS용산타워 6층
서울,서울특별시 용산구,용산장애인복지관,서울 용산구 효창동3-268  구립용산장애인복지관
서울,서울특별시 용산구,사회복지법인 혜심원,서울 용산구 후암동435-2
서울,서울특별시 용산구,청파노인복지센터,서울특별시 용산구 서계동 청파로83길26(서계동 44-39)
서울,서울특별시 용산구,생명나무지역아동꿈터,서울 용산구 백범로43길 2 (효창동)지1층
서울,서울특별시 용산구,사회복지법인 에이블복지재단,서울 용산구 한강대로7길 17 (한강로3가)서울빌딩 1층
서울,서울특별시 용산구,구립용산노인전문요양원,서울 용산구 효창동3-306(효창공원 후문앞)
서울,서울특별시 용산구,(사)한국장애인유권자연맹,서울 용산구 원효로2가1-32호 고당빌딩302호
서울,서울특별시 용산구,서울특별시립 다시서기 종합지원센터,서울특별시 용산구 갈월동 한강대로92길 6다시서기종합지원센터
서울,서울특별시 용산구,재단법인 행복나눔재단,서울특별시 용산구 장문로 60 (동빙고동)행복나눔재단
서울,서울특별시 용산구,(사)한국사회복지사협회,"서울 영등포구 문래로20길 60 (문래동3가)403호, 404호, 405호, 409호"
서울,서울특별시 용산구,갈월종합사회복지관,서울 용산구 두텁바위로 25 (갈월동)갈월종합사회복지관 2층 사무실
서울,서울특별시 용산구,영락애니아의집,서울 용산구 후암동 370번지 영락애니아의집
서울,서울특별시 용산구,시립용산노인종합복지관,서울 용산구 한남동 108번지
서울,서울특별시 용산구,중앙가정위탁지원센터,서울특별시 마포구 백범로 1192층 중앙가정위탁지원센터
서울,서울특별시 용산구,효창종합사회복지관,서울특별시 용산구 효창동 효창원로146-12
서울,서울특별시 용산구,중증장애인독립생활연대,서울 용산구 한강로2가80-2 풍양빌딩1층
서울,서울특별시 용산구,한국부름의전화자원활동대,서울특별시 용산구 원효로2가 원효로 193 3층
서울,서울특별시 용산구,영락보린원,서울 용산구 후암동370번지
