,지역,시군구,제목,모집기관,봉사기간
5,서울특별시,강서구,"건강불편 어르신 활동 보조 및 프로그램 보조, 환경미화/행정업무 지원 등",엔젤리아데이케어센터,2019-07-01 ~ 2019-09-30
6,서울특별시,강서구,방화11종합사회복지관 식당 조리 업무 보조,방화11종합사회복지관,2019-07-31 ~ 2019-09-30
7,서울특별시,강서구,초록등대장애인보호작업장에서 자원봉사자를 모집합니다.~~!!,초록등대장애인보호작업장,2019-08-01 ~ 2019-10-31
8,서울특별시,강서구,9월 화곡지역아동센터 부설 어린이도서관 정리 및 관리,화곡지역아동센터,2019-09-03 ~ 2019-09-30
9,서울특별시,강서구,9월 화곡지역아동센터 부설 어린이도서관 정리 및 관리,화곡지역아동센터,2019-09-03 ~ 2019-09-30
0,서울특별시,강서구,건강불편 어르신 활동 보조 및 프로그램 보조 자원봉사자 모집,엔젤리아데이케어센터,2019-08-12 ~ 2019-10-11
1,서울특별시,강서구,[등촌1종합사회복지관] 밑반찬 조리 봉사활동,등촌1종합사회복지관,2019-07-23 ~ 2019-10-22
2,서울특별시,강서구,보육  도우미,마곡8열린숲어린이집,2019-07-24 ~ 2019-10-23
3,서울특별시,강서구,등촌9종합사회복지관 아동 사회교육 한글교실 자원봉사자 모집,등촌9종합사회복지관,2019-08-19 ~ 2019-10-28
4,서울특별시,강서구,등촌9종합사회복지관 어린이놀이체육활동 봉사자 모집,등촌9종합사회복지관,2019-08-22 ~ 2019-10-31
5,서울특별시,강서구,장애인직업재활 프로그램을 도와주실 분을 찾습니다.,장애인직업재활시설행복을파는장사꾼,2019-08-16 ~ 2019-10-31
6,서울특별시,강서구,다사랑직업재활시설 긴급물량해소,다사랑직업재활시설,2019-08-01 ~ 2019-11-01
7,서울특별시,강서구,★모집마감★ 건강관리실 청소 자원봉사자 모집,등촌7종합사회복지관,2019-08-16 ~ 2019-11-15
8,서울특별시,강서구,건강관리실 자원봉사자 모집,등촌7종합사회복지관,2019-08-19 ~ 2019-11-18
9,서울특별시,강서구,건강관리실 자원봉사자 모집,등촌7종합사회복지관,2019-08-19 ~ 2019-11-18
0,서울특별시,강서구,강의실 및 상담실 청결지원,북한체제트라우마치유상담센터,2019-09-04 ~ 2019-12-04
