,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,동대문구,37.5886455,127.0605946,휘경어린이도서관 서가정리 및 환경정비,휘경어린이도서관,대한민국 서울특별시 동대문구 휘경동 282-4,2019-09-01 ~ 2019-09-30
1,동대문구,37.5728637,127.071407,복합문화공간 아이원 가을맞이 음악회,(사)한국전통문화예술원,대한민국 서울특별시 동대문구 장안2동 장한로 139 3층,2019-08-23 ~ 2019-08-23
2,동대문구,37.5694837,127.062608,외국인 지원활동 - 대학생 자원봉사자 모집,행복한 지역공동체를 세우는 주나인,대한민국 서울특별시 동대문구 답십리동 답십리로60길 92-6 2층,2019-09-02 ~ 2019-09-02
3,동대문구,37.5728637,127.071407,복합문화공간 아이원 가을맞이 음악회,(사)한국전통문화예술원,대한민국 서울특별시 동대문구 장안2동 장한로 139 3층,2019-08-24 ~ 2019-08-24
4,동대문구,,,2019년 서울형 유급병가지원 알리기 봉사자를 모집합니다.,서울특별시,,2019-09-02 ~ 2019-09-06
5,동대문구,37.5718894,127.0340686,다문화 교육 프로그램 진행 보조 봉사,동대문구건강가정˙다문화가족지원센터,대한민국 서울특별시 동대문구 용두동 청계천로 521 다사랑행복센터 7층,2019-08-28 ~ 2019-08-28
6,동대문구,37.5942976,127.0597977,동네 골목 재떨이 및 무단투기 쓰레기 치우기,우리동네 연구소,대한민국 서울특별시 동대문구 이문1동 이문로16길 21,2019-08-27 ~ 2019-09-26
7,동대문구,37.5691958,127.0636746,기초학습 봉사선생님을 모집합니다.,장안지역아동센터,대한민국 서울특별시 동대문구 답십리동 한천로 85 4층,2019-07-01 ~ 2019-09-02
8,동대문구,37.5839428,127.0342231,경계선지능 고등학생 진로멘토링 진행,동대문종합사회복지관,대한민국 서울특별시 동대문구 제기동 220,2019-07-15 ~ 2019-09-30
9,동대문구,37.57547599999999,127.0475689,☆★취약계층 여성의 자활활동 도움주실 봉사자를 모집합니다.★☆,여성인권지원상담소에이레네,대한민국 서울특별시 동대문구 전농1동 서울시립대로 48 2층,2019-08-01 ~ 2019-08-30
0,동대문구,37.5738016,127.0231349,[아름다운가게]일주일에 4시간 천사가 되어주세요,아름다운가게동대문점,대한민국 서울특별시 종로구 숭인동 난계로 247,2019-06-01 ~ 2019-08-31
1,동대문구,37.5839781,127.0304639,나들목가족도서관 여름맞이 자원봉사,나들목가족도서관,대한민국 서울특별시 성북구 안암동5가,2019-06-12 ~ 2019-09-08
2,동대문구,37.5872685,127.0499878,동대문노인종합복지관 행정업무 보조 자원봉사자 모집,시립동대문노인종합복지관,대한민국 서울특별시 동대문구 청량리동 11-1,2019-07-01 ~ 2019-08-31
3,동대문구,37.5839428,127.0342231,동대문통통축제 부스운영 및 행사보조,동대문종합사회복지관,대한민국 서울특별시 동대문구 제기동 220,2019-09-04 ~ 2019-09-04
4,동대문구,37.5718894,127.0340686,다문화자녀 연극단 공연 헤어 메이크업 봉사,동대문구건강가정˙다문화가족지원센터,대한민국 서울특별시 동대문구 용두동 청계천로 521 다사랑행복센터 7층,2019-09-06 ~ 2019-09-06
5,동대문구,37.5849574,127.045752,사회적 약자 보호 홍보캠페인,서울동대문경찰서,대한민국 서울특별시 동대문구 청량리동 229,2019-09-05 ~ 2019-09-05
6,동대문구,37.5718894,127.0340686,다문화자녀 연극단 ‘어울마당’ 정기 공연 진행 보조 및 안내,동대문구건강가정˙다문화가족지원센터,대한민국 서울특별시 동대문구 용두동 청계천로 521 다사랑행복센터 7층,2019-09-07 ~ 2019-09-07
7,동대문구,37.5839781,127.0304639,나들목가족도서관 유아 프로그램 진행보조,나들목가족도서관,대한민국 서울특별시 성북구 안암동5가,2019-06-12 ~ 2019-09-11
8,동대문구,,,꿈마루 어린이 도서관 대학생 자원봉사 모집,꿈마루 어린이 도서관,,2019-09-03 ~ 2019-12-01
9,동대문구,37.5777069,127.0624098,이미용봉사,(주)153서울데이케어센터,대한민국 서울특별시 동대문구 전농2동 사가정로 158-6,2019-08-20 ~ 2019-11-20
0,동대문구,37.5777069,127.0624098,목욕봉사활동,(주)153서울데이케어센터,대한민국 서울특별시 동대문구 전농2동 사가정로 158-6,2019-08-21 ~ 2019-11-21
1,동대문구,37.5777069,127.0624098,의료봉사,(주)153서울데이케어센터,대한민국 서울특별시 동대문구 전농2동 사가정로 158-6,2019-08-21 ~ 2019-11-21
2,동대문구,37.5892778,127.0645418,원예치료보조 및 청소,삼육서울병원데이케어센터,대한민국 서울특별시 동대문구 휘경2동 망우로 82,2019-07-04 ~ 2019-09-26
3,동대문구,37.5892778,127.0645418,미술프로그램보조 및 청소,삼육서울병원데이케어센터,대한민국 서울특별시 동대문구 휘경2동 망우로 82,2019-07-05 ~ 2019-09-27
4,동대문구,37.5839428,127.0342231,저소득가정지원금 마련 바자회를 위한 바자회 물품세팅 보조,동대문종합사회복지관,대한민국 서울특별시 동대문구 제기동 220,2019-09-29 ~ 2019-09-29
5,동대문구,37.5892778,127.0645418,식사보조 및 청소,삼육서울병원데이케어센터,대한민국 서울특별시 동대문구 휘경2동 망우로 82,2019-07-01 ~ 2019-09-30
6,동대문구,37.5839428,127.0342231,저소득가정지원금 마련 바자회 물품판매 및 보조,동대문종합사회복지관,대한민국 서울특별시 동대문구 제기동 220,2019-10-01 ~ 2019-10-02
7,동대문구,37.574023,127.072156,[햇살요양병원] 프로그램 보조 자원봉사자 모집,햇살요양병원,대한민국 서울특별시 동대문구 장안동 장한로 152,2019-07-01 ~ 2019-09-30
8,동대문구,37.574023,127.072156,"[햇살요양병원] 웃음치료, 건강체조 진행 봉사자 모집",햇살요양병원,대한민국 서울특별시 동대문구 장안동 장한로 152,2019-07-01 ~ 2019-09-30
9,동대문구,37.574023,127.072156,"[햇살요양병원] 음악공연, 마술 공연진행 봉사자 모집",햇살요양병원,대한민국 서울특별시 동대문구 장안동 장한로 152,2019-07-01 ~ 2019-09-30
0,동대문구,37.5769242,127.0759875,[아동학대 피해아동 멘토링],서울특별시 동부아동보호전문기관,대한민국 서울특별시 동대문구 장안동 329-1,2019-07-01 ~ 2019-09-30
1,동대문구,37.5769242,127.0759875,[아동보호전문기관 사무보조 봉사자 모집],서울특별시 동부아동보호전문기관,대한민국 서울특별시 동대문구 장안동 329-1,2019-07-01 ~ 2019-09-30
2,동대문구,37.5794152,127.0680979,다솜데이케어센터 자원봉사자를 모집합니다.,다솜재가노인복지센터,대한민국 서울특별시 동대문구 전농2동 한천로 207,2019-07-01 ~ 2019-09-30
3,동대문구,37.5840206,127.0322815,만0~2세 영아의 놀이 보조활동 및 기타 업무,언덕위에하얀어린이집,대한민국 서울특별시 동대문구 제기동 약령시로3길 38 1층,2019-07-17 ~ 2019-10-15
4,동대문구,37.5872685,127.0499878,동대문노인종합복지관 경로식당 배식봉사,시립동대문노인종합복지관,대한민국 서울특별시 동대문구 청량리동 11-1,2019-08-01 ~ 2019-10-31
