,지역,시군구,제목,모집기관,봉사기간
0,서울특별시,양천구,8월 성인자원봉사기본교육,서울특별시 양천구,2019-08-22 ~ 2019-08-22
1,서울특별시,양천구,글로벌 지식 나눔 NGO단체 관련 동영상 편집 작업 봉사활동,조인어스코리아,2019-05-21 ~ 2019-08-21
2,서울특별시,양천구,어르신 케어보조 봉사활동,구립양천어르신요양센터,2019-08-24 ~ 2019-08-25
3,서울특별시,양천구,북한이탈가정지원사업 멘토모집,신정종합사회복지관,2019-10-01 ~ 2019-12-01
4,서울특별시,양천구,"신월3동자원봉사캠프와 어르신참여센터가 함께하는 ""겨울나무 옷입히기""",양천구자원봉사센터(신월3동캠프),2019-08-24 ~ 2019-08-24
5,서울특별시,양천구,2019년 서울형 유급병가지원 알리기 봉사자를 모집합니다.,서울특별시,2019-09-02 ~ 2019-09-06
6,서울특별시,양천구,다국어 지식나눔 웹사이트 접근성 및 UI 개선 활동,조인어스코리아,2019-05-26 ~ 2019-08-26
7,서울특별시,양천구,영양&위생교육 해주실 봉사자를 모집합니다.,그리스도의교회지역아동센터,2019-08-26 ~ 2019-08-26
8,서울특별시,양천구,[성인봉사활동] '양천자봉손까방' 장바구니 만들기,서울특별시 양천구,2019-08-29 ~ 2019-08-29
9,서울특별시,양천구,후원마당 행사 도우미,장애여성자립생활센터 파란,2019-08-28 ~ 2019-08-28
0,서울특별시,양천구,기관운영을 위한 일일찻집 진행 도움,장애여성자립생활센터 파란,2019-08-30 ~ 2019-08-30
1,서울특별시,양천구,글로벌 지식교류 NGO 편집 및 디자인 작업 봉사활동,조인어스코리아,2019-05-29 ~ 2019-08-29
2,서울특별시,양천구,어르신 케어보조 봉사활동,구립양천어르신요양센터,2019-08-01 ~ 2019-08-30
3,서울특별시,양천구,어르신 케어보조 봉사활동,구립양천어르신요양센터,2019-08-01 ~ 2019-08-30
4,서울특별시,양천구,점심 주방설거지 봉사활동,구립양천어르신요양센터,2019-08-01 ~ 2019-08-31
5,서울특별시,양천구,식재료 전처리 및 식사준비 봉사,구립양천어르신요양센터,2019-08-01 ~ 2019-08-31
6,서울특별시,양천구,서울SOS지역아동복지센터 센터 청소,서울SOS지역아동복지센터,2019-08-01 ~ 2019-08-30
7,서울특별시,양천구,어르신 말벗 및 프로그램 / 일상생활 보조 봉사,사단법인늘푸른한가족복지회,2019-08-01 ~ 2019-08-31
8,서울특별시,양천구,목동보건지소 요가필라테스 자원봉사자 모집 안내,양천구보건소,2019-08-22 ~ 2019-09-26
9,서울특별시,양천구,새마음데이케어센터 이미용 자원봉사자 모집,새마음데이케어센터,2019-08-30 ~ 2019-08-30
0,서울특별시,양천구,양천구 해누리타운 전립선 건강강좌 및 무료검진 행사보조,양천구보건소지역보건과,2019-09-05 ~ 2019-09-05
1,서울특별시,양천구,외국인 대상 1:1 한국어 및 문화 교류 봉사활동,조인어스코리아,2019-06-04 ~ 2019-09-04
2,서울특별시,양천구,2019 장애인문화예술축제 A+ Festival 행사 활동 보조,한국장애인문화예술단체총연합회,2019-09-06 ~ 2019-09-08
3,서울특별시,양천구,의생명 심화과학반 프로그램 멘토링 모집,목동고등학교,2019-08-17 ~ 2019-10-17
4,서울특별시,양천구,대학생 자원봉사자 모집,양천어르신종합복지관,2019-09-14 ~ 2019-11-23
5,서울특별시,양천구,"여가 활동 및 공예, 레크레이션, 음악, 체조 외 기타 노인대상 프로그램 자원봉사자 모집",새마음데이케어센터,2019-06-18 ~ 2019-09-17
6,서울특별시,양천구,다국어 지식나눔웹 UI 번역 봉사활동,조인어스코리아,2019-06-18 ~ 2019-09-18
7,서울특별시,양천구,외국인 대상 열린한국어교실 교육 봉사활동,조인어스코리아,2019-06-20 ~ 2019-09-20
8,서울특별시,양천구,좋은사람들 ‘사랑의 도시락’ 식재료 조리 준비 등,(사)좋은사람들,2019-08-02 ~ 2019-09-27
9,서울특별시,양천구,신정6동 행복나눔 마을축제 자원봉사자 모집,신정6동주민센터,2019-09-28 ~ 2019-09-28
0,서울특별시,양천구,신정6동 행복나눔 마을축제 자원봉사자 모집,신정6동주민센터,2019-09-28 ~ 2019-09-28
1,서울특별시,양천구,좋은사람들 ‘사랑의 도시락’ 주변 정리 및 마감 등,(사)좋은사람들,2019-08-03 ~ 2019-09-28
2,서울특별시,양천구,다문화/외교 지식나눔 NGO 봉사단 활동,조인어스코리아,2019-06-27 ~ 2019-09-27
3,서울특별시,양천구,2019 해우리 문화축제 행사 보조 자원봉사자 모집,양천구청 문화체육과,2019-09-28 ~ 2019-09-28
4,서울특별시,양천구,미감도서관 평일 오후 대학생 봉사자 모집합니다,양천구립도서관,2019-07-01 ~ 2019-09-30
5,서울특별시,양천구,2019년 9월 양천근린공원 실내놀이공간 운영보조 자원봉사자 모집 - 오후,양천구청공원녹지과,2019-09-01 ~ 2019-09-29
6,서울특별시,양천구,[신정1동 신세계이마트희망장난감도서관]-장난감세척 및 소독활동,양천구육아종합지원센터,2019-07-01 ~ 2019-09-30
7,서울특별시,양천구,영어특성화도서관 대학생 자원봉사자 모집합니다,양천구립도서관,2019-07-01 ~ 2019-09-30
8,서울특별시,양천구,영어특성화도서관 대학생 자원봉사자 모집합니다,양천구립도서관,2019-07-01 ~ 2019-09-30
9,서울특별시,양천구,다국어 지식나눔 활성화를 위한 모니터링 운영요원 봉사활동,조인어스코리아,2019-06-30 ~ 2019-09-30
0,서울특별시,양천구,영어특성화 장기봉사 대학생 모집합니다,양천구립도서관,2019-07-01 ~ 2019-09-30
1,서울특별시,양천구,구립 채송화어린이집 4살반 친구들 숲체험 안전 동행 자원 봉사자,구립채송화어린이집,2019-07-17 ~ 2019-10-16
2,서울특별시,양천구,차량지원 봉사자를 모집합니다.,전인복지센터,2019-08-01 ~ 2019-10-31
3,서울특별시,양천구,목동중앙데이케어센터 어르신 활동지원,목동중앙데이케어센터,2019-08-01 ~ 2019-09-30
4,서울특별시,양천구,[신월7동 해맞이장난감도서관]- 장난감 세척 및 환경 소독활동,양천구육아종합지원센터,2019-09-02 ~ 2019-09-30
5,서울특별시,양천구,점심 주방설거지 봉사활동,구립양천어르신요양센터,2019-09-01 ~ 2019-09-30
6,서울특별시,양천구,저녁 주방설거지 봉사활동,구립양천어르신요양센터,2019-09-01 ~ 2019-09-30
7,서울특별시,양천구,식재료 전처리 및 식사준비 봉사,구립양천어르신요양센터,2019-09-01 ~ 2019-09-30
8,서울특별시,양천구,어르신 케어보조 봉사활동,구립양천어르신요양센터,2019-09-02 ~ 2019-09-30
9,서울특별시,양천구,어르신 케어보조 봉사활동,구립양천어르신요양센터,2019-09-02 ~ 2019-09-30
0,서울특별시,양천구,다문화 열린한국어교실 코디네이터 봉사활동,조인어스코리아,2019-07-02 ~ 2019-10-02
1,서울특별시,양천구,다문화 외교 지식나눔 NGO 관련 행정 사무 도우미 봉사활동,조인어스코리아,2019-07-02 ~ 2019-10-02
2,서울특별시,양천구,외국인 인터뷰 소식나눔단 봉사 활동,조인어스코리아,2019-07-05 ~ 2019-10-05
