,지역,시군구,제목,모집기관,봉사기간
0,서울특별시,동작구,재영데이케어센터 미용봉사,구립재영데이케어센터,2019-06-04 ~ 2019-09-03
1,서울특별시,동작구,[국립서울현충원] 8월 22일 묘역 정화 봉사활동,국립서울현충원,2019-08-22 ~ 2019-08-22
2,서울특별시,동작구,[동작구다문화가족지원센터] 2019 동작복지나눔축제 체험부스 행사보조,동작구다문화가족지원센터,2019-08-24 ~ 2019-08-24
3,서울특별시,동작구,상도3동 별별행복축제 행사보조,상도3동주민센터,2019-08-31 ~ 2019-08-31
4,서울특별시,동작구,상도3동 별별행복축제 행사보조,상도3동주민센터,2019-08-31 ~ 2019-08-31
5,서울특별시,동작구,참여예산 사업안내 홍보부스 운영보조 및 엠보팅 홍보,동작구청 기획예산과,2019-08-24 ~ 2019-08-24
6,서울특별시,동작구,[국립서울현충원] 8월 27일 묘역 정화 봉사활동,국립서울현충원,2019-08-27 ~ 2019-08-27
7,서울특별시,동작구,[명성비전봉사센터]초등학생 방과후교실 학습지도 및 귀가지도,명성비전봉사센터,2019-08-22 ~ 2019-08-23
8,서울특별시,동작구,[명성비전봉사센터]초등학생 방과후교실 업무보조 및 귀가지도,명성비전봉사센터,2019-08-22 ~ 2019-08-23
9,서울특별시,동작구,영유아 보육교사 업무보조,구립샛별어린이집,2019-08-19 ~ 2019-08-30
0,서울특별시,동작구,2019년 서울형 유급병가지원 알리기 봉사자를 모집합니다.,서울특별시,2019-09-02 ~ 2019-09-06
1,서울특별시,동작구,[국립서울현충원] 8월 28일 묘역 정화 봉사활동,국립서울현충원,2019-08-28 ~ 2019-08-28
2,서울특별시,동작구,[국립서울현충원] 8월 29일 묘역 정화 봉사활동,국립서울현충원,2019-08-29 ~ 2019-08-29
3,서울특별시,동작구,[국립서울현충원] 8월 30일 묘역 정화 봉사활동,국립서울현충원,2019-08-30 ~ 2019-08-30
4,서울특별시,동작구,누리학교 장애 영유아 수영 활동 보조,누리학교,2019-09-04 ~ 2019-10-30
5,서울특별시,동작구,[보라매병원] 어린이도서관 업무지원,서울특별시 보라매병원,2019-06-01 ~ 2019-08-31
6,서울특별시,동작구,[동작구보건소 사당분소]건강증진 프로그램 진행 보조,동작구보건소,2019-08-28 ~ 2019-11-27
7,서울특별시,동작구,[동작재가노인지원센터] 추석맞이 후원물품전달 봉사활동,동작재가노인지원센터,2019-08-30 ~ 2019-08-30
