,지역,시군구,제목,모집기관,봉사기간
3,서울특별시,강남구,다움영어도서관 책읽어주기 봉사,다움영어도서관,2019-09-02 ~ 2019-09-30
4,서울특별시,강남구,[아름다운가게 양재점] 화요일 오전 4시간 매장운영 함께 해주실 분을 모집합니다.,아름다운가게양재점,2019-07-09 ~ 2019-10-09
5,서울특별시,강남구,[아름다운가게 양재점] 화요일 오후 4시간 매장운영 함께 해주실 분을 모집합니다.,아름다운가게양재점,2019-07-09 ~ 2019-10-09
6,서울특별시,강남구,[아름다운가게 양재점] 수요일 오전 4시간 매장운영 함께 해주실 분을 모집합니다.,아름다운가게양재점,2019-07-10 ~ 2019-10-10
7,서울특별시,강남구,[아름다운가게 양재점] 수요일 오후 4시간 매장운영 함께 해주실 분을 모집합니다.,아름다운가게양재점,2019-07-10 ~ 2019-10-10
8,서울특별시,강남구,[아름다운가게 양재점] 목요일 오전 4시간 매장운영 함께 해주실 분을 모집합니다.,아름다운가게양재점,2019-07-11 ~ 2019-10-11
9,서울특별시,강남구,[아름다운가게 양재점] 목요일 오후 4시간 매장운영 함께 해주실 분을 모집합니다.,아름다운가게양재점,2019-07-11 ~ 2019-10-11
0,서울특별시,강남구,[아름다운가게 양재점] 금요일 오전 4시간 매장운영 함께 해주실 분을 모집합니다.,아름다운가게양재점,2019-07-12 ~ 2019-10-12
1,서울특별시,강남구,[아름다운가게 양재점] 토요일 오후 4시간 매장운영 함께 해주실 분을 모집합니다.,아름다운가게양재점,2019-07-13 ~ 2019-10-13
2,서울특별시,강남구,[건강보험공단 서울요양원 주야간보호센터] 토요일 봉사자를 모십니다.,서울요양원,2019-08-17 ~ 2019-10-26
3,서울특별시,강남구,2019 자원봉사 홍보프로젝트 『감동디렉터 찍담굿샷』 사진 및 영상 전문 재능나눔 봉사자 신규 모집,강남구자원봉사센터,2019-07-16 ~ 2019-10-16
4,서울특별시,강남구,[아름다운가게 역삼점] 자원봉사자 모집합니다,아름다운가게 역삼점,2019-08-19 ~ 2019-11-18
5,서울특별시,강남구,아름다운가게 역삼점 자원봉사자 모집,아름다운가게 역삼점,2019-07-29 ~ 2019-10-28
6,서울특별시,강남구,데이케어센터 어르신 대상으로 2층 생활실 건강체조/웃음치료 등 다양한 활동지원 자원봉사신청바랍니다.,학수정데이케어센터,2019-08-01 ~ 2019-10-31
7,서울특별시,강남구,"[아름다운가게 압구정점]오후-기증물품 정리정돈, 판매보조, 기증자 응대 등",아름다운가게 압구정점,2019-08-01 ~ 2019-10-31
8,서울특별시,강남구,"2019년 하반기 어르신 경로식당 봉사) 및 독거 노인 도시락 포장, 배달 봉사",수서명화종합사회복지관,2019-09-04 ~ 2019-11-04
9,서울특별시,강남구,외부지원사업 동향 정보 수집 및 교육행사 업무지원 등_한국모금가협회,한국모금가협회,2019-08-12 ~ 2019-11-11
0,서울특별시,강남구,청소년 드론교실 분해조립교육 및 조종교육 강사보조,일원1동주민센터,2019-09-07 ~ 2019-11-30
