,지역,시군구,제목,모집기관,봉사기간
0,서울특별시,금천구,"금천구건강가정·다문화가족지원센터 중국동포 사회통합을 위한 ""동네 방네 어울림"" 멘토링 자원봉사",금천구건강가정지원센터,2019-08-22 ~ 2019-10-24
1,서울특별시,금천구,금천구건강가정·다문화가족지원센터 1인가구지원사업 활동보조,금천구건강가정지원센터,2019-08-21 ~ 2019-08-21
2,서울특별시,금천구,금천구립금나래도서관 자원봉사활동,금나래아트홀도서관,2019-07-01 ~ 2019-08-31
3,서울특별시,금천구,금천청소년어울림마당 운영보조 스탭 봉사,금천청소년수련관,2019-08-24 ~ 2019-08-24
4,서울특별시,금천구,[장애인 나들이행사]  행사지원 봉사_대학생 이상,금천양문교회VC,2019-08-24 ~ 2019-08-24
5,서울특별시,금천구,[장애인 나들이행사] 행사지원 운전봉사,금천양문교회VC,2019-08-24 ~ 2019-08-24
6,서울특별시,금천구,2019년 서울형 유급병가지원 알리기 봉사자를 모집합니다.,서울특별시,2019-09-02 ~ 2019-09-06
7,서울특별시,금천구,"실내청소, 환경미화,어르신꼐 동화책 읽어드리기",시니어실버타운1,2019-07-01 ~ 2019-08-31
8,서울특별시,금천구,어린이집 환경 정리 및 청소 도우미 자원봉사,구립우솔어린이집,2019-08-05 ~ 2019-08-30
9,서울특별시,금천구,어르신 돌봄이 봉사활동,금천햇살요양원,2019-06-05 ~ 2019-09-04
0,서울특별시,금천구,노인 어르신 주위 환경 청결  및위생지도,대한실버하우스,2019-07-01 ~ 2019-08-31
1,서울특별시,금천구,금천구립금나래도서관 자원봉사활동_고등학생,금나래아트홀도서관,2019-07-01 ~ 2019-08-31
2,서울특별시,금천구,오전_자료실 서가정리 및 기타업무,금천구립정보도서관,2019-08-01 ~ 2019-08-31
3,서울특별시,금천구,오후_자료실 서가정리 및 기타업무,금천구립정보도서관,2019-08-01 ~ 2019-08-31
4,서울특별시,금천구,어린이 책 읽어주기 활동_동일여고 더리더스 회원만 신청 가능,금천구립정보도서관,2019-08-01 ~ 2019-08-31
5,서울특별시,금천구,"금천구립시흥도서관_대학생,성인_4시간 평일 자원봉사활동",금천구립시흥도서관,2019-08-01 ~ 2019-08-31
6,서울특별시,금천구,요양원 청결 및 청소봉사_오전봉사,우리요양원,2019-08-01 ~ 2019-08-31
7,서울특별시,금천구,요양원 청결 및 청소봉사_오후봉사,우리요양원,2019-08-01 ~ 2019-08-31
8,서울특별시,금천구,제6회 금천장애인인권영화제 사전부스 스탭지원 및 부스관리,금천장애인자립생활센터,2019-09-20 ~ 2019-09-20
9,서울특별시,금천구,제6회 금천장애인인권영화제 행사 보조 및 야외무대 스탭 지원,금천장애인자립생활센터,2019-09-20 ~ 2019-09-20
0,서울특별시,금천구,"민간직거래장터 화들장 장터 운영보조, 주변 청소 및 정리",건강한농부사회적협동조합,2019-07-09 ~ 2019-09-24
1,서울특별시,금천구,구로공단 노동자생활체험관 자원봉사_체험프로그램 보조 및 안내,구로공단 노동자생활체험관,2019-07-27 ~ 2019-09-28
2,서울특별시,금천구,지역아동센터 학습지도 및 놀이지도,독산1동 지역아동센터,2019-07-29 ~ 2019-09-27
3,서울특별시,금천구,자연보호 정화활동,자연보호중앙연맹서울시금천구협의회,2019-09-28 ~ 2019-09-28
4,서울특별시,금천구,"금천구립가산도서관 자원봉사활동_서가정리, 환경미화, 기타업무지원",가산정보도서관,2019-07-01 ~ 2019-09-30
5,서울특별시,금천구,"금천구립가산도서관 자원봉사활동_서가정리, 환경미화, 기타업무지원",가산정보도서관,2019-07-01 ~ 2019-09-30
6,서울특별시,금천구,"어르신 케어  및 식사수발, 청소 자원봉사",시니어실버타운2,2019-07-01 ~ 2019-09-30
7,서울특별시,금천구,"금천구립시흥도서관 7,8,9월 책 읽어주기 자원봉사_동일여보 더리더스회원만 지원가능",금천구립시흥도서관,2019-07-01 ~ 2019-09-30
8,서울특별시,금천구,"꿈씨어린이작은도서관 청소,서가정리,재능나눔프로그램",꿈씨어린이작은도서관,2019-07-01 ~ 2019-09-30
9,서울특별시,금천구,보육실 청소 및 정리정돈,구립개미어린이집,2019-07-22 ~ 2019-09-30
0,서울특별시,금천구,글로벌호프 난민 토요 학교 한국어 교원 자원봉사,사단법인 글로벌호프,2019-07-27 ~ 2019-10-12
1,서울특별시,금천구,"실내,외 청결 지원활동",구립금하새빛어린이집,2019-08-19 ~ 2019-09-30
2,서울특별시,금천구,노인 어르신 편의 생활지원,대한실버하우스,2019-09-01 ~ 2019-09-30
3,서울특별시,금천구,"금천구립 새롬어린이집 실내외 청소, 환경정화 활동",구립새롬어린이집,2019-08-05 ~ 2019-10-04
4,서울특별시,금천구,글로벌호프 난민 아동 교육 지원 자원봉사활동,사단법인 글로벌호프,2019-07-13 ~ 2019-10-12
5,서울특별시,금천구,미용봉사,함사람지역아동센터,2019-07-24 ~ 2019-10-24
6,서울특별시,금천구,어르신 돌봄이 봉사활동_주변환경 정리 등,금천햇살요양원,2019-08-01 ~ 2019-10-31
7,서울특별시,금천구,프로그램 보조활동,감동드림데이케어센터,2019-08-02 ~ 2019-10-31
8,서울특별시,금천구,이미용 봉사,감동드림데이케어센터,2019-08-02 ~ 2019-10-31
9,서울특별시,금천구,청소 및 주변정돈,감동드림데이케어센터,2019-08-19 ~ 2019-10-31
0,서울특별시,금천구,청소 및 주변정돈,감동드림데이케어센터,2019-08-19 ~ 2019-10-31
1,서울특별시,금천구,프로그램진행강사,감동드림데이케어센터,2019-08-02 ~ 2019-10-31
2,서울특별시,금천구,실내청소및 놀잇감 세척,구립별솔어린이집,2019-08-08 ~ 2019-11-07
3,서울특별시,금천구,방송댄스 지도,함사람지역아동센터,2019-08-08 ~ 2019-11-08
4,서울특별시,금천구,구립 새싹 어린이집 실내.외 청결 지원활동,구립 새싹 어린이집,2019-09-02 ~ 2019-11-29
5,서울특별시,금천구,초등학생 전학년과 중학과정 1학년 수학과 영어 일대일교육 및 환경정리,세광방과후교실,2019-09-16 ~ 2019-12-13
