지역,시군구,기관,주소
대전,대전광역시 중구,예지지역아동센터,대전 중구 보문산로 30 (산성동)(산성동 120-5)
대전,대전광역시 중구,대전광역시립으능정이어린이집,대전 중구 대종로488번길 9 (은행동)(은행동 142-6)
대전,대전광역시 중구,드림주야간보호센터,대전 중구 계백로 1715 (오류동)경복궁메디컬파크 6층 601호
대전,대전광역시 중구,청춘학교,대전 중구 대흥로157번길 48 (대흥동)(대흥동 147-9) 4층
대전,대전광역시 중구,샤론원장애인주간보호센터,대전 중구 대둔산로494번길 24 (산성동)샤론원장애인주간보호센터
대전,대전광역시 중구,보문요양원,대전 중구 보문산로 179 (문화동).
대전,대전광역시 중구,하담지역아동센터,대전 중구 보문산로333번길 29 (문화동)3층
대전,대전광역시 중구,대전태화단기보호센터,대전 중구 보문산로333번길 29 (문화동)대전태화단기보호센터
대전,대전광역시 중구,늘기쁨공동생활가정,대전 중구 계백로1646번길 77 (유천동)늘기쁨공동생활가정
대전,대전광역시 중구,평화가득함요양원,대전광역시 중구 오류로 111 (오류동)
대전,대전광역시 중구,대전광역치매센터,대전광역시 중구 문화로 282 (대사동)충남대학교병원
대전,대전광역시 중구,빈들지역아동센터,"대전 중구 선화로43번길 29 (목동, 현대아파트)104-101호"
대전,대전광역시 중구,예지연장애인주간보호센터,대전광역시 중구 보문로19번길14
대전,대전광역시 중구,징검다리,대전광역시 중구 문화로34-16
대전,대전광역시 중구,대전광역시청소년성문화센터,대전광역시 중구 대종로488번길9길  3층
대전,대전광역시 중구,성베드로노인요양원,대전광역시 중구 충무로163-1 (문창동)
대전,대전광역시 중구,대흥동청소년문화의집,대전광역시 중구 대흥동 대흥로128
대전,대전광역시 중구,어깨동무지역아동센터,대전광역시 중구 사정동 대둔산로271 우남타워 4층
대전,대전광역시 중구,의료법인 영훈의료재단,대전광역시 중구 목동 목중로29
대전,대전광역시 중구,(의) 한일의료재단 패밀리요양병원,대전광역시 중구 대흥동 중교로39
대전,대전광역시 중구,나는 봄 쉼터,대전광역시 중구 대흥동 테미로2-32
대전,대전광역시 중구,대전광역자활센터,"대전광역시 중구 보문로310, 503호 (선화동 대제빌딩)"
대전,대전광역시 중구,은혜양로원,대전광역시 중구 단재로 471 (어남동)은혜양로원
대전,대전광역시 중구,대전광역시사회적자본지원센터,대전 동구 선화로196번길 48 (중동)청춘다락 2층
대전,대전광역시 중구,남대전요양원,대전광역시 중구 석교동 대종로185
대전,대전광역시 중구,대전보람요양병원,대전광역시 중구 문창동 인창로 33(문창동 18-3)
대전,대전광역시 중구,기아대책노인복지센터,대전광역시 중구 선화동193-17
대전,대전광역시 중구,대전장애인자립생활센터,대전 중구 계룡로 825 (용두동)1층
대전,대전광역시 중구,대전발달장애인부모회,"대전광역시 서구 탄방동 도솔로487-9,  101호"
