지역,시군구,기관,주소
대구,대구광역시 달서구,도원노인복지센터,대구 달서구 월곡로35길 82 (상인동)2층
대구,대구광역시 달서구,행복울타리,대구 달성군 화원읍 성화로 201층
대구,대구광역시 달서구,달서구성서장애인주간보호센터,"대구 달서구 신당로 56 (신당동, 성서주공1단지아파트)성서주공1단지 내 관리동 3층"
대구,대구광역시 달서구,여성장애인보호작업장,대구 달서구 와룡로5길 11 (본동)여성장애인보호작업장
대구,대구광역시 달서구,성당효요양원,"대구 달서구 성당로 195 (성당동)6,7층"
대구,대구광역시 달서구,대구다운보호작업장,대구 달서구 와룡로58길 39 (죽전동)대구다운보호작업장
대구,대구광역시 달서구,백향목장애인주간보호센터,대구 달서구 월배로85길 23 (송현동)백향목장애인주간보호센터
대구,대구광역시 달서구,한독요양원2,대구 달서구 명덕로 10 (두류동)한독요양원2
대구,대구광역시 달서구,한독요양원1,대구 달서구 명덕로 10 (두류동)한독요양원1
대구,대구광역시 달서구,세강병원,대구광역시 달서구 구마로 220 (송현동)세강병원
대구,대구광역시 달서구,성서이주노동자센터,대구광역시 달서구 성서로72길 5 (이곡동)4층
대구,대구광역시 달서구,예수사랑재가노인복지센터,대구광역시 달서구 두류공원로28길 31 (성당동)예수사랑재가노인복지센터
대구,대구광역시 달서구,한국법무보호복지공단 대구지부,대구광역시 달서구 성서동로 325 (이곡동)한국법무보호복지공단 대구경북지부
대구,대구광역시 달서구,카리타스노인복지센터,대구광역시 달서구 장기로 264 (장기동)2층 카리타스노인복지센터
대구,대구광역시 달서구,대경실버타운2,대구광역시 달서구 학산로50길 51 (송현동)대경실버타운2
대구,대구광역시 달서구,대구서부중독관리통합지원센터,대구광역시 달서구 학산로 50 (월성동)대구서부중독관리통합지원센터
대구,대구광역시 달서구,성남지역아동센터,대구광역시 달서구 두류남길 88 (두류동)
대구,대구광역시 달서구,나누리장애인주간보호센터,대구 달서구 성서로72길 53-8 (이곡동)53-8
대구,대구광역시 달서구,다온지역아동센터,대구광역시 달서구 상인동 상인서로10길40 2층
대구,대구광역시 달서구,월배노인복지센터,대구광역시 달서구 월성동 조암남로20길48
대구,대구광역시 달서구,송현지역아동센터,대구광역시 달서구 송현동 송현로8길60
대구,대구광역시 달서구,효제 가족부부 심리상담센터,대구광역시 달서구 감삼동 달구벌대로1635
대구,대구광역시 달서구,성당노인복지센터,대구광역시 달서구 성당동 대명천로38-1 2층
대구,대구광역시 달서구,행복누리보호작업장,대구광역시 달서구 월암동 성서서로19길36
대구,대구광역시 달서구,본리지역아동센터,대구광역시 달서구 본리동 와룡로15길91
대구,대구광역시 달서구,월성지역아동센터,대구광역시 달서구 본동 구마로14남길60 2층
대구,대구광역시 달서구,성서노인종합복지관,대구광역시 달서구 용산동505-4
대구,대구광역시 달서구,열린지역아동센터,대구광역시 달서구 감삼동 감삼남3길21 1층
대구,대구광역시 달서구,성서상록수노인복지센터,대구광역시 달서구 장기동 문화회관3길 25성서상록수노인복지센터
대구,대구광역시 달서구,대구예수마을노인요양원,대구광역시 달서구 성당동 두류공원로28길31
대구,대구광역시 달서구,본리종합사회복지관,대구 달서구 당산로 37-14 (본리동)본리종합사회복지관
대구,대구광역시 달서구,대구달서행복지역자활센터,대구광역시 달서구 상인동 상화로 373비둘기아파트2단지 내
대구,대구광역시 달서구,대구광역시남부아동보호전문기관,대구광역시 달서구 송현동 월배로319 2층
대구,대구광역시 달서구,구세군남대구지역아동센터,대구광역시 달서구 진천동  829-8번지 3층
대구,대구광역시 달서구,달서지역아동센터,대구광역시 달서구 송현동 학산로176(2층)
대구,대구광역시 달서구,상록수기억학교,대구광역시 달서구 월곡로99길 45 (월성동)5층
대구,대구광역시 달서구,다솜호산지역아동센터,대구광역시 달서구 호산동로35북길 107 (호산동)다솜호산지역아동센터 (2층)
대구,대구광역시 달서구,와룡성심지역아동센터,대구광역시 달서구 신당동  243번지
대구,대구광역시 달서구,달서구다문화가족지원센터,대구 달서구 야외음악당로13길 60 (성당동)달서구건강가정다문화가족지원센터
대구,대구광역시 달서구,본영지역아동센터,대구광역시 달서구 본동  891-2번지 3층
대구,대구광역시 달서구,달서구건강가정지원센터,대구 달서구 야외음악당로13길 60 (성당동)1층 달서구건강가정다문화가족지원센터
대구,대구광역시 달서구,다사랑지역아동센터,"대구광역시 달서구 월배로32안길 61 (진천동, 귀빈아파트)귀빈상가 1동 203호 2층"
대구,대구광역시 달서구,열방지역아동센터,대구광역시 달서구 상인2동  583-126번지
대구,대구광역시 달서구,달서구노인복지센터,대구광역시 달서구 본동  804-2번지
대구,대구광역시 달서구,도원동지역아동센터,대구광역시 달서구 도원동  1433-5번지
대구,대구광역시 달서구,카리타스달서구보금자리,대구광역시 달서구 용산1동  921-7번지
대구,대구광역시 달서구,예은장애인주간보호센터,대구광역시 달서구 월배로68안길 7 (송현동)1층
대구,대구광역시 달서구,대한교육문화원지역아동센터,대구광역시 달서구 감삼길 142 (감삼동)
대구,대구광역시 달서구,열매지역아동센터,"대구광역시 달서구 본동  학산로 133, 3층"
대구,대구광역시 달서구,자용모자복지관,대구 달서구 달구벌대로301길 186 (용산동)855-1번지
대구,대구광역시 달서구,한국교통장애인협회대구시지부달서구지회,대구 달서구 이곡2동 535-4번지
대구,대구광역시 달서구,로뎀나무지역아동센터,대구 달서구 신당동 1723-7번지 3층
대구,대구광역시 달서구,용산지역아동센터,대구 달서구 용산로 198 (용산동)2층
대구,대구광역시 달서구,상인지역아동센터,대구 달서구 상인3동 1578-3번지 2층
대구,대구광역시 달서구,대구YWCA노인복지센터,대구 달서구 이곡1동 1338-6번지
대구,대구광역시 달서구,소금과빛청소년다문화센타,대구 달서구 이곡동 1000-149번지
대구,대구광역시 달서구,우리글터지역아동센터,대구 남구 대명4동 3028-58번지 1층
대구,대구광역시 달서구,누리글터지역아동센터,대구 달서구 두류1동 1218-6번지 2층
대구,대구광역시 달서구,상록수실버타운,대구 달서구 문화회관3길 25 (장기동) 상록수실버타운
대구,대구광역시 달서구,섬들,"대구광역시 달서구 장기동5번지 오성빌딩 2,3층"
대구,대구광역시 달서구,송현노인요양원,대구 달서구 송현1동 380-2번지
대구,대구광역시 달서구,상록수노인종합복지센터,대구 달서구 송현1동 380-2번지
대구,대구광역시 달서구,성당노인종합센터,대구 달서구 대명천로10길 3 (성당동)(성당동 339번지)
