,지역,시군구,제목,모집기관,봉사기간
0,전라북도,전주시,"노래, 악기연주, 웃음치료, 레크레이션, 미용, 마술등 재능기부",온고을종합요양복지센터,2019-05-21 ~ 2019-08-20
1,전라북도,전주시,2019 한·중 청소년 문화교류단 행사,국제문화교류진흥원,2019-07-14 ~ 2019-08-22
2,전라북도,전주시,전주동물원 입장객 편의도모 봉사,전주시동물원,2019-07-06 ~ 2019-08-31
3,전라북도,전주시,전주버스 노선 개편을 위한 시민모집,전주지속가능발전협의회,2019-08-24 ~ 2019-08-24
4,전라북도,전주시,"[초록우산 어린이재단 전북지역본부] 전북후원회 ""행사 보조"" 봉사",어린이재단전북지역본부,2019-08-23 ~ 2019-08-23
5,전라북도,전주시,밑반찬배달 자원봉사 모집,전주종합사회복지관,2019-08-20 ~ 2019-08-20
6,전라북도,전주시,방과 후 아동 캠프 보조 자원봉사자 모집합니다. 체험 및 레프팅 체험 보조 자원봉사자 모집합니다.,평화사회복지관,2019-08-24 ~ 2019-08-24
7,전라북도,전주시,효자복지센터에서 어르신 생활공간 청소 봉사 및 프로그램 활동 보조 봉사자를 모집합니다.,효자복지센터,2019-08-23 ~ 2019-08-23
8,전라북도,전주시,자원봉사 V-korea 이그나이트 전북지역대회 행사보조,전라북도,2019-08-23 ~ 2019-08-23
9,전라북도,전주시,[고교생이상지원]금암도서관 장서정리 보조,전주시 금암도서관,2019-08-21 ~ 2019-08-30
0,전라북도,전주시,도서정리 및 마을신문 배포,감나무골작은도서관,2019-08-02 ~ 2019-08-23
1,전라북도,전주시,『2019 행복의 경제학 국제회의 전주』자원봉사자 모집 - 1팀,전주시 사회적경제지원과,2019-10-13 ~ 2019-10-17
2,전라북도,전주시,"『2019 행복의경제학 국제회의 전주』자원봉사자 모집-2팀,3팀",전주시 사회적경제지원과,2019-10-15 ~ 2019-10-16
3,전라북도,전주시,청소년 무료 상담 및 보조,비마이프렌드,2019-08-27 ~ 2019-11-26
4,전라북도,전주시,조기폐차 및 저감장치 보조금 지원사업 신청접수 봉사자 모집,서신동주민센터,2019-08-12 ~ 2019-08-23
5,전라북도,전주시,조기폐차 및 저감장치 보조금 지원사업 신청접수 봉사자 모집,서신동주민센터,2019-08-12 ~ 2019-08-23
6,전라북도,전주시,"2019 삼천문화의집과 함께하는 생활문화장터 [함께, 삶천]",삼천문화의집,2019-08-24 ~ 2019-08-24
7,전라북도,전주시,2019 청소년과 함께하는 토크콘서트 행사보조 자원봉사자 모집!,한국연극협회전북지회,2019-08-21 ~ 2019-08-24
8,전라북도,전주시,전주혁신작은도서관에서 책정리와 환경개선에 도움을 주실 분을 기다립니다.,혁신작은도서관,2019-08-17 ~ 2019-10-12
9,전라북도,전주시,"전주공예명인과 함께하는 생활문화난장 ""전주수작"" 행사보조 모집",우아문화의집,2019-08-31 ~ 2019-08-31
0,전라북도,전주시,"새롬장애인주간보호센터 이용인에 대한 활동보조, 프로그램보조 자원봉사자 모집",새롬장애인주간보호센터,2019-08-01 ~ 2019-08-30
